-0.047445255,-0.003649635,0.048
-0.047445255,0.003649635,0.048
-0.047445255,0.010948905,0.048
-0.040145985,-0.025547445,0.048
-0.040145985,-0.018248175,0.048
-0.040145985,-0.010948905,0.048
-0.040145985,-0.003649635,0.048
-0.040145985,0.003649635,0.048
-0.040145985,0.010948905,0.048
-0.040145985,0.018248175,0.048
-0.040145985,0.025547445,0.048
-0.032846715,-0.032846715,0.048
-0.032846715,-0.025547445,0.048
-0.032846715,-0.018248175,0.048
-0.032846715,-0.010948905,0.048
-0.032846715,-0.003649635,0.048
-0.032846715,0.003649635,0.048
-0.032846715,0.010948905,0.048
-0.032846715,0.018248175,0.048
-0.032846715,0.025547445,0.048
-0.032846715,0.032846715,0.048
-0.025547445,-0.040145985,0.048
-0.025547445,-0.032846715,0.048
-0.025547445,-0.025547445,0.048
-0.025547445,-0.018248175,0.048
-0.025547445,-0.010948905,0.048
-0.025547445,-0.003649635,0.048
-0.025547445,0.003649635,0.048
-0.025547445,0.010948905,0.048
-0.025547445,0.018248175,0.048
-0.025547445,0.025547445,0.048
-0.025547445,0.032846715,0.048
-0.025547445,0.040145985,0.048
-0.018248175,-0.040145985,0.048
-0.018248175,-0.032846715,0.048
-0.018248175,-0.025547445,0.048
-0.018248175,-0.018248175,0.048
-0.018248175,-0.010948905,0.048
-0.018248175,-0.003649635,0.048
-0.018248175,0.003649635,0.048
-0.018248175,0.010948905,0.048
-0.018248175,0.018248175,0.048
-0.018248175,0.025547445,0.048
-0.018248175,0.032846715,0.048
-0.018248175,0.040145985,0.048
-0.010948905,-0.040145985,0.048
-0.010948905,-0.032846715,0.048
-0.010948905,-0.025547445,0.048
-0.010948905,-0.018248175,0.048
-0.010948905,-0.010948905,0.048
-0.010948905,-0.003649635,0.048
-0.010948905,0.003649635,0.048
-0.010948905,0.010948905,0.048
-0.010948905,0.018248175,0.048
-0.010948905,0.025547445,0.048
-0.010948905,0.032846715,0.048
-0.010948905,0.040145985,0.048
-0.010948905,0.047445255,0.048
-0.003649635,-0.047445255,0.048
-0.003649635,-0.040145985,0.048
-0.003649635,-0.032846715,0.048
-0.003649635,-0.025547445,0.048
-0.003649635,-0.018248175,0.048
-0.003649635,-0.010948905,0.048
-0.003649635,-0.003649635,0.048
-0.003649635,0.003649635,0.048
-0.003649635,0.010948905,0.048
-0.003649635,0.018248175,0.048
-0.003649635,0.025547445,0.048
-0.003649635,0.032846715,0.048
-0.003649635,0.040145985,0.048
-0.003649635,0.047445255,0.048
0.003649635,-0.047445255,0.048
0.003649635,-0.040145985,0.048
0.003649635,-0.032846715,0.048
0.003649635,-0.025547445,0.048
0.003649635,-0.018248175,0.048
0.003649635,-0.010948905,0.048
0.003649635,-0.003649635,0.048
0.003649635,0.003649635,0.048
0.003649635,0.010948905,0.048
0.003649635,0.018248175,0.048
0.003649635,0.025547445,0.048
0.003649635,0.032846715,0.048
0.003649635,0.040145985,0.048
0.003649635,0.047445255,0.048
0.010948905,-0.040145985,0.048
0.010948905,-0.032846715,0.048
0.010948905,-0.025547445,0.048
0.010948905,-0.018248175,0.048
0.010948905,-0.010948905,0.048
0.010948905,-0.003649635,0.048
0.010948905,0.003649635,0.048
0.010948905,0.010948905,0.048
0.010948905,0.018248175,0.048
0.010948905,0.025547445,0.048
0.010948905,0.032846715,0.048
0.010948905,0.040145985,0.048
0.010948905,0.047445255,0.048
0.018248175,-0.040145985,0.048
0.018248175,-0.032846715,0.048
0.018248175,-0.025547445,0.048
0.018248175,-0.018248175,0.048
0.018248175,-0.010948905,0.048
0.018248175,-0.003649635,0.048
0.018248175,0.003649635,0.048
0.018248175,0.010948905,0.048
0.018248175,0.018248175,0.048
0.018248175,0.025547445,0.048
0.018248175,0.032846715,0.048
0.018248175,0.040145985,0.048
0.025547445,-0.040145985,0.048
0.025547445,-0.032846715,0.048
0.025547445,-0.025547445,0.048
0.025547445,-0.018248175,0.048
0.025547445,-0.010948905,0.048
0.025547445,-0.003649635,0.048
0.025547445,0.003649635,0.048
0.025547445,0.010948905,0.048
0.025547445,0.018248175,0.048
0.025547445,0.025547445,0.048
0.025547445,0.032846715,0.048
0.025547445,0.040145985,0.048
0.032846715,-0.032846715,0.048
0.032846715,-0.025547445,0.048
0.032846715,-0.018248175,0.048
0.032846715,-0.010948905,0.048
0.032846715,-0.003649635,0.048
0.032846715,0.003649635,0.048
0.032846715,0.010948905,0.048
0.032846715,0.018248175,0.048
0.032846715,0.025547445,0.048
0.032846715,0.032846715,0.048
0.040145985,-0.025547445,0.048
0.040145985,-0.018248175,0.048
0.040145985,-0.010948905,0.048
0.040145985,-0.003649635,0.048
0.040145985,0.003649635,0.048
0.040145985,0.010948905,0.048
0.040145985,0.018248175,0.048
0.040145985,0.025547445,0.048
0.047445255,-0.010948905,0.048
0.047445255,-0.003649635,0.048
0.047445255,0.003649635,0.048
0.047445255,0.010948905,0.048
-0.04379562,-0.01459854,0.054
-0.04379562,-0.00729927,0.054
-0.04379562,0,0.054
-0.04379562,0.00729927,0.054
-0.04379562,0.01459854,0.054
-0.03649635,-0.02919708,0.054
-0.03649635,-0.02189781,0.054
-0.03649635,-0.01459854,0.054
-0.03649635,-0.00729927,0.054
-0.03649635,0,0.054
-0.03649635,0.00729927,0.054
-0.03649635,0.01459854,0.054
-0.03649635,0.02189781,0.054
-0.03649635,0.02919708,0.054
-0.02919708,-0.03649635,0.054
-0.02919708,-0.02919708,0.054
-0.02919708,-0.02189781,0.054
-0.02919708,-0.01459854,0.054
-0.02919708,-0.00729927,0.054
-0.02919708,0,0.054
-0.02919708,0.00729927,0.054
-0.02919708,0.01459854,0.054
-0.02919708,0.02189781,0.054
-0.02919708,0.02919708,0.054
-0.02919708,0.03649635,0.054
-0.02189781,-0.03649635,0.054
-0.02189781,-0.02919708,0.054
-0.02189781,-0.02189781,0.054
-0.02189781,-0.01459854,0.054
-0.02189781,-0.00729927,0.054
-0.02189781,0,0.054
-0.02189781,0.00729927,0.054
-0.02189781,0.01459854,0.054
-0.02189781,0.02189781,0.054
-0.02189781,0.02919708,0.054
-0.02189781,0.03649635,0.054
-0.02189781,0.04379562,0.054
-0.01459854,-0.04379562,0.054
-0.01459854,-0.03649635,0.054
-0.01459854,-0.02919708,0.054
-0.01459854,-0.02189781,0.054
-0.01459854,-0.01459854,0.054
-0.01459854,-0.00729927,0.054
-0.01459854,0,0.054
-0.01459854,0.00729927,0.054
-0.01459854,0.01459854,0.054
-0.01459854,0.02189781,0.054
-0.01459854,0.02919708,0.054
-0.01459854,0.03649635,0.054
-0.01459854,0.04379562,0.054
-0.00729927,-0.04379562,0.054
-0.00729927,-0.03649635,0.054
-0.00729927,-0.02919708,0.054
-0.00729927,-0.02189781,0.054
-0.00729927,-0.01459854,0.054
-0.00729927,-0.00729927,0.054
-0.00729927,0,0.054
-0.00729927,0.00729927,0.054
-0.00729927,0.01459854,0.054
-0.00729927,0.02189781,0.054
-0.00729927,0.02919708,0.054
-0.00729927,0.03649635,0.054
-0.00729927,0.04379562,0.054
0,-0.04379562,0.054
0,-0.03649635,0.054
0,-0.02919708,0.054
0,-0.02189781,0.054
0,-0.01459854,0.054
0,-0.00729927,0.054
0,0,0.054
0,0.00729927,0.054
0,0.01459854,0.054
0,0.02189781,0.054
0,0.02919708,0.054
0,0.03649635,0.054
0,0.04379562,0.054
0.00729927,-0.04379562,0.054
0.00729927,-0.03649635,0.054
0.00729927,-0.02919708,0.054
0.00729927,-0.02189781,0.054
0.00729927,-0.01459854,0.054
0.00729927,-0.00729927,0.054
0.00729927,0,0.054
0.00729927,0.00729927,0.054
0.00729927,0.01459854,0.054
0.00729927,0.02189781,0.054
0.00729927,0.02919708,0.054
0.00729927,0.03649635,0.054
0.00729927,0.04379562,0.054
0.01459854,-0.04379562,0.054
0.01459854,-0.03649635,0.054
0.01459854,-0.02919708,0.054
0.01459854,-0.02189781,0.054
0.01459854,-0.01459854,0.054
0.01459854,-0.00729927,0.054
0.01459854,0,0.054
0.01459854,0.00729927,0.054
0.01459854,0.01459854,0.054
0.01459854,0.02189781,0.054
0.01459854,0.02919708,0.054
0.01459854,0.03649635,0.054
0.01459854,0.04379562,0.054
0.02189781,-0.03649635,0.054
0.02189781,-0.02919708,0.054
0.02189781,-0.02189781,0.054
0.02189781,-0.01459854,0.054
0.02189781,-0.00729927,0.054
0.02189781,0,0.054
0.02189781,0.00729927,0.054
0.02189781,0.01459854,0.054
0.02189781,0.02189781,0.054
0.02189781,0.02919708,0.054
0.02189781,0.03649635,0.054
0.02189781,0.04379562,0.054
0.02919708,-0.03649635,0.054
0.02919708,-0.02919708,0.054
0.02919708,-0.02189781,0.054
0.02919708,-0.01459854,0.054
0.02919708,-0.00729927,0.054
0.02919708,0,0.054
0.02919708,0.00729927,0.054
0.02919708,0.01459854,0.054
0.02919708,0.02189781,0.054
0.02919708,0.02919708,0.054
0.02919708,0.03649635,0.054
0.03649635,-0.02189781,0.054
0.03649635,-0.01459854,0.054
0.03649635,-0.00729927,0.054
0.03649635,0,0.054
0.03649635,0.00729927,0.054
0.03649635,0.01459854,0.054
0.03649635,0.02189781,0.054
0.03649635,0.02919708,0.054
0.04379562,-0.01459854,0.054
0.04379562,-0.00729927,0.054
0.04379562,0,0.054
0.04379562,0.00729927,0.054
0.04379562,0.01459854,0.054
0.04379562,0.02189781,0.054
-0.047445255,-0.010948905,0.06
-0.047445255,0.003649635,0.06
-0.047445255,0.010948905,0.06
-0.040145985,-0.025547445,0.06
-0.040145985,-0.018248175,0.06
-0.040145985,-0.010948905,0.06
-0.040145985,-0.003649635,0.06
-0.040145985,0.003649635,0.06
-0.040145985,0.010948905,0.06
-0.040145985,0.018248175,0.06
-0.040145985,0.025547445,0.06
-0.032846715,-0.032846715,0.06
-0.032846715,-0.025547445,0.06
-0.032846715,-0.018248175,0.06
-0.032846715,-0.010948905,0.06
-0.032846715,-0.003649635,0.06
-0.032846715,0.003649635,0.06
-0.032846715,0.010948905,0.06
-0.032846715,0.018248175,0.06
-0.025547445,-0.040145985,0.06
-0.025547445,-0.032846715,0.06
-0.025547445,-0.025547445,0.06
-0.025547445,-0.018248175,0.06
-0.025547445,-0.010948905,0.06
-0.025547445,-0.003649635,0.06
-0.025547445,0.003649635,0.06
-0.025547445,0.010948905,0.06
-0.025547445,0.018248175,0.06
-0.025547445,0.025547445,0.06
-0.025547445,0.032846715,0.06
-0.018248175,-0.040145985,0.06
-0.018248175,-0.032846715,0.06
-0.018248175,-0.025547445,0.06
-0.018248175,-0.018248175,0.06
-0.018248175,-0.010948905,0.06
-0.018248175,-0.003649635,0.06
-0.018248175,0.003649635,0.06
-0.018248175,0.010948905,0.06
-0.018248175,0.018248175,0.06
-0.018248175,0.025547445,0.06
-0.018248175,0.032846715,0.06
-0.018248175,0.040145985,0.06
-0.010948905,-0.047445255,0.06
-0.010948905,-0.040145985,0.06
-0.010948905,-0.032846715,0.06
-0.010948905,-0.025547445,0.06
-0.010948905,-0.018248175,0.06
-0.010948905,-0.010948905,0.06
-0.010948905,-0.003649635,0.06
-0.010948905,0.003649635,0.06
-0.010948905,0.010948905,0.06
-0.010948905,0.018248175,0.06
-0.010948905,0.025547445,0.06
