-0.032846715,-0.018248175,0
-0.032846715,-0.010948905,0
-0.032846715,-0.003649635,0
-0.032846715,0.003649635,0
-0.032846715,0.010948905,0
-0.032846715,0.018248175,0
-0.025547445,-0.025547445,0
-0.025547445,-0.018248175,0
-0.025547445,-0.010948905,0
-0.025547445,-0.003649635,0
-0.025547445,0.003649635,0
-0.025547445,0.010948905,0
-0.025547445,0.018248175,0
-0.025547445,0.025547445,0
-0.018248175,-0.032846715,0
-0.018248175,-0.025547445,0
-0.018248175,-0.018248175,0
-0.018248175,-0.010948905,0
-0.018248175,-0.003649635,0
-0.018248175,0.003649635,0
-0.018248175,0.010948905,0
-0.018248175,0.018248175,0
-0.018248175,0.025547445,0
-0.018248175,0.032846715,0
-0.010948905,-0.032846715,0
-0.010948905,-0.025547445,0
-0.010948905,-0.018248175,0
-0.010948905,-0.010948905,0
-0.010948905,-0.003649635,0
-0.010948905,0.003649635,0
-0.010948905,0.010948905,0
-0.010948905,0.018248175,0
-0.010948905,0.025547445,0
-0.010948905,0.032846715,0
-0.003649635,-0.032846715,0
-0.003649635,-0.025547445,0
-0.003649635,-0.018248175,0
-0.003649635,-0.010948905,0
-0.003649635,-0.003649635,0
-0.003649635,0.003649635,0
-0.003649635,0.010948905,0
-0.003649635,0.018248175,0
-0.003649635,0.025547445,0
-0.003649635,0.032846715,0
0.003649635,-0.032846715,0
0.003649635,-0.025547445,0
0.003649635,-0.018248175,0
0.003649635,-0.010948905,0
0.003649635,-0.003649635,0
0.003649635,0.003649635,0
0.003649635,0.010948905,0
0.003649635,0.018248175,0
0.003649635,0.025547445,0
0.003649635,0.032846715,0
0.010948905,-0.032846715,0
0.010948905,-0.025547445,0
0.010948905,-0.018248175,0
0.010948905,-0.010948905,0
0.010948905,-0.003649635,0
0.010948905,0.003649635,0
0.010948905,0.010948905,0
0.010948905,0.018248175,0
0.010948905,0.025547445,0
0.010948905,0.032846715,0
0.018248175,-0.032846715,0
0.018248175,-0.025547445,0
0.018248175,-0.018248175,0
0.018248175,-0.010948905,0
0.018248175,-0.003649635,0
0.018248175,0.003649635,0
0.018248175,0.010948905,0
0.018248175,0.018248175,0
