
[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ]
9.17911530e-06, 9.99999978e-03, 6.04981594e-02, 3.74308014e+01, 9.57355276e-02, 0.00000000e+00, 9.61543483e-05
9.17911530e-06, 9.99999978e-03, 6.09980635e-02, 3.74038467e+01, 9.60172713e-02, 0.00000000e+00, 8.61848603e-05
9.17911530e-06, 9.99999978e-03, 6.14979602e-02, 3.73787498e+01, 9.62787867e-02, 0.00000000e+00, 7.57876333e-05
9.17911530e-06, 9.99999978e-03, 6.19978644e-02, 3.73556595e+01, 9.65187475e-02, 0.00000000e+00, 6.50125803e-05
9.17911530e-06, 9.99999978e-03, 6.24977611e-02, 3.73347206e+01, 9.67357606e-02, 0.00000000e+00, 5.39422726e-05
9.17911530e-06, 9.99999978e-03, 6.29976690e-02, 3.73160896e+01, 9.69282985e-02, 0.00000000e+00, 4.27114683e-05
9.17911530e-06, 9.99999978e-03, 6.34975582e-02, 3.72999420e+01, 9.70946848e-02, 0.00000000e+00, 3.15392208e-05
9.17911530e-06, 9.99999978e-03, 6.39974624e-02, 3.72864838e+01, 9.72330198e-02, 0.00000000e+00, 2.07839366e-05
9.17911530e-06, 9.99999978e-03, 6.44973665e-02, 3.72759323e+01, 9.73410383e-02, 0.00000000e+00, 1.10414721e-05
9.17911530e-06, 9.99999978e-03, 6.49972558e-02, 3.72685623e+01, 9.74163190e-02, 0.00000000e+00, 3.14822842e-06
9.17911530e-06, 9.99999978e-03, 6.54971600e-02, 3.72648239e+01, 9.74534303e-02, 0.00000000e+00, -1.68562974e-06
9.17911530e-06, 9.99999978e-03, 6.59970641e-02, 3.72652626e+01, 9.74482447e-02, 0.00000000e+00, -4.79562141e-06
9.17911530e-06, 9.99999978e-03, 6.64969683e-02, 3.72705154e+01, 9.73939970e-02, 0.00000000e+00, -1.34878828e-05
9.17911530e-06, 9.99999978e-03, 6.69968575e-02, 3.72813187e+01, 9.72827077e-02, 0.00000000e+00, -3.26991430e-05
9.17911530e-06, 9.99999978e-03, 6.74967617e-02, 3.72989120e+01, 9.71015692e-02, 0.00000000e+00, -6.42085142e-05
9.17911530e-06, 9.99999978e-03, 6.79966658e-02, 3.73254547e+01, 9.68280956e-02, 0.00000000e+00, -1.12686830e-04
9.17911530e-06, 9.99999978e-03, 6.84965551e-02, 3.73651276e+01, 9.64186192e-02, 0.00000000e+00, -1.89330487e-04
9.17911530e-06, 9.99999978e-03, 6.89964592e-02, 3.74263573e+01, 9.57999453e-02, 0.00000000e+00, -3.06544214e-04
9.17911530e-06, 9.99999978e-03, 6.94963634e-02, 3.75190353e+01, 9.51120704e-02, 0.00000000e+00, -5.03473275e-04
9.17911530e-06, 9.99999978e-03, 6.99962527e-02, 3.76729050e+01, 9.21302736e-02, 0.00000000e+00, -5.92489028e-04
5.09079546e-04, 9.99999978e-03, 3.00042592e-02, 3.96950264e+01, 6.32253811e-02, 0.00000000e+00, 1.33661786e-03
5.09079546e-04, 9.99999978e-03, 3.05041634e-02, 3.96530266e+01, 6.86918497e-02, 0.00000000e+00, 1.18222169e-03
5.09079546e-04, 9.99999978e-03, 3.10040601e-02, 3.95997467e+01, 6.94043487e-02, 0.00000000e+00, 9.24028805e-04
5.09079546e-04, 9.99999978e-03, 3.15039568e-02, 3.95554237e+01, 7.00162128e-02, 0.00000000e+00, 7.19260133e-04
5.09079546e-04, 9.99999978e-03, 3.20038609e-02, 3.95176125e+01, 7.05599710e-02, 0.00000000e+00, 6.00466912e-04
5.09079546e-04, 9.99999978e-03, 3.25037576e-02, 3.94831657e+01, 7.10508823e-02, 0.00000000e+00, 5.36746113e-04
5.09079546e-04, 9.99999978e-03, 3.30036618e-02, 3.94507294e+01, 7.15084076e-02, 0.00000000e+00, 4.99726739e-04
5.09079546e-04, 9.99999978e-03, 3.35035585e-02, 3.94195442e+01, 7.19450712e-02, 0.00000000e+00, 4.77475754e-04
5.09079546e-04, 9.99999978e-03, 3.40034626e-02, 3.93890724e+01, 7.23689422e-02, 0.00000000e+00, 4.64293931e-04
5.09079546e-04, 9.99999978e-03, 3.45033593e-02, 3.93589554e+01, 7.27853030e-02, 0.00000000e+00, 4.56898881e-04
5.09079546e-04, 9.99999978e-03, 3.50032635e-02, 3.93289452e+01, 7.31977448e-02, 0.00000000e+00, 4.53327608e-04
5.09079546e-04, 9.99999978e-03, 3.55031602e-02, 3.92988701e+01, 7.36087784e-02, 0.00000000e+00, 4.52369626e-04
5.09079546e-04, 9.99999978e-03, 3.60030569e-02, 3.92685966e+01, 7.40201920e-02, 0.00000000e+00, 4.53245739e-04
5.09079546e-04, 9.99999978e-03, 3.65029611e-02, 3.92380257e+01, 7.44332448e-02, 0.00000000e+00, 4.55436442e-04
5.09079546e-04, 9.99999978e-03, 3.70028578e-02, 3.92070961e+01, 7.48488978e-02, 0.00000000e+00, 4.58582770e-04
5.09079546e-04, 9.99999978e-03, 3.75027619e-02, 3.91757431e+01, 7.52678141e-02, 0.00000000e+00, 4.62425814e-04
5.09079546e-04, 9.99999978e-03, 3.80026586e-02, 3.91439285e+01, 7.56905228e-02, 0.00000000e+00, 4.66771657e-04
5.09079546e-04, 9.99999978e-03, 3.85025628e-02, 3.91116257e+01, 7.61173218e-02, 0.00000000e+00, 4.71469277e-04
5.09079546e-04, 9.99999978e-03, 3.90024595e-02, 3.90788078e+01, 7.65484869e-02, 0.00000000e+00, 4.76398971e-04
5.09079546e-04, 9.99999978e-03, 3.95023637e-02, 3.90454674e+01, 7.69841298e-02, 0.00000000e+00, 4.81464551e-04
5.09079546e-04, 9.99999978e-03, 4.00022604e-02, 3.90115814e+01, 7.74243474e-02, 0.00000000e+00, 4.86587145e-04
5.09079546e-04, 9.99999978e-03, 4.05021645e-02, 3.89771423e+01, 7.78691322e-02, 0.00000000e+00, 4.91700950e-04
5.09079546e-04, 9.99999978e-03, 4.10020612e-02, 3.89421539e+01, 7.83184469e-02, 0.00000000e+00, 4.96750348e-04
5.09079546e-04, 9.99999978e-03, 4.15019579e-02, 3.89066200e+01, 7.87721947e-02, 0.00000000e+00, 5.01687231e-04
5.09079546e-04, 9.99999978e-03, 4.20018621e-02, 3.88705368e+01, 7.92302862e-02, 0.00000000e+00, 5.06469572e-04
5.09079546e-04, 9.99999978e-03, 4.25017588e-02, 3.88339119e+01, 7.96925351e-02, 0.00000000e+00, 5.11059538e-04
5.09079546e-04, 9.99999978e-03, 4.30016629e-02, 3.87967567e+01, 8.01587552e-02, 0.00000000e+00, 5.15423017e-04
5.09079546e-04, 9.99999978e-03, 4.35015596e-02, 3.87590904e+01, 8.06287304e-02, 0.00000000e+00, 5.19528461e-04
5.09079546e-04, 9.99999978e-03, 4.40014638e-02, 3.87209053e+01, 8.11022297e-02, 0.00000000e+00, 5.23346593e-04
5.09079546e-04, 9.99999978e-03, 4.45013605e-02, 3.86822472e+01, 8.15789625e-02, 0.00000000e+00, 5.26849297e-04
5.09079546e-04, 9.99999978e-03, 4.50012647e-02, 3.86431122e+01, 8.20586607e-02, 0.00000000e+00, 5.30009915e-04
5.09079546e-04, 9.99999978e-03, 4.55011614e-02, 3.86035347e+01, 8.25409740e-02, 0.00000000e+00, 5.32802194e-04
5.09079546e-04, 9.99999978e-03, 4.60010581e-02, 3.85635338e+01, 8.30256045e-02, 0.00000000e+00, 5.35200699e-04
5.09079546e-04, 9.99999978e-03, 4.65009622e-02, 3.85231361e+01, 8.35121647e-02, 0.00000000e+00, 5.37179760e-04
5.09079546e-04, 9.99999978e-03, 4.70008589e-02, 3.84823799e+01, 8.40002745e-02, 0.00000000e+00, 5.38713299e-04
5.09079546e-04, 9.99999978e-03, 4.75007631e-02, 3.84412804e+01, 8.44895542e-02, 0.00000000e+00, 5.39772795e-04
5.09079546e-04, 9.99999978e-03, 4.80006598e-02, 3.83998871e+01, 8.49795565e-02, 0.00000000e+00, 5.40330308e-04
5.09079546e-04, 9.99999978e-03, 4.85005639e-02, 3.83582268e+01, 8.54698196e-02, 0.00000000e+00, 5.40356792e-04
5.09079546e-04, 9.99999978e-03, 4.90004607e-02, 3.83163414e+01, 8.59599113e-02, 0.00000000e+00, 5.39826520e-04
5.09079546e-04, 9.99999978e-03, 4.95003648e-02, 3.82742844e+01, 8.64493325e-02, 0.00000000e+00, 5.38717897e-04
5.09079546e-04, 9.99999978e-03, 5.00002615e-02, 3.82320862e+01, 8.69375542e-02, 0.00000000e+00, 5.37008105e-04
5.09079546e-04, 9.99999978e-03, 5.05001582e-02, 3.81898003e+01, 8.74240398e-02, 0.00000000e+00, 5.34675550e-04
5.09079546e-04, 9.99999978e-03, 5.10000624e-02, 3.81474800e+01, 8.79082531e-02, 0.00000000e+00, 5.31695900e-04
5.09079546e-04, 9.99999978e-03, 5.14999591e-02, 3.81052322e+01, 8.83890241e-02, 0.00000000e+00, 5.28049713e-04
5.09079546e-04, 9.99999978e-03, 5.19998632e-02, 3.80630112e+01, 8.88668895e-02, 0.00000000e+00, 5.23700088e-04
5.09079546e-04, 9.99999978e-03, 5.24997599e-02, 3.80209198e+01, 8.93406719e-02, 0.00000000e+00, 5.18625719e-04
5.09079546e-04, 9.99999978e-03, 5.29996641e-02, 3.79790421e+01, 8.98097008e-02, 0.00000000e+00, 5.12799830e-04
5.09079546e-04, 9.99999978e-03, 5.34995608e-02, 3.79374237e+01, 9.02732983e-02, 0.00000000e+00, 5.06195647e-04
5.09079546e-04, 9.99999978e-03, 5.39994650e-02, 3.78961525e+01, 9.07307640e-02, 0.00000000e+00, 4.98785637e-04
5.09079546e-04, 9.99999978e-03, 5.44993617e-02, 3.78552933e+01, 9.11813825e-02, 0.00000000e+00, 4.90542210e-04
5.09079546e-04, 9.99999978e-03, 5.49992584e-02, 3.78149261e+01, 9.16243941e-02, 0.00000000e+00, 4.81437135e-04
5.09079546e-04, 9.99999978e-03, 5.54991625e-02, 3.77751350e+01, 9.20590386e-02, 0.00000000e+00, 4.71441861e-04
5.09079546e-04, 9.99999978e-03, 5.59990592e-02, 3.77360001e+01, 9.24844891e-02, 0.00000000e+00, 4.60527139e-04
5.09079546e-04, 9.99999978e-03, 5.64989634e-02, 3.76976128e+01, 9.28999409e-02, 0.00000000e+00, 4.48662933e-04
5.09079546e-04, 9.99999978e-03, 5.69988601e-02, 3.76600647e+01, 9.33045298e-02, 0.00000000e+00, 4.35818511e-04
5.09079546e-04, 9.99999978e-03, 5.74987642e-02, 3.76234512e+01, 9.36973616e-02, 0.00000000e+00, 4.21961595e-04
5.09079546e-04, 9.99999978e-03, 5.79986610e-02, 3.75878716e+01, 9.40775201e-02, 0.00000000e+00, 4.07058717e-04
5.09079546e-04, 9.99999978e-03, 5.84985651e-02, 3.75534325e+01, 9.44440514e-02, 0.00000000e+00, 3.91074456e-04
5.09079546e-04, 9.99999978e-03, 5.89984618e-02, 3.75202408e+01, 9.47960019e-02, 0.00000000e+00, 3.73970834e-04
5.09079546e-04, 9.99999978e-03, 5.94983585e-02, 3.74884033e+01, 9.51323286e-02, 0.00000000e+00, 3.55706987e-04
5.09079546e-04, 9.99999978e-03, 5.99982627e-02, 3.74580460e+01, 9.54519659e-02, 0.00000000e+00, 3.36238096e-04
5.09079546e-04, 9.99999978e-03, 6.04981594e-02, 3.74292831e+01, 9.57537889e-02, 0.00000000e+00, 3.15514742e-04
5.09079546e-04, 9.99999978e-03, 6.09980635e-02, 3.74022446e+01, 9.60366502e-02, 0.00000000e+00, 2.93481338e-04
5.09079546e-04, 9.99999978e-03, 6.14979602e-02, 3.73770714e+01, 9.62992981e-02, 0.00000000e+00, 2.70074845e-04
5.09079546e-04, 9.99999978e-03, 6.19978644e-02, 3.73538971e+01, 9.65404436e-02, 0.00000000e+00, 2.45222764e-04
5.09079546e-04, 9.99999978e-03, 6.24977611e-02, 3.73328743e+01, 9.67586562e-02, 0.00000000e+00, 2.18840374e-04
5.09079546e-04, 9.99999978e-03, 6.29976690e-02, 3.73141747e+01, 9.69523937e-02, 0.00000000e+00, 1.90826060e-04
5.09079546e-04, 9.99999978e-03, 6.34975582e-02, 3.72979622e+01, 9.71199870e-02, 0.00000000e+00, 1.61051285e-04
5.09079546e-04, 9.99999978e-03, 6.39974624e-02, 3.72844429e+01, 9.72594991e-02, 0.00000000e+00, 1.29337612e-04
5.09079546e-04, 9.99999978e-03, 6.44973665e-02, 3.72738457e+01, 9.73687619e-02, 0.00000000e+00, 9.54444549e-05
5.09079546e-04, 9.99999978e-03, 6.49972558e-02, 3.72664185e+01, 9.74451825e-02, 0.00000000e+00, 5.88367875e-05
5.09079546e-04, 9.99999978e-03, 6.54971600e-02, 3.72624779e+01, 9.74854678e-02, 0.00000000e+00, 1.86132584e-05
5.09079546e-04, 9.99999978e-03, 6.59970641e-02, 3.72624321e+01, 9.74857733e-02, 0.00000000e+00, -2.67166815e-05
5.09079546e-04, 9.99999978e-03, 6.64969683e-02, 3.72667656e+01, 9.74410474e-02, 0.00000000e+00, -7.96619061e-05
5.09079546e-04, 9.99999978e-03, 6.69968575e-02, 3.72761002e+01, 9.73445624e-02, 0.00000000e+00, -1.43933416e-04
5.09079546e-04, 9.99999978e-03, 6.74967617e-02, 3.72912979e+01, 9.71867591e-02, 0.00000000e+00, -2.25561394e-04
5.09079546e-04, 9.99999978e-03, 6.79966658e-02, 3.73136368e+01, 9.69533548e-02, 0.00000000e+00, -3.36430850e-04
5.09079546e-04, 9.99999978e-03, 6.84965551e-02, 3.73451157e+01, 9.66222361e-02, 0.00000000e+00, -5.05236443e-04
5.09079546e-04, 9.99999978e-03, 6.89964592e-02, 3.73903198e+01, 9.61697400e-02, 0.00000000e+00, -7.65463978e-04
5.09079546e-04, 9.99999978e-03, 6.94963634e-02, 3.74540405e+01, 9.56501961e-02, 0.00000000e+00, -1.09015440e-03
5.09079546e-04, 9.99999978e-03, 6.99962527e-02, 3.75098991e+01, 9.01025236e-02, 0.00000000e+00, -1.30210619e-03
1.00897998e-03, 9.99999978e-03, 3.00042592e-02, 3.96209259e+01, 6.04526624e-02, 0.00000000e+00, 1.28276914e-03
1.00897998e-03, 9.99999978e-03, 3.05041634e-02, 3.96105461e+01, 6.89275861e-02, 0.00000000e+00, 1.61072158e-03
1.00897998e-03, 9.99999978e-03, 3.10040601e-02, 3.95776405e+01, 6.97179288e-02, 0.00000000e+00, 1.44245685e-03
1.00897998e-03, 9.99999978e-03, 3.15039568e-02, 3.95441628e+01, 7.01800659e-02, 0.00000000e+00, 1.20161148e-03
1.00897998e-03, 9.99999978e-03, 3.20038609e-02, 3.95114212e+01, 7.06498027e-02, 0.00000000e+00, 1.04954920e-03
1.00897998e-03, 9.99999978e-03, 3.25037576e-02, 3.94794579e+01, 7.11036548e-02, 0.00000000e+00, 9.61657206e-04
1.00897998e-03, 9.99999978e-03, 3.30036618e-02, 3.94484291e+01, 7.15399683e-02, 0.00000000e+00, 9.06846952e-04
1.00897998e-03, 9.99999978e-03, 3.35035585e-02, 3.94180870e+01, 7.19637871e-02, 0.00000000e+00, 8.72686913e-04
1.00897998e-03, 9.99999978e-03, 3.40034626e-02, 3.93881416e+01, 7.23795816e-02, 0.00000000e+00, 8.52115103e-04
1.00897998e-03, 9.99999978e-03, 3.45033593e-02, 3.93583717e+01, 7.27906302e-02, 0.00000000e+00, 8.40567867e-04
1.00897998e-03, 9.99999978e-03, 3.50032635e-02, 3.93285866e+01, 7.31994659e-02, 0.00000000e+00, 8.35190935e-04
1.00897998e-03, 9.99999978e-03, 3.55031602e-02, 3.92986717e+01, 7.36079738e-02, 0.00000000e+00, 8.34156934e-04
1.00897998e-03, 9.99999978e-03, 3.60030569e-02, 3.92685089e+01, 7.40175843e-02, 0.00000000e+00, 8.36240652e-04
1.00897998e-03, 9.99999978e-03, 3.65029611e-02, 3.92380219e+01, 7.44293183e-02, 0.00000000e+00, 8.40579858e-04
1.00897998e-03, 9.99999978e-03, 3.70028578e-02, 3.92071495e+01, 7.48440102e-02, 0.00000000e+00, 8.46555573e-04
1.00897998e-03, 9.99999978e-03, 3.75027619e-02, 3.91758423e+01, 7.52622187e-02, 0.00000000e+00, 8.53720529e-04
1.00897998e-03, 9.99999978e-03, 3.80026586e-02, 3.91440659e+01, 7.56844059e-02, 0.00000000e+00, 8.61738459e-04
1.00897998e-03, 9.99999978e-03, 3.85025628e-02, 3.91117783e+01, 7.61108622e-02, 0.00000000e+00, 8.70348071e-04
1.00897998e-03, 9.99999978e-03, 3.90024595e-02, 3.90789795e+01, 7.65418038e-02, 0.00000000e+00, 8.79343133e-04
1.00897998e-03, 9.99999978e-03, 3.95023637e-02, 3.90456314e+01, 7.69773349e-02, 0.00000000e+00, 8.88557464e-04
1.00897998e-03, 9.99999978e-03, 4.00022604e-02, 3.90117455e+01, 7.74175152e-02, 0.00000000e+00, 8.97854276e-04
1.00897998e-03, 9.99999978e-03, 4.05021645e-02, 3.89773064e+01, 7.78623372e-02, 0.00000000e+00, 9.07119538e-04
1.00897998e-03, 9.99999978e-03, 4.10020612e-02, 3.89423103e+01, 7.83117488e-02, 0.00000000e+00, 9.16255871e-04
1.00897998e-03, 9.99999978e-03, 4.15019579e-02, 3.89067574e+01, 7.87656829e-02, 0.00000000e+00, 9.25179222e-04
1.00897998e-03, 9.99999978e-03, 4.20018621e-02, 3.88706627e+01, 7.92239681e-02, 0.00000000e+00, 9.33815551e-04
1.00897998e-03, 9.99999978e-03, 4.25017588e-02, 3.88340111e+01, 7.96864629e-02, 0.00000000e+00, 9.42098210e-04
1.00897998e-03, 9.99999978e-03, 4.30016629e-02, 3.87968445e+01, 8.01529810e-02, 0.00000000e+00, 9.49967012e-04
1.00897998e-03, 9.99999978e-03, 4.35015596e-02, 3.87591438e+01, 8.06232914e-02, 0.00000000e+00, 9.57366021e-04
1.00897998e-03, 9.99999978e-03, 4.40014638e-02, 3.87209396e+01, 8.10971484e-02, 0.00000000e+00, 9.64242965e-04
1.00897998e-03, 9.99999978e-03, 4.45013605e-02, 3.86822472e+01, 8.15742835e-02, 0.00000000e+00, 9.70548019e-04
1.00897998e-03, 9.99999978e-03, 4.50012647e-02, 3.86430817e+01, 8.20544064e-02, 0.00000000e+00, 9.76233277e-04
1.00897998e-03, 9.99999978e-03, 4.55011614e-02, 3.86034698e+01, 8.25372040e-02, 0.00000000e+00, 9.81252640e-04
1.00897998e-03, 9.99999978e-03, 4.60010581e-02, 3.85634346e+01, 8.30223188e-02, 0.00000000e+00, 9.85560007e-04
1.00897998e-03, 9.99999978e-03, 4.65009622e-02, 3.85229988e+01, 8.35094154e-02, 0.00000000e+00, 9.89110791e-04
1.00897998e-03, 9.99999978e-03, 4.70008589e-02, 3.84821968e+01, 8.39980841e-02, 0.00000000e+00, 9.91859939e-04
1.00897998e-03, 9.99999978e-03, 4.75007631e-02, 3.84410553e+01, 8.44879523e-02, 0.00000000e+00, 9.93761001e-04
1.00897998e-03, 9.99999978e-03, 4.80006598e-02, 3.83996162e+01, 8.49785954e-02, 0.00000000e+00, 9.94767877e-04
1.00897998e-03, 9.99999978e-03, 4.85005639e-02, 3.83579025e+01, 8.54695439e-02, 0.00000000e+00, 9.94845293e-04
