
[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ]
9.17911530e-06, 9.99999978e-03, 5.79986610e-02, 3.05323029e+00, 2.79513031e-01, 0.00000000e+00, -9.78569460e-06
9.17911530e-06, 9.99999978e-03, 5.84985651e-02, 3.06782174e+00, 2.79460639e-01, 0.00000000e+00, -1.13754204e-05
9.17911530e-06, 9.99999978e-03, 5.89984618e-02, 3.08356833e+00, 2.79404074e-01, 0.00000000e+00, -1.31200395e-05
9.17911530e-06, 9.99999978e-03, 5.94983585e-02, 3.10053301e+00, 2.79343128e-01, 0.00000000e+00, -1.50331680e-05
9.17911530e-06, 9.99999978e-03, 5.99982627e-02, 3.11878896e+00, 2.79277563e-01, 0.00000000e+00, -1.71316788e-05
9.17911530e-06, 9.99999978e-03, 6.04981594e-02, 3.13842106e+00, 2.79206991e-01, 0.00000000e+00, -1.94364893e-05
9.17911530e-06, 9.99999978e-03, 6.09980635e-02, 3.15952802e+00, 2.79131085e-01, 0.00000000e+00, -2.19735994e-05
9.17911530e-06, 9.99999978e-03, 6.14979602e-02, 3.18222642e+00, 2.79049426e-01, 0.00000000e+00, -2.47755033e-05
9.17911530e-06, 9.99999978e-03, 6.19978644e-02, 3.20665407e+00, 2.78961509e-01, 0.00000000e+00, -2.78831612e-05
9.17911530e-06, 9.99999978e-03, 6.24977611e-02, 3.23297739e+00, 2.78866708e-01, 0.00000000e+00, -3.13487471e-05
9.17911530e-06, 9.99999978e-03, 6.29976690e-02, 3.26139712e+00, 2.78764367e-01, 0.00000000e+00, -3.52397037e-05
9.17911530e-06, 9.99999978e-03, 6.34975582e-02, 3.29216075e+00, 2.78653502e-01, 0.00000000e+00, -3.96447613e-05
9.17911530e-06, 9.99999978e-03, 6.39974624e-02, 3.32557917e+00, 2.78533012e-01, 0.00000000e+00, -4.46832855e-05
9.17911530e-06, 9.99999978e-03, 6.44973665e-02, 3.36204982e+00, 2.78401375e-01, 0.00000000e+00, -5.05202879e-05
9.17911530e-06, 9.99999978e-03, 6.49972558e-02, 3.40209341e+00, 2.78256804e-01, 0.00000000e+00, -5.73916004e-05
9.17911530e-06, 9.99999978e-03, 6.54971600e-02, 3.44641614e+00, 2.78096586e-01, 0.00000000e+00, -6.56473348e-05
9.17911530e-06, 9.99999978e-03, 6.59970641e-02, 3.49600816e+00, 2.77917147e-01, 0.00000000e+00, -7.58331953e-05
9.17911530e-06, 9.99999978e-03, 6.64969683e-02, 3.55232573e+00, 2.77713269e-01, 0.00000000e+00, -8.88400173e-05
9.17911530e-06, 9.99999978e-03, 6.69968575e-02, 3.61761951e+00, 2.77476788e-01, 0.00000000e+00, -1.06204112e-04
9.17911530e-06, 9.99999978e-03, 6.74967617e-02, 3.69555712e+00, 2.77194679e-01, 0.00000000e+00, -1.30675166e-04
9.17911530e-06, 9.99999978e-03, 6.79966658e-02, 3.79239917e+00, 2.76844591e-01, 0.00000000e+00, -1.67848790e-04
9.17911530e-06, 9.99999978e-03, 6.84965551e-02, 3.91997528e+00, 2.76384026e-01, 0.00000000e+00, -2.29866899e-04
9.17911530e-06, 9.99999978e-03, 6.89964592e-02, 4.10270929e+00, 2.75730759e-01, 0.00000000e+00, -3.31186224e-04
9.17911530e-06, 9.99999978e-03, 6.94963634e-02, 4.37064219e+00, 2.75042206e-01, 0.00000000e+00, -5.16569940e-04
9.17911530e-06, 9.99999978e-03, 6.99962527e-02, 4.82897997e+00, 2.72038937e-01, 0.00000000e+00, -6.06811431e-04
5.09079546e-04, 9.99999978e-03, 3.00042592e-02, 4.36254454e+00, 2.69934237e-01, 0.00000000e+00, 1.25900854e-03
5.09079546e-04, 9.99999978e-03, 3.05041634e-02, 4.18791866e+00, 2.75644332e-01, 0.00000000e+00, 1.09707727e-03
5.09079546e-04, 9.99999978e-03, 3.10040601e-02, 4.00337172e+00, 2.76076525e-01, 0.00000000e+00, 7.82127609e-04
5.09079546e-04, 9.99999978e-03, 3.15039568e-02, 3.86768174e+00, 2.76564986e-01, 0.00000000e+00, 5.50802797e-04
5.09079546e-04, 9.99999978e-03, 3.20038609e-02, 3.76340318e+00, 2.76948243e-01, 0.00000000e+00, 4.12846857e-04
5.09079546e-04, 9.99999978e-03, 3.25037576e-02, 3.67815018e+00, 2.77259529e-01, 0.00000000e+00, 3.30309471e-04
5.09079546e-04, 9.99999978e-03, 3.30036618e-02, 3.60634685e+00, 2.77520359e-01, 0.00000000e+00, 2.75071157e-04
5.09079546e-04, 9.99999978e-03, 3.35035585e-02, 3.54448605e+00, 2.77744412e-01, 0.00000000e+00, 2.35644780e-04
5.09079546e-04, 9.99999978e-03, 3.40034626e-02, 3.49020767e+00, 2.77940691e-01, 0.00000000e+00, 2.06115743e-04
5.09079546e-04, 9.99999978e-03, 3.45033593e-02, 3.44190383e+00, 2.78115094e-01, 0.00000000e+00, 1.83057229e-04
5.09079546e-04, 9.99999978e-03, 3.50032635e-02, 3.39844465e+00, 2.78271914e-01, 0.00000000e+00, 1.64425670e-04
5.09079546e-04, 9.99999978e-03, 3.55031602e-02, 3.35900950e+00, 2.78414041e-01, 0.00000000e+00, 1.48952706e-04
5.09079546e-04, 9.99999978e-03, 3.60030569e-02, 3.32298708e+00, 2.78543830e-01, 0.00000000e+00, 1.35814378e-04
5.09079546e-04, 9.99999978e-03, 3.65029611e-02, 3.28991079e+00, 2.78662980e-01, 0.00000000e+00, 1.24453116e-04
5.09079546e-04, 9.99999978e-03, 3.70028578e-02, 3.25941539e+00, 2.78772742e-01, 0.00000000e+00, 1.14478280e-04
5.09079546e-04, 9.99999978e-03, 3.75027619e-02, 3.23121142e+00, 2.78874218e-01, 0.00000000e+00, 1.05607825e-04
5.09079546e-04, 9.99999978e-03, 3.80026586e-02, 3.20506406e+00, 2.78968215e-01, 0.00000000e+00, 9.76325682e-05
5.09079546e-04, 9.99999978e-03, 3.85025628e-02, 3.18078327e+00, 2.79055566e-01, 0.00000000e+00, 9.03939508e-05
5.09079546e-04, 9.99999978e-03, 3.90024595e-02, 3.15820861e+00, 2.79136688e-01, 0.00000000e+00, 8.37693442e-05
5.09079546e-04, 9.99999978e-03, 3.95023637e-02, 3.13720751e+00, 2.79212147e-01, 0.00000000e+00, 7.76623201e-05
5.09079546e-04, 9.99999978e-03, 4.00022604e-02, 3.11766696e+00, 2.79282331e-01, 0.00000000e+00, 7.19959717e-05
5.09079546e-04, 9.99999978e-03, 4.05021645e-02, 3.09949112e+00, 2.79347599e-01, 0.00000000e+00, 6.67080312e-05
5.09079546e-04, 9.99999978e-03, 4.10020612e-02, 3.08259726e+00, 2.79408276e-01, 0.00000000e+00, 6.17475671e-05
5.09079546e-04, 9.99999978e-03, 4.15019579e-02, 3.06691313e+00, 2.79464573e-01, 0.00000000e+00, 5.70724587e-05
5.09079546e-04, 9.99999978e-03, 4.20018621e-02, 3.05237770e+00, 2.79516727e-01, 0.00000000e+00, 5.26474905e-05
5.09079546e-04, 9.99999978e-03, 4.25017588e-02, 3.03893614e+00, 2.79564977e-01, 0.00000000e+00, 4.84429765e-05
5.09079546e-04, 9.99999978e-03, 4.30016629e-02, 3.02654171e+00, 2.79609442e-01, 0.00000000e+00, 4.44336220e-05
5.09079546e-04, 9.99999978e-03, 4.35015596e-02, 3.01515198e+00, 2.79650331e-01, 0.00000000e+00, 4.05977116e-05
5.09079546e-04, 9.99999978e-03, 4.40014638e-02, 3.00473118e+00, 2.79687643e-01, 0.00000000e+00, 3.69164045e-05
5.09079546e-04, 9.99999978e-03, 4.45013605e-02, 2.99524689e+00, 2.79721707e-01, 0.00000000e+00, 3.33732169e-05
5.09079546e-04, 9.99999978e-03, 4.50012647e-02, 2.98667145e+00, 2.79752433e-01, 0.00000000e+00, 2.99535441e-05
5.09079546e-04, 9.99999978e-03, 4.55011614e-02, 2.97897983e+00, 2.79780000e-01, 0.00000000e+00, 2.66442494e-05
5.09079546e-04, 9.99999978e-03, 4.60010581e-02, 2.97215056e+00, 2.79804498e-01, 0.00000000e+00, 2.34333420e-05
5.09079546e-04, 9.99999978e-03, 4.65009622e-02, 2.96616530e+00, 2.79825926e-01, 0.00000000e+00, 2.03096442e-05
5.09079546e-04, 9.99999978e-03, 4.70008589e-02, 2.96100855e+00, 2.79844433e-01, 0.00000000e+00, 1.72625041e-05
5.09079546e-04, 9.99999978e-03, 4.75007631e-02, 2.95666695e+00, 2.79860049e-01, 0.00000000e+00, 1.42815215e-05
5.09079546e-04, 9.99999978e-03, 4.80006598e-02, 2.95312881e+00, 2.79872656e-01, 0.00000000e+00, 1.13563028e-05
5.09079546e-04, 9.99999978e-03, 4.85005639e-02, 2.95038629e+00, 2.79882491e-01, 0.00000000e+00, 8.47628962e-06
5.09079546e-04, 9.99999978e-03, 4.90004607e-02, 2.94843268e+00, 2.79889524e-01, 0.00000000e+00, 5.63061258e-06
5.09079546e-04, 9.99999978e-03, 4.95003648e-02, 2.94726253e+00, 2.79893696e-01, 0.00000000e+00, 2.80806876e-06
5.09079546e-04, 9.99999978e-03, 5.00002615e-02, 2.94687295e+00, 2.79895127e-01, 0.00000000e+00, -2.82696822e-09
5.09079546e-04, 9.99999978e-03, 5.05001582e-02, 2.94726348e+00, 2.79893696e-01, 0.00000000e+00, -2.81372945e-06
5.09079546e-04, 9.99999978e-03, 5.10000624e-02, 2.94843483e+00, 2.79889464e-01, 0.00000000e+00, -5.63629283e-06
5.09079546e-04, 9.99999978e-03, 5.14999591e-02, 2.95038724e+00, 2.79882491e-01, 0.00000000e+00, -8.47741649e-06
5.09079546e-04, 9.99999978e-03, 5.19998632e-02, 2.95313048e+00, 2.79872686e-01, 0.00000000e+00, -1.13574324e-05
5.09079546e-04, 9.99999978e-03, 5.24997599e-02, 2.95666814e+00, 2.79860020e-01, 0.00000000e+00, -1.42826530e-05
5.09079546e-04, 9.99999978e-03, 5.29996641e-02, 2.96101046e+00, 2.79844403e-01, 0.00000000e+00, -1.72636410e-05
5.09079546e-04, 9.99999978e-03, 5.34995608e-02, 2.96616697e+00, 2.79825956e-01, 0.00000000e+00, -2.03107847e-05
5.09079546e-04, 9.99999978e-03, 5.39994650e-02, 2.97215271e+00, 2.79804468e-01, 0.00000000e+00, -2.34344843e-05
5.09079546e-04, 9.99999978e-03, 5.44993617e-02, 2.97898221e+00, 2.79780030e-01, 0.00000000e+00, -2.66453953e-05
5.09079546e-04, 9.99999978e-03, 5.49992584e-02, 2.98667383e+00, 2.79752403e-01, 0.00000000e+00, -2.99546919e-05
5.09079546e-04, 9.99999978e-03, 5.54991625e-02, 2.99524999e+00, 2.79721677e-01, 0.00000000e+00, -3.33743592e-05
5.09079546e-04, 9.99999978e-03, 5.59990592e-02, 3.00473428e+00, 2.79687673e-01, 0.00000000e+00, -3.69175286e-05
5.09079546e-04, 9.99999978e-03, 5.64989634e-02, 3.01515532e+00, 2.79650301e-01, 0.00000000e+00, -4.05988067e-05
5.09079546e-04, 9.99999978e-03, 5.69988601e-02, 3.02654505e+00, 2.79609442e-01, 0.00000000e+00, -4.44346988e-05
5.09079546e-04, 9.99999978e-03, 5.74987642e-02, 3.03893995e+00, 2.79564947e-01, 0.00000000e+00, -4.84440352e-05
5.09079546e-04, 9.99999978e-03, 5.79986610e-02, 3.05238175e+00, 2.79516727e-01, 0.00000000e+00, -5.26485237e-05
5.09079546e-04, 9.99999978e-03, 5.84985651e-02, 3.06691766e+00, 2.79464543e-01, 0.00000000e+00, -5.70734737e-05
5.09079546e-04, 9.99999978e-03, 5.89984618e-02, 3.08260179e+00, 2.79408246e-01, 0.00000000e+00, -6.17485566e-05
5.09079546e-04, 9.99999978e-03, 5.94983585e-02, 3.09949589e+00, 2.79347599e-01, 0.00000000e+00, -6.67090208e-05
5.09079546e-04, 9.99999978e-03, 5.99982627e-02, 3.11767220e+00, 2.79282302e-01, 0.00000000e+00, -7.19969539e-05
5.09079546e-04, 9.99999978e-03, 6.04981594e-02, 3.13721251e+00, 2.79212117e-01, 0.00000000e+00, -7.76632878e-05
5.09079546e-04, 9.99999978e-03, 6.09980635e-02, 3.15821433e+00, 2.79136658e-01, 0.00000000e+00, -8.37702537e-05
5.09079546e-04, 9.99999978e-03, 6.14979602e-02, 3.18078852e+00, 2.79055536e-01, 0.00000000e+00, -9.03948239e-05
5.09079546e-04, 9.99999978e-03, 6.19978644e-02, 3.20507026e+00, 2.78968245e-01, 0.00000000e+00, -9.76333831e-05
5.09079546e-04, 9.99999978e-03, 6.24977611e-02, 3.23121691e+00, 2.78874189e-01, 0.00000000e+00, -1.05608597e-04
5.09079546e-04, 9.99999978e-03, 6.29976690e-02, 3.25942135e+00, 2.78772712e-01, 0.00000000e+00, -1.14479008e-04
5.09079546e-04, 9.99999978e-03, 6.34975582e-02, 3.28991699e+00, 2.78662980e-01, 0.00000000e+00, -1.24453814e-04
5.09079546e-04, 9.99999978e-03, 6.39974624e-02, 3.32299376e+00, 2.78543860e-01, 0.00000000e+00, -1.35815077e-04
5.09079546e-04, 9.99999978e-03, 6.44973665e-02, 3.35901618e+00, 2.78414041e-01, 0.00000000e+00, -1.48953375e-04
5.09079546e-04, 9.99999978e-03, 6.49972558e-02, 3.39845109e+00, 2.78271914e-01, 0.00000000e+00, -1.64426296e-04
5.09079546e-04, 9.99999978e-03, 6.54971600e-02, 3.44191051e+00, 2.78115064e-01, 0.00000000e+00, -1.83057797e-04
5.09079546e-04, 9.99999978e-03, 6.59970641e-02, 3.49021459e+00, 2.77940661e-01, 0.00000000e+00, -2.06116325e-04
5.09079546e-04, 9.99999978e-03, 6.64969683e-02, 3.54449272e+00, 2.77744383e-01, 0.00000000e+00, -2.35645392e-04
5.09079546e-04, 9.99999978e-03, 6.69968575e-02, 3.60635376e+00, 2.77520388e-01, 0.00000000e+00, -2.75071623e-04
5.09079546e-04, 9.99999978e-03, 6.74967617e-02, 3.67815733e+00, 2.77259499e-01, 0.00000000e+00, -3.30310111e-04
5.09079546e-04, 9.99999978e-03, 6.79966658e-02, 3.76341081e+00, 2.76948243e-01, 0.00000000e+00, -4.12847352e-04
5.09079546e-04, 9.99999978e-03, 6.84965551e-02, 3.86768889e+00, 2.76564926e-01, 0.00000000e+00, -5.50803437e-04
5.09079546e-04, 9.99999978e-03, 6.89964592e-02, 4.00337887e+00, 2.76076496e-01, 0.00000000e+00, -7.82128132e-04
5.09079546e-04, 9.99999978e-03, 6.94963634e-02, 4.18792629e+00, 2.75644332e-01, 0.00000000e+00, -1.09707774e-03
5.09079546e-04, 9.99999978e-03, 6.99962527e-02, 4.36255360e+00, 2.69934207e-01, 0.00000000e+00, -1.25900737e-03
1.00897998e-03, 9.99999978e-03, 3.00042592e-02, 4.04569674e+00, 2.67018765e-01, 0.00000000e+00, 1.50582229e-03
1.00897998e-03, 9.99999978e-03, 3.05041634e-02, 4.01543140e+00, 2.76144266e-01, 0.00000000e+00, 1.46271056e-03
1.00897998e-03, 9.99999978e-03, 3.10040601e-02, 3.91209745e+00, 2.76421547e-01, 0.00000000e+00, 1.18724804e-03
1.00897998e-03, 9.99999978e-03, 3.15039568e-02, 3.81906104e+00, 2.76753664e-01, 0.00000000e+00, 8.89633549e-04
1.00897998e-03, 9.99999978e-03, 3.20038609e-02, 3.73450994e+00, 2.77063817e-01, 0.00000000e+00, 7.01561396e-04
1.00897998e-03, 9.99999978e-03, 3.25037576e-02, 3.65928721e+00, 2.77336091e-01, 0.00000000e+00, 5.78371808e-04
1.00897998e-03, 9.99999978e-03, 3.30036618e-02, 3.59323764e+00, 2.77574152e-01, 0.00000000e+00, 4.90256294e-04
1.00897998e-03, 9.99999978e-03, 3.35035585e-02, 3.53486943e+00, 2.77784199e-01, 0.00000000e+00, 4.24941129e-04
1.00897998e-03, 9.99999978e-03, 3.40034626e-02, 3.48281646e+00, 2.77971476e-01, 0.00000000e+00, 3.74737137e-04
1.00897998e-03, 9.99999978e-03, 3.45033593e-02, 3.43600392e+00, 2.78139800e-01, 0.00000000e+00, 3.34813289e-04
1.00897998e-03, 9.99999978e-03, 3.50032635e-02, 3.39359188e+00, 2.78292239e-01, 0.00000000e+00, 3.02155444e-04
1.00897998e-03, 9.99999978e-03, 3.55031602e-02, 3.35492134e+00, 2.78431267e-01, 0.00000000e+00, 2.74807506e-04
1.00897998e-03, 9.99999978e-03, 3.60030569e-02, 3.31947494e+00, 2.78558612e-01, 0.00000000e+00, 2.51449528e-04
1.00897998e-03, 9.99999978e-03, 3.65029611e-02, 3.28684425e+00, 2.78675884e-01, 0.00000000e+00, 2.31162659e-04
1.00897998e-03, 9.99999978e-03, 3.70028578e-02, 3.25670171e+00, 2.78784186e-01, 0.00000000e+00, 2.13289561e-04
1.00897998e-03, 9.99999978e-03, 3.75027619e-02, 3.22878218e+00, 2.78884470e-01, 0.00000000e+00, 1.97348185e-04
1.00897998e-03, 9.99999978e-03, 3.80026586e-02, 3.20286942e+00, 2.78977573e-01, 0.00000000e+00, 1.82976975e-04
1.00897998e-03, 9.99999978e-03, 3.85025628e-02, 3.17878222e+00, 2.79064000e-01, 0.00000000e+00, 1.69899475e-04
1.00897998e-03, 9.99999978e-03, 3.90024595e-02, 3.15637136e+00, 2.79144496e-01, 0.00000000e+00, 1.57900533e-04
1.00897998e-03, 9.99999978e-03, 3.95023637e-02, 3.13550925e+00, 2.79219359e-01, 0.00000000e+00, 1.46810053e-04
1.00897998e-03, 9.99999978e-03, 4.00022604e-02, 3.11608791e+00, 2.79289037e-01, 0.00000000e+00, 1.36491610e-04
1.00897998e-03, 9.99999978e-03, 4.05021645e-02, 3.09801531e+00, 2.79353917e-01, 0.00000000e+00, 1.26834449e-04
1.00897998e-03, 9.99999978e-03, 4.10020612e-02, 3.08121109e+00, 2.79414207e-01, 0.00000000e+00, 1.17747462e-04
1.00897998e-03, 9.99999978e-03, 4.15019579e-02, 3.06560636e+00, 2.79470176e-01, 0.00000000e+00, 1.09154986e-04
1.00897998e-03, 9.99999978e-03, 4.20018621e-02, 3.05114079e+00, 2.79522032e-01, 0.00000000e+00, 1.00993457e-04
1.00897998e-03, 9.99999978e-03, 4.25017588e-02, 3.03776169e+00, 2.79569983e-01, 0.00000000e+00, 9.32089461e-05
1.00897998e-03, 9.99999978e-03, 4.30016629e-02, 3.02542233e+00, 2.79614270e-01, 0.00000000e+00, 8.57552659e-05
1.00897998e-03, 9.99999978e-03, 4.35015596e-02, 3.01408243e+00, 2.79654890e-01, 0.00000000e+00, 7.85924494e-05
1.00897998e-03, 9.99999978e-03, 4.40014638e-02, 3.00370646e+00, 2.79692113e-01, 0.00000000e+00, 7.16856302e-05
1.00897998e-03, 9.99999978e-03, 4.45013605e-02, 2.99426317e+00, 2.79725969e-01, 0.00000000e+00, 6.50040747e-05
1.00897998e-03, 9.99999978e-03, 4.50012647e-02, 2.98572373e+00, 2.79756576e-01, 0.00000000e+00, 5.85204180e-05
1.00897998e-03, 9.99999978e-03, 4.55011614e-02, 2.97806525e+00, 2.79784024e-01, 0.00000000e+00, 5.22100891e-05
1.00897998e-03, 9.99999978e-03, 4.60010581e-02, 2.97126579e+00, 2.79808372e-01, 0.00000000e+00, 4.60507399e-05
1.00897998e-03, 9.99999978e-03, 4.65009622e-02, 2.96530771e+00, 2.79829741e-01, 0.00000000e+00, 4.00218560e-05
1.00897998e-03, 9.99999978e-03, 4.70008589e-02, 2.96017504e+00, 2.79848129e-01, 0.00000000e+00, 3.41043997e-05
1.00897998e-03, 9.99999978e-03, 4.75007631e-02, 2.95585394e+00, 2.79863596e-01, 0.00000000e+00, 2.82805122e-05
1.00897998e-03, 9.99999978e-03, 4.80006598e-02, 2.95233345e+00, 2.79876232e-01, 0.00000000e+00, 2.25332860e-05
1.00897998e-03, 9.99999978e-03, 4.85005639e-02, 2.94960451e+00, 2.79886007e-01, 0.00000000e+00, 1.68465394e-05
