
[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ]
9.17911530e-06, 9.99999978e-03, 4.20018621e-02, 3.92805557e+01, 7.38490969e-02, 0.00000000e+00, 2.12021128e-04
9.17911530e-06, 9.99999978e-03, 4.25017588e-02, 3.92369270e+01, 7.44391754e-02, 0.00000000e+00, 2.15256718e-04
9.17911530e-06, 9.99999978e-03, 4.30016629e-02, 3.91925163e+01, 7.50351101e-02, 0.00000000e+00, 2.18323301e-04
9.17911530e-06, 9.99999978e-03, 4.35015596e-02, 3.91473312e+01, 7.56365135e-02, 0.00000000e+00, 2.21209106e-04
9.17911530e-06, 9.99999978e-03, 4.40014638e-02, 3.91014023e+01, 7.62430504e-02, 0.00000000e+00, 2.23902345e-04
9.17911530e-06, 9.99999978e-03, 4.45013605e-02, 3.90547371e+01, 7.68543035e-02, 0.00000000e+00, 2.26391232e-04
9.17911530e-06, 9.99999978e-03, 4.50012647e-02, 3.90073700e+01, 7.74698704e-02, 0.00000000e+00, 2.28663746e-04
9.17911530e-06, 9.99999978e-03, 4.55011614e-02, 3.89593239e+01, 7.80893266e-02, 0.00000000e+00, 2.30707781e-04
9.17911530e-06, 9.99999978e-03, 4.60010581e-02, 3.89106178e+01, 7.87122026e-02, 0.00000000e+00, 2.32510720e-04
9.17911530e-06, 9.99999978e-03, 4.65009622e-02, 3.88612976e+01, 7.93380141e-02, 0.00000000e+00, 2.34059698e-04
9.17911530e-06, 9.99999978e-03, 4.70008589e-02, 3.88113937e+01, 7.99662769e-02, 0.00000000e+00, 2.35341315e-04
9.17911530e-06, 9.99999978e-03, 4.75007631e-02, 3.87609329e+01, 8.05964395e-02, 0.00000000e+00, 2.36341133e-04
9.17911530e-06, 9.99999978e-03, 4.80006598e-02, 3.87099762e+01, 8.12279731e-02, 0.00000000e+00, 2.37042506e-04
9.17911530e-06, 9.99999978e-03, 4.85005639e-02, 3.86585541e+01, 8.18602815e-02, 0.00000000e+00, 2.37430417e-04
9.17911530e-06, 9.99999978e-03, 4.90004607e-02, 3.86067123e+01, 8.24927539e-02, 0.00000000e+00, 2.37339060e-04
9.17911530e-06, 9.99999978e-03, 4.95003648e-02, 3.85545197e+01, 8.31248164e-02, 0.00000000e+00, 2.36813139e-04
9.17911530e-06, 9.99999978e-03, 5.00002615e-02, 3.85020027e+01, 8.37557837e-02, 0.00000000e+00, 2.35922271e-04
9.17911530e-06, 9.99999978e-03, 5.05001582e-02, 3.84492416e+01, 8.43850225e-02, 0.00000000e+00, 2.34654653e-04
9.17911530e-06, 9.99999978e-03, 5.10000624e-02, 3.83962936e+01, 8.50117654e-02, 0.00000000e+00, 2.32998966e-04
9.17911530e-06, 9.99999978e-03, 5.14999591e-02, 3.83432961e+01, 8.56345668e-02, 0.00000000e+00, 2.30946476e-04
9.17911530e-06, 9.99999978e-03, 5.19998632e-02, 3.82901840e+01, 8.62541571e-02, 0.00000000e+00, 2.28478006e-04
9.17911530e-06, 9.99999978e-03, 5.24997599e-02, 3.82370949e+01, 8.68689716e-02, 0.00000000e+00, 2.25584285e-04
9.17911530e-06, 9.99999978e-03, 5.29996641e-02, 3.81841202e+01, 8.74782279e-02, 0.00000000e+00, 2.22253249e-04
9.17911530e-06, 9.99999978e-03, 5.34995608e-02, 3.81313400e+01, 8.80810618e-02, 0.00000000e+00, 2.18472938e-04
9.17911530e-06, 9.99999978e-03, 5.39994650e-02, 3.80788345e+01, 8.86766315e-02, 0.00000000e+00, 2.14232146e-04
9.17911530e-06, 9.99999978e-03, 5.44993617e-02, 3.80267067e+01, 8.92639831e-02, 0.00000000e+00, 2.09520265e-04
9.17911530e-06, 9.99999978e-03, 5.49992584e-02, 3.79750557e+01, 8.98422524e-02, 0.00000000e+00, 2.04327429e-04
9.17911530e-06, 9.99999978e-03, 5.54991625e-02, 3.79239655e+01, 9.04104561e-02, 0.00000000e+00, 1.98644819e-04
9.17911530e-06, 9.99999978e-03, 5.59990592e-02, 3.78735619e+01, 9.09676030e-02, 0.00000000e+00, 1.92464620e-04
9.17911530e-06, 9.99999978e-03, 5.64989634e-02, 3.78239441e+01, 9.15127173e-02, 0.00000000e+00, 1.85780431e-04
9.17911530e-06, 9.99999978e-03, 5.69988601e-02, 3.77752342e+01, 9.20447409e-02, 0.00000000e+00, 1.78587390e-04
9.17911530e-06, 9.99999978e-03, 5.74987642e-02, 3.77275467e+01, 9.25626233e-02, 0.00000000e+00, 1.70882355e-04
9.17911530e-06, 9.99999978e-03, 5.79986610e-02, 3.76810036e+01, 9.30652693e-02, 0.00000000e+00, 1.62664379e-04
9.17911530e-06, 9.99999978e-03, 5.84985651e-02, 3.76357307e+01, 9.35515538e-02, 0.00000000e+00, 1.53935282e-04
9.17911530e-06, 9.99999978e-03, 5.89984618e-02, 3.75918655e+01, 9.40203443e-02, 0.00000000e+00, 1.44700200e-04
9.17911530e-06, 9.99999978e-03, 5.94983585e-02, 3.75495377e+01, 9.44704115e-02, 0.00000000e+00, 1.34968344e-04
9.17911530e-06, 9.99999978e-03, 5.99982627e-02, 3.75088997e+01, 9.49005708e-02, 0.00000000e+00, 1.24754588e-04
9.17911530e-06, 9.99999978e-03, 6.04981594e-02, 3.74700890e+01, 9.53095332e-02, 0.00000000e+00, 1.14080882e-04
9.17911530e-06, 9.99999978e-03, 6.09980635e-02, 3.74332504e+01, 9.56959948e-02, 0.00000000e+00, 1.02978738e-04
9.17911530e-06, 9.99999978e-03, 6.14979602e-02, 3.73985519e+01, 9.60585847e-02, 0.00000000e+00, 9.14929624e-05
9.17911530e-06, 9.99999978e-03, 6.19978644e-02, 3.73661499e+01, 9.63958651e-02, 0.00000000e+00, 7.96867243e-05
9.17911530e-06, 9.99999978e-03, 6.24977611e-02, 3.73362236e+01, 9.67063084e-02, 0.00000000e+00, 6.76493655e-05
9.17911530e-06, 9.99999978e-03, 6.29976690e-02, 3.73089447e+01, 9.69882831e-02, 0.00000000e+00, 5.55082261e-05
9.17911530e-06, 9.99999978e-03, 6.34975582e-02, 3.72845154e+01, 9.72400159e-02, 0.00000000e+00, 4.34463873e-05
9.17911530e-06, 9.99999978e-03, 6.39974624e-02, 3.72631378e+01, 9.74595547e-02, 0.00000000e+00, 3.17285267e-05
9.17911530e-06, 9.99999978e-03, 6.44973665e-02, 3.72450638e+01, 9.76445973e-02, 0.00000000e+00, 2.07364392e-05
9.17911530e-06, 9.99999978e-03, 6.49972558e-02, 3.72305679e+01, 9.77924019e-02, 0.00000000e+00, 1.10092533e-05
9.17911530e-06, 9.99999978e-03, 6.54971600e-02, 3.72200127e+01, 9.78995040e-02, 0.00000000e+00, 3.28698980e-06
9.17911530e-06, 9.99999978e-03, 6.59970641e-02, 3.72138557e+01, 9.79624093e-02, 0.00000000e+00, -2.14082593e-06
9.17911530e-06, 9.99999978e-03, 6.64969683e-02, 3.72129135e+01, 9.79703739e-02, 0.00000000e+00, -6.21751042e-06
9.17911530e-06, 9.99999978e-03, 6.69968575e-02, 3.72180176e+01, 9.79175642e-02, 0.00000000e+00, -1.40816946e-05
9.17911530e-06, 9.99999978e-03, 6.74967617e-02, 3.72304764e+01, 9.77904871e-02, 0.00000000e+00, -3.42907624e-05
9.17911530e-06, 9.99999978e-03, 6.79966658e-02, 3.72522964e+01, 9.75680873e-02, 0.00000000e+00, -7.47659797e-05
9.17911530e-06, 9.99999978e-03, 6.84965551e-02, 3.72873535e+01, 9.72099155e-02, 0.00000000e+00, -1.47111743e-04
9.17911530e-06, 9.99999978e-03, 6.89964592e-02, 3.73436241e+01, 9.66468751e-02, 0.00000000e+00, -2.62514746e-04
9.17911530e-06, 9.99999978e-03, 6.94963634e-02, 3.74304657e+01, 9.60125700e-02, 0.00000000e+00, -4.57632967e-04
9.17911530e-06, 9.99999978e-03, 6.99962527e-02, 3.75760345e+01, 9.32167321e-02, 0.00000000e+00, -5.57168038e-04
5.09079546e-04, 9.99999978e-03, 3.00042592e-02, 4.01716118e+01, 5.65495379e-02, 0.00000000e+00, 1.22294051e-03
5.09079546e-04, 9.99999978e-03, 3.05041634e-02, 4.01369095e+01, 6.15243614e-02, 0.00000000e+00, 1.10009487e-03
5.09079546e-04, 9.99999978e-03, 3.10040601e-02, 4.00917816e+01, 6.22209646e-02, 0.00000000e+00, 8.77213839e-04
5.09079546e-04, 9.99999978e-03, 3.15039568e-02, 4.00528488e+01, 6.28212467e-02, 0.00000000e+00, 7.02769554e-04
5.09079546e-04, 9.99999978e-03, 3.20038609e-02, 4.00184517e+01, 6.33718222e-02, 0.00000000e+00, 6.05459267e-04
5.09079546e-04, 9.99999978e-03, 3.25037576e-02, 3.99860611e+01, 6.38848022e-02, 0.00000000e+00, 5.57885156e-04
5.09079546e-04, 9.99999978e-03, 3.30036618e-02, 3.99546204e+01, 6.43772036e-02, 0.00000000e+00, 5.34271065e-04
5.09079546e-04, 9.99999978e-03, 3.35035585e-02, 3.99235458e+01, 6.48597255e-02, 0.00000000e+00, 5.23546303e-04
5.09079546e-04, 9.99999978e-03, 3.40034626e-02, 3.98924217e+01, 6.53390139e-02, 0.00000000e+00, 5.20439586e-04
5.09079546e-04, 9.99999978e-03, 3.45033593e-02, 3.98609962e+01, 6.58192337e-02, 0.00000000e+00, 5.21949376e-04
5.09079546e-04, 9.99999978e-03, 3.50032635e-02, 3.98291016e+01, 6.63030446e-02, 0.00000000e+00, 5.26318094e-04
5.09079546e-04, 9.99999978e-03, 3.55031602e-02, 3.97966156e+01, 6.67921677e-02, 0.00000000e+00, 5.32495207e-04
5.09079546e-04, 9.99999978e-03, 3.60030569e-02, 3.97634583e+01, 6.72876760e-02, 0.00000000e+00, 5.39823610e-04
5.09079546e-04, 9.99999978e-03, 3.65029611e-02, 3.97295685e+01, 6.77903146e-02, 0.00000000e+00, 5.47876640e-04
5.09079546e-04, 9.99999978e-03, 3.70028578e-02, 3.96949234e+01, 6.83004707e-02, 0.00000000e+00, 5.56363259e-04
5.09079546e-04, 9.99999978e-03, 3.75027619e-02, 3.96594810e+01, 6.88183978e-02, 0.00000000e+00, 5.65080962e-04
5.09079546e-04, 9.99999978e-03, 3.80026586e-02, 3.96232338e+01, 6.93441778e-02, 0.00000000e+00, 5.73885452e-04
5.09079546e-04, 9.99999978e-03, 3.85025628e-02, 3.95861588e+01, 6.98778331e-02, 0.00000000e+00, 5.82671666e-04
5.09079546e-04, 9.99999978e-03, 3.90024595e-02, 3.95482597e+01, 7.04192743e-02, 0.00000000e+00, 5.91361139e-04
5.09079546e-04, 9.99999978e-03, 3.95023637e-02, 3.95095253e+01, 7.09683597e-02, 0.00000000e+00, 5.99893392e-04
5.09079546e-04, 9.99999978e-03, 4.00022604e-02, 3.94699707e+01, 7.15249553e-02, 0.00000000e+00, 6.08220638e-04
5.09079546e-04, 9.99999978e-03, 4.05021645e-02, 3.94295807e+01, 7.20888302e-02, 0.00000000e+00, 6.16304053e-04
5.09079546e-04, 9.99999978e-03, 4.10020612e-02, 3.93883629e+01, 7.26597458e-02, 0.00000000e+00, 6.24110457e-04
5.09079546e-04, 9.99999978e-03, 4.15019579e-02, 3.93463402e+01, 7.32374489e-02, 0.00000000e+00, 6.31610630e-04
5.09079546e-04, 9.99999978e-03, 4.20018621e-02, 3.93035011e+01, 7.38216192e-02, 0.00000000e+00, 6.38778496e-04
5.09079546e-04, 9.99999978e-03, 4.25017588e-02, 3.92598686e+01, 7.44119957e-02, 0.00000000e+00, 6.45589142e-04
5.09079546e-04, 9.99999978e-03, 4.30016629e-02, 3.92154579e+01, 7.50082210e-02, 0.00000000e+00, 6.52018352e-04
5.09079546e-04, 9.99999978e-03, 4.35015596e-02, 3.91702957e+01, 7.56099671e-02, 0.00000000e+00, 6.58042904e-04
5.09079546e-04, 9.99999978e-03, 4.40014638e-02, 3.91243744e+01, 7.62168244e-02, 0.00000000e+00, 6.63639221e-04
5.09079546e-04, 9.99999978e-03, 4.45013605e-02, 3.90777245e+01, 7.68284425e-02, 0.00000000e+00, 6.68783323e-04
5.09079546e-04, 9.99999978e-03, 4.50012647e-02, 3.90303802e+01, 7.74443895e-02, 0.00000000e+00, 6.73451286e-04
5.09079546e-04, 9.99999978e-03, 4.55011614e-02, 3.89823570e+01, 7.80642182e-02, 0.00000000e+00, 6.77617907e-04
5.09079546e-04, 9.99999978e-03, 4.60010581e-02, 3.89336815e+01, 7.86875039e-02, 0.00000000e+00, 6.81257574e-04
5.09079546e-04, 9.99999978e-03, 4.65009622e-02, 3.88843918e+01, 7.93137699e-02, 0.00000000e+00, 6.84344035e-04
5.09079546e-04, 9.99999978e-03, 4.70008589e-02, 3.88345261e+01, 7.99424797e-02, 0.00000000e+00, 6.86849817e-04
5.09079546e-04, 9.99999978e-03, 4.75007631e-02, 3.87841110e+01, 8.05731267e-02, 0.00000000e+00, 6.88746164e-04
5.09079546e-04, 9.99999978e-03, 4.80006598e-02, 3.87331924e+01, 8.12051594e-02, 0.00000000e+00, 6.90000656e-04
5.09079546e-04, 9.99999978e-03, 4.85005639e-02, 3.86818085e+01, 8.18380117e-02, 0.00000000e+00, 6.90581335e-04
5.09079546e-04, 9.99999978e-03, 4.90004607e-02, 3.86300240e+01, 8.24710801e-02, 0.00000000e+00, 6.90461253e-04
5.09079546e-04, 9.99999978e-03, 4.95003648e-02, 3.85778656e+01, 8.31037164e-02, 0.00000000e+00, 6.89598790e-04
5.09079546e-04, 9.99999978e-03, 5.00002615e-02, 3.85254097e+01, 8.37353170e-02, 0.00000000e+00, 6.87973923e-04
5.09079546e-04, 9.99999978e-03, 5.05001582e-02, 3.84727097e+01, 8.43651593e-02, 0.00000000e+00, 6.85558945e-04
5.09079546e-04, 9.99999978e-03, 5.10000624e-02, 3.84198189e+01, 8.49925429e-02, 0.00000000e+00, 6.82326790e-04
5.09079546e-04, 9.99999978e-03, 5.14999591e-02, 3.83668671e+01, 8.56160223e-02, 0.00000000e+00, 6.78255048e-04
5.09079546e-04, 9.99999978e-03, 5.19998632e-02, 3.83138199e+01, 8.62362981e-02, 0.00000000e+00, 6.73301402e-04
5.09079546e-04, 9.99999978e-03, 5.24997599e-02, 3.82607918e+01, 8.68518427e-02, 0.00000000e+00, 6.67441578e-04
5.09079546e-04, 9.99999978e-03, 5.29996641e-02, 3.82078781e+01, 8.74618366e-02, 0.00000000e+00, 6.60644961e-04
5.09079546e-04, 9.99999978e-03, 5.34995608e-02, 3.81551514e+01, 8.80654603e-02, 0.00000000e+00, 6.52881630e-04
5.09079546e-04, 9.99999978e-03, 5.39994650e-02, 3.81027107e+01, 8.86617973e-02, 0.00000000e+00, 6.44121668e-04
5.09079546e-04, 9.99999978e-03, 5.44993617e-02, 3.80506401e+01, 8.92499909e-02, 0.00000000e+00, 6.34335447e-04
5.09079546e-04, 9.99999978e-03, 5.49992584e-02, 3.79990387e+01, 8.98290873e-02, 0.00000000e+00, 6.23493281e-04
5.09079546e-04, 9.99999978e-03, 5.54991625e-02, 3.79480133e+01, 9.03981626e-02, 0.00000000e+00, 6.11565774e-04
5.09079546e-04, 9.99999978e-03, 5.59990592e-02, 3.78976631e+01, 9.09562185e-02, 0.00000000e+00, 5.98524173e-04
5.09079546e-04, 9.99999978e-03, 5.64989634e-02, 3.78480988e+01, 9.15022343e-02, 0.00000000e+00, 5.84339024e-04
5.09079546e-04, 9.99999978e-03, 5.69988601e-02, 3.77994347e+01, 9.20352116e-02, 0.00000000e+00, 5.68981923e-04
5.09079546e-04, 9.99999978e-03, 5.74987642e-02, 3.77517891e+01, 9.25540552e-02, 0.00000000e+00, 5.52423531e-04
5.09079546e-04, 9.99999978e-03, 5.79986610e-02, 3.77052879e+01, 9.30576921e-02, 0.00000000e+00, 5.34634455e-04
5.09079546e-04, 9.99999978e-03, 5.84985651e-02, 3.76600571e+01, 9.35449898e-02, 0.00000000e+00, 5.15584776e-04
5.09079546e-04, 9.99999978e-03, 5.89984618e-02, 3.76162262e+01, 9.40147862e-02, 0.00000000e+00, 4.95242828e-04
5.09079546e-04, 9.99999978e-03, 5.94983585e-02, 3.75739365e+01, 9.44659337e-02, 0.00000000e+00, 4.73575463e-04
5.09079546e-04, 9.99999978e-03, 5.99982627e-02, 3.75333214e+01, 9.48971659e-02, 0.00000000e+00, 4.50547552e-04
5.09079546e-04, 9.99999978e-03, 6.04981594e-02, 3.74945259e+01, 9.53072309e-02, 0.00000000e+00, 4.26119834e-04
5.09079546e-04, 9.99999978e-03, 6.09980635e-02, 3.74577141e+01, 9.56948102e-02, 0.00000000e+00, 4.00248653e-04
5.09079546e-04, 9.99999978e-03, 6.14979602e-02, 3.74230309e+01, 9.60585475e-02, 0.00000000e+00, 3.72883806e-04
5.09079546e-04, 9.99999978e-03, 6.19978644e-02, 3.73906364e+01, 9.63969827e-02, 0.00000000e+00, 3.43965890e-04
5.09079546e-04, 9.99999978e-03, 6.24977611e-02, 3.73607178e+01, 9.67086032e-02, 0.00000000e+00, 3.13422875e-04
5.09079546e-04, 9.99999978e-03, 6.29976690e-02, 3.73334427e+01, 9.69917700e-02, 0.00000000e+00, 2.81164190e-04
5.09079546e-04, 9.99999978e-03, 6.34975582e-02, 3.73090172e+01, 9.72447246e-02, 0.00000000e+00, 2.47071352e-04
5.09079546e-04, 9.99999978e-03, 6.39974624e-02, 3.72876511e+01, 9.74654928e-02, 0.00000000e+00, 2.10980288e-04
5.09079546e-04, 9.99999978e-03, 6.44973665e-02, 3.72695770e+01, 9.76518542e-02, 0.00000000e+00, 1.72643951e-04
5.09079546e-04, 9.99999978e-03, 6.49972558e-02, 3.72550659e+01, 9.78012159e-02, 0.00000000e+00, 1.31647364e-04
5.09079546e-04, 9.99999978e-03, 6.54971600e-02, 3.72444382e+01, 9.79104862e-02, 0.00000000e+00, 8.73564422e-05
5.09079546e-04, 9.99999978e-03, 6.59970641e-02, 3.72380905e+01, 9.79758576e-02, 0.00000000e+00, 3.84166597e-05
5.09079546e-04, 9.99999978e-03, 6.64969683e-02, 3.72364883e+01, 9.79920626e-02, 0.00000000e+00, -1.72754353e-05
5.09079546e-04, 9.99999978e-03, 6.69968575e-02, 3.72402878e+01, 9.79528502e-02, 0.00000000e+00, -8.33714876e-05
5.09079546e-04, 9.99999978e-03, 6.74967617e-02, 3.72503777e+01, 9.78487357e-02, 0.00000000e+00, -1.66073907e-04
5.09079546e-04, 9.99999978e-03, 6.79966658e-02, 3.72679367e+01, 9.76662189e-02, 0.00000000e+00, -2.76859209e-04
5.09079546e-04, 9.99999978e-03, 6.84965551e-02, 3.72948799e+01, 9.73843560e-02, 0.00000000e+00, -4.43014957e-04
5.09079546e-04, 9.99999978e-03, 6.89964592e-02, 3.73355179e+01, 9.69801694e-02, 0.00000000e+00, -6.96432893e-04
5.09079546e-04, 9.99999978e-03, 6.94963634e-02, 3.73944855e+01, 9.65112373e-02, 0.00000000e+00, -1.01253204e-03
5.09079546e-04, 9.99999978e-03, 6.99962527e-02, 3.74470406e+01, 9.12952498e-02, 0.00000000e+00, -1.21241482e-03
1.00897998e-03, 9.99999978e-03, 3.00042592e-02, 4.01326180e+01, 5.40148765e-02, 0.00000000e+00, 1.16693333e-03
1.00897998e-03, 9.99999978e-03, 3.05041634e-02, 4.01239243e+01, 6.16999343e-02, 0.00000000e+00, 1.50661869e-03
1.00897998e-03, 9.99999978e-03, 3.10040601e-02, 4.00956116e+01, 6.24868982e-02, 0.00000000e+00, 1.38416013e-03
1.00897998e-03, 9.99999978e-03, 3.15039568e-02, 4.00655174e+01, 6.29518554e-02, 0.00000000e+00, 1.19213574e-03
1.00897998e-03, 9.99999978e-03, 3.20038609e-02, 4.00352745e+01, 6.34344295e-02, 0.00000000e+00, 1.07531960e-03
1.00897998e-03, 9.99999978e-03, 3.25037576e-02, 4.00049095e+01, 6.39139935e-02, 0.00000000e+00, 1.01561530e-03
1.00897998e-03, 9.99999978e-03, 3.30036618e-02, 3.99745827e+01, 6.43876940e-02, 0.00000000e+00, 9.84878629e-04
1.00897998e-03, 9.99999978e-03, 3.35035585e-02, 3.99441261e+01, 6.48592785e-02, 0.00000000e+00, 9.71543021e-04
1.00897998e-03, 9.99999978e-03, 3.40034626e-02, 3.99133682e+01, 6.53320104e-02, 0.00000000e+00, 9.69225250e-04
1.00897998e-03, 9.99999978e-03, 3.45033593e-02, 3.98821564e+01, 6.58081695e-02, 0.00000000e+00, 9.73867369e-04
1.00897998e-03, 9.99999978e-03, 3.50032635e-02, 3.98503761e+01, 6.62894174e-02, 0.00000000e+00, 9.82951024e-04
1.00897998e-03, 9.99999978e-03, 3.55031602e-02, 3.98179436e+01, 6.67768717e-02, 0.00000000e+00, 9.94879869e-04
1.00897998e-03, 9.99999978e-03, 3.60030569e-02, 3.97848053e+01, 6.72713295e-02, 0.00000000e+00, 1.00863224e-03
1.00897998e-03, 9.99999978e-03, 3.65029611e-02, 3.97509270e+01, 6.77732974e-02, 0.00000000e+00, 1.02352782e-03
1.00897998e-03, 9.99999978e-03, 3.70028578e-02, 3.97162590e+01, 6.82830885e-02, 0.00000000e+00, 1.03909487e-03
1.00897998e-03, 9.99999978e-03, 3.75027619e-02, 3.96807976e+01, 6.88008219e-02, 0.00000000e+00, 1.05500326e-03
1.00897998e-03, 9.99999978e-03, 3.80026586e-02, 3.96445160e+01, 6.93265721e-02, 0.00000000e+00, 1.07101502e-03
1.00897998e-03, 9.99999978e-03, 3.85025628e-02, 3.96074066e+01, 6.98603019e-02, 0.00000000e+00, 1.08695566e-03
1.00897998e-03, 9.99999978e-03, 3.90024595e-02, 3.95694695e+01, 7.04018772e-02, 0.00000000e+00, 1.10269326e-03
1.00897998e-03, 9.99999978e-03, 3.95023637e-02, 3.95306969e+01, 7.09511936e-02, 0.00000000e+00, 1.11812656e-03
1.00897998e-03, 9.99999978e-03, 4.00022604e-02, 3.94910965e+01, 7.15080425e-02, 0.00000000e+00, 1.13317359e-03
1.00897998e-03, 9.99999978e-03, 4.05021645e-02, 3.94506721e+01, 7.20722303e-02, 0.00000000e+00, 1.14776834e-03
1.00897998e-03, 9.99999978e-03, 4.10020612e-02, 3.94094238e+01, 7.26434737e-02, 0.00000000e+00, 1.16185367e-03
1.00897998e-03, 9.99999978e-03, 4.15019579e-02, 3.93673553e+01, 7.32215568e-02, 0.00000000e+00, 1.17537880e-03
1.00897998e-03, 9.99999978e-03, 4.20018621e-02, 3.93244934e+01, 7.38061517e-02, 0.00000000e+00, 1.18829834e-03
1.00897998e-03, 9.99999978e-03, 4.25017588e-02, 3.92808418e+01, 7.43969530e-02, 0.00000000e+00, 1.20056851e-03
1.00897998e-03, 9.99999978e-03, 4.30016629e-02, 3.92364044e+01, 7.49936476e-02, 0.00000000e+00, 1.21214672e-03
1.00897998e-03, 9.99999978e-03, 4.35015596e-02, 3.91912079e+01, 7.55958632e-02, 0.00000000e+00, 1.22299197e-03
1.00897998e-03, 9.99999978e-03, 4.40014638e-02, 3.91452675e+01, 7.62032494e-02, 0.00000000e+00, 1.23306236e-03
1.00897998e-03, 9.99999978e-03, 4.45013605e-02, 3.90986137e+01, 7.68154114e-02, 0.00000000e+00, 1.24231481e-03
1.00897998e-03, 9.99999978e-03, 4.50012647e-02, 3.90512505e+01, 7.74319321e-02, 0.00000000e+00, 1.25070650e-03
1.00897998e-03, 9.99999978e-03, 4.55011614e-02, 3.90032234e+01, 7.80523792e-02, 0.00000000e+00, 1.25819363e-03
1.00897998e-03, 9.99999978e-03, 4.60010581e-02, 3.89545441e+01, 7.86763132e-02, 0.00000000e+00, 1.26472895e-03
1.00897998e-03, 9.99999978e-03, 4.65009622e-02, 3.89052582e+01, 7.93032348e-02, 0.00000000e+00, 1.27026683e-03
1.00897998e-03, 9.99999978e-03, 4.70008589e-02, 3.88553848e+01, 7.99326450e-02, 0.00000000e+00, 1.27475825e-03
1.00897998e-03, 9.99999978e-03, 4.75007631e-02, 3.88049736e+01, 8.05640444e-02, 0.00000000e+00, 1.27815327e-03
1.00897998e-03, 9.99999978e-03, 4.80006598e-02, 3.87540588e+01, 8.11968669e-02, 0.00000000e+00, 1.28039985e-03
1.00897998e-03, 9.99999978e-03, 4.85005639e-02, 3.87026825e+01, 8.18305388e-02, 0.00000000e+00, 1.28144340e-03
