
[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ]
9.17911530e-06, 9.99999978e-03, 4.40014638e-02, 2.96731815e+01, 1.57250896e-01, 0.00000000e+00, 1.20384414e-08
9.17911530e-06, 9.99999978e-03, 4.45013605e-02, 2.96771412e+01, 1.57225728e-01, 0.00000000e+00, 7.28809990e-09
9.17911530e-06, 9.99999978e-03, 4.50012647e-02, 2.96809998e+01, 1.57201186e-01, 0.00000000e+00, 8.72732109e-09
9.17911530e-06, 9.99999978e-03, 4.55011614e-02, 2.96846981e+01, 1.57177702e-01, 0.00000000e+00, 1.46392898e-08
9.17911530e-06, 9.99999978e-03, 4.60010581e-02, 2.96881676e+01, 1.57155648e-01, 0.00000000e+00, 2.30065957e-08
9.17911530e-06, 9.99999978e-03, 4.65009622e-02, 2.96913490e+01, 1.57135382e-01, 0.00000000e+00, 3.19205675e-08
9.17911530e-06, 9.99999978e-03, 4.70008589e-02, 2.96942081e+01, 1.57117203e-01, 0.00000000e+00, 3.96420248e-08
9.17911530e-06, 9.99999978e-03, 4.75007631e-02, 2.96966915e+01, 1.57101408e-01, 0.00000000e+00, 4.47769075e-08
9.17911530e-06, 9.99999978e-03, 4.80006598e-02, 2.96987705e+01, 1.57088161e-01, 0.00000000e+00, 4.65585082e-08
9.17911530e-06, 9.99999978e-03, 4.85005639e-02, 2.97004108e+01, 1.57077715e-01, 0.00000000e+00, 4.47369750e-08
9.17911530e-06, 9.99999978e-03, 4.90004607e-02, 2.97015896e+01, 1.57070175e-01, 0.00000000e+00, 3.95569373e-08
9.17911530e-06, 9.99999978e-03, 4.95003648e-02, 2.97023010e+01, 1.57065704e-01, 0.00000000e+00, 3.19241309e-08
9.17911530e-06, 9.99999978e-03, 5.00002615e-02, 2.97025223e+01, 1.57064259e-01, 0.00000000e+00, 2.29451516e-08
9.17911530e-06, 9.99999978e-03, 5.05001582e-02, 2.97022572e+01, 1.57065958e-01, 0.00000000e+00, 1.39370400e-08
9.17911530e-06, 9.99999978e-03, 5.10000624e-02, 2.97015057e+01, 1.57070711e-01, 0.00000000e+00, 6.32028030e-09
9.17911530e-06, 9.99999978e-03, 5.14999591e-02, 2.97002831e+01, 1.57078490e-01, 0.00000000e+00, 1.29896094e-12
9.17911530e-06, 9.99999978e-03, 5.19998632e-02, 2.96985989e+01, 1.57089218e-01, 0.00000000e+00, -1.80872295e-09
9.17911530e-06, 9.99999978e-03, 5.24997599e-02, 2.96964798e+01, 1.57102689e-01, 0.00000000e+00, -2.86792812e-12
9.17911530e-06, 9.99999978e-03, 5.29996641e-02, 2.96939526e+01, 1.57118767e-01, 0.00000000e+00, 5.16307441e-09
9.17911530e-06, 9.99999978e-03, 5.34995608e-02, 2.96910553e+01, 1.57137185e-01, 0.00000000e+00, 1.27963906e-08
9.17911530e-06, 9.99999978e-03, 5.39994650e-02, 2.96878281e+01, 1.57157704e-01, 0.00000000e+00, 2.15752074e-08
9.17911530e-06, 9.99999978e-03, 5.44993617e-02, 2.96843204e+01, 1.57180011e-01, 0.00000000e+00, 2.97390095e-08
9.17911530e-06, 9.99999978e-03, 5.49992584e-02, 2.96805859e+01, 1.57203764e-01, 0.00000000e+00, 3.52657246e-08
9.17911530e-06, 9.99999978e-03, 5.54991625e-02, 2.96766872e+01, 1.57228529e-01, 0.00000000e+00, 3.62343755e-08
9.17911530e-06, 9.99999978e-03, 5.59990592e-02, 2.96726856e+01, 1.57253921e-01, 0.00000000e+00, 3.09260706e-08
9.17911530e-06, 9.99999978e-03, 5.64989634e-02, 2.96686611e+01, 1.57279462e-01, 0.00000000e+00, 1.80543331e-08
9.17911530e-06, 9.99999978e-03, 5.69988601e-02, 2.96646900e+01, 1.57304645e-01, 0.00000000e+00, -2.83470936e-09
9.17911530e-06, 9.99999978e-03, 5.74987642e-02, 2.96608601e+01, 1.57328919e-01, 0.00000000e+00, -3.13133484e-08
9.17911530e-06, 9.99999978e-03, 5.79986610e-02, 2.96572628e+01, 1.57351732e-01, 0.00000000e+00, -6.60075230e-08
9.17911530e-06, 9.99999978e-03, 5.84985651e-02, 2.96539917e+01, 1.57372370e-01, 0.00000000e+00, -1.04521753e-07
9.17911530e-06, 9.99999978e-03, 5.89984618e-02, 2.96511650e+01, 1.57390252e-01, 0.00000000e+00, -1.43887533e-07
9.17911530e-06, 9.99999978e-03, 5.94983585e-02, 2.96488838e+01, 1.57404587e-01, 0.00000000e+00, -1.81166087e-07
9.17911530e-06, 9.99999978e-03, 5.99982627e-02, 2.96472740e+01, 1.57414660e-01, 0.00000000e+00, -2.14961688e-07
9.17911530e-06, 9.99999978e-03, 6.04981594e-02, 2.96464653e+01, 1.57419592e-01, 0.00000000e+00, -2.46538292e-07
9.17911530e-06, 9.99999978e-03, 6.09980635e-02, 2.96465931e+01, 1.57418534e-01, 0.00000000e+00, -2.83289495e-07
9.17911530e-06, 9.99999978e-03, 6.14979602e-02, 2.96478138e+01, 1.57410547e-01, 0.00000000e+00, -3.43097412e-07
9.17911530e-06, 9.99999978e-03, 6.19978644e-02, 2.96502895e+01, 1.57394528e-01, 0.00000000e+00, -4.59149163e-07
9.17911530e-06, 9.99999978e-03, 6.24977611e-02, 2.96541939e+01, 1.57369360e-01, 0.00000000e+00, -6.87881197e-07
9.17911530e-06, 9.99999978e-03, 6.29976690e-02, 2.96597347e+01, 1.57333791e-01, 0.00000000e+00, -1.11781492e-06
9.17911530e-06, 9.99999978e-03, 6.34975582e-02, 2.96671333e+01, 1.57286286e-01, 0.00000000e+00, -1.88120214e-06
9.17911530e-06, 9.99999978e-03, 6.39974624e-02, 2.96766510e+01, 1.57225296e-01, 0.00000000e+00, -3.16841283e-06
9.17911530e-06, 9.99999978e-03, 6.44973665e-02, 2.96885910e+01, 1.57148719e-01, 0.00000000e+00, -5.24747293e-06
9.17911530e-06, 9.99999978e-03, 6.49972558e-02, 2.97033329e+01, 1.57054231e-01, 0.00000000e+00, -8.49448134e-06
9.17911530e-06, 9.99999978e-03, 6.54971600e-02, 2.97213535e+01, 1.56938702e-01, 0.00000000e+00, -1.34464326e-05
9.17911530e-06, 9.99999978e-03, 6.59970641e-02, 2.97432785e+01, 1.56798035e-01, 0.00000000e+00, -2.08993351e-05
9.17911530e-06, 9.99999978e-03, 6.64969683e-02, 2.97700081e+01, 1.56626537e-01, 0.00000000e+00, -3.20933286e-05
9.17911530e-06, 9.99999978e-03, 6.69968575e-02, 2.98028660e+01, 1.56415656e-01, 0.00000000e+00, -4.90523526e-05
9.17911530e-06, 9.99999978e-03, 6.74967617e-02, 2.98439598e+01, 1.56151995e-01, 0.00000000e+00, -7.52287669e-05
9.17911530e-06, 9.99999978e-03, 6.79966658e-02, 2.98968201e+01, 1.55813143e-01, 0.00000000e+00, -1.17209012e-04
9.17911530e-06, 9.99999978e-03, 6.84965551e-02, 2.99680653e+01, 1.55356258e-01, 0.00000000e+00, -1.88167614e-04
9.17911530e-06, 9.99999978e-03, 6.89964592e-02, 3.00712528e+01, 1.54703736e-01, 0.00000000e+00, -3.01455439e-04
9.17911530e-06, 9.99999978e-03, 6.94963634e-02, 3.02227211e+01, 1.54006511e-01, 0.00000000e+00, -5.00185648e-04
9.17911530e-06, 9.99999978e-03, 6.99962527e-02, 3.04774227e+01, 1.51006043e-01, 0.00000000e+00, -5.98510902e-04
5.09079546e-04, 9.99999978e-03, 3.00042592e-02, 3.02155323e+01, 1.48931071e-01, 0.00000000e+00, 1.26770418e-03
5.09079546e-04, 9.99999978e-03, 3.05041634e-02, 3.01199589e+01, 1.54575020e-01, 0.00000000e+00, 1.09854061e-03
5.09079546e-04, 9.99999978e-03, 3.10040601e-02, 3.00153103e+01, 1.55053094e-01, 0.00000000e+00, 7.81949726e-04
5.09079546e-04, 9.99999978e-03, 3.15039568e-02, 2.99384441e+01, 1.55539438e-01, 0.00000000e+00, 5.41345216e-04
5.09079546e-04, 9.99999978e-03, 3.20038609e-02, 2.98805370e+01, 1.55917600e-01, 0.00000000e+00, 3.93313036e-04
5.09079546e-04, 9.99999978e-03, 3.25037576e-02, 2.98344688e+01, 1.56216323e-01, 0.00000000e+00, 3.02053813e-04
5.09079546e-04, 9.99999978e-03, 3.30036618e-02, 2.97970600e+01, 1.56457484e-01, 0.00000000e+00, 2.39155139e-04
5.09079546e-04, 9.99999978e-03, 3.35035585e-02, 2.97663212e+01, 1.56654984e-01, 0.00000000e+00, 1.92873646e-04
5.09079546e-04, 9.99999978e-03, 3.40034626e-02, 2.97408791e+01, 1.56818107e-01, 0.00000000e+00, 1.57216840e-04
5.09079546e-04, 9.99999978e-03, 3.45033593e-02, 2.97197762e+01, 1.56953216e-01, 0.00000000e+00, 1.28689018e-04
5.09079546e-04, 9.99999978e-03, 3.50032635e-02, 2.97023144e+01, 1.57064870e-01, 0.00000000e+00, 1.05190484e-04
5.09079546e-04, 9.99999978e-03, 3.55031602e-02, 2.96879559e+01, 1.57156572e-01, 0.00000000e+00, 8.54125246e-05
5.09079546e-04, 9.99999978e-03, 3.60030569e-02, 2.96762943e+01, 1.57231018e-01, 0.00000000e+00, 6.85030973e-05
5.09079546e-04, 9.99999978e-03, 3.65029611e-02, 2.96669846e+01, 1.57290429e-01, 0.00000000e+00, 5.38850800e-05
5.09079546e-04, 9.99999978e-03, 3.70028578e-02, 2.96597385e+01, 1.57336637e-01, 0.00000000e+00, 4.11545152e-05
5.09079546e-04, 9.99999978e-03, 3.75027619e-02, 2.96543159e+01, 1.57371208e-01, 0.00000000e+00, 3.00207485e-05
5.09079546e-04, 9.99999978e-03, 3.80026586e-02, 2.96504993e+01, 1.57395527e-01, 0.00000000e+00, 2.02690590e-05
5.09079546e-04, 9.99999978e-03, 3.85025628e-02, 2.96480980e+01, 1.57410890e-01, 0.00000000e+00, 1.17374148e-05
5.09079546e-04, 9.99999978e-03, 3.90024595e-02, 2.96469307e+01, 1.57418281e-01, 0.00000000e+00, 4.30108730e-06
5.09079546e-04, 9.99999978e-03, 3.95023637e-02, 2.96468468e+01, 1.57418832e-01, 0.00000000e+00, -2.13855151e-06
5.09079546e-04, 9.99999978e-03, 4.00022604e-02, 2.96476917e+01, 1.57413438e-01, 0.00000000e+00, -7.66164703e-06
5.09079546e-04, 9.99999978e-03, 4.05021645e-02, 2.96493320e+01, 1.57402992e-01, 0.00000000e+00, -1.23345662e-05
5.09079546e-04, 9.99999978e-03, 4.10020612e-02, 2.96516399e+01, 1.57388315e-01, 0.00000000e+00, -1.62146825e-05
5.09079546e-04, 9.99999978e-03, 4.15019579e-02, 2.96544857e+01, 1.57370135e-01, 0.00000000e+00, -1.93531432e-05
5.09079546e-04, 9.99999978e-03, 4.20018621e-02, 2.96577702e+01, 1.57349199e-01, 0.00000000e+00, -2.17961242e-05
5.09079546e-04, 9.99999978e-03, 4.25017588e-02, 2.96613827e+01, 1.57326192e-01, 0.00000000e+00, -2.35873649e-05
5.09079546e-04, 9.99999978e-03, 4.30016629e-02, 2.96652203e+01, 1.57301709e-01, 0.00000000e+00, -2.47687803e-05
5.09079546e-04, 9.99999978e-03, 4.35015596e-02, 2.96691933e+01, 1.57276362e-01, 0.00000000e+00, -2.53808175e-05
5.09079546e-04, 9.99999978e-03, 4.40014638e-02, 2.96732216e+01, 1.57250687e-01, 0.00000000e+00, -2.54637107e-05
5.09079546e-04, 9.99999978e-03, 4.45013605e-02, 2.96772137e+01, 1.57225192e-01, 0.00000000e+00, -2.50575122e-05
5.09079546e-04, 9.99999978e-03, 4.50012647e-02, 2.96811104e+01, 1.57200351e-01, 0.00000000e+00, -2.42018214e-05
5.09079546e-04, 9.99999978e-03, 4.55011614e-02, 2.96848316e+01, 1.57176569e-01, 0.00000000e+00, -2.29367724e-05
5.09079546e-04, 9.99999978e-03, 4.60010581e-02, 2.96883278e+01, 1.57154292e-01, 0.00000000e+00, -2.13027724e-05
5.09079546e-04, 9.99999978e-03, 4.65009622e-02, 2.96915379e+01, 1.57133788e-01, 0.00000000e+00, -1.93399810e-05
5.09079546e-04, 9.99999978e-03, 4.70008589e-02, 2.96944084e+01, 1.57115415e-01, 0.00000000e+00, -1.70891963e-05
5.09079546e-04, 9.99999978e-03, 4.75007631e-02, 2.96969128e+01, 1.57099456e-01, 0.00000000e+00, -1.45914546e-05
5.09079546e-04, 9.99999978e-03, 4.80006598e-02, 2.96990013e+01, 1.57086104e-01, 0.00000000e+00, -1.18874823e-05
5.09079546e-04, 9.99999978e-03, 4.85005639e-02, 2.97006550e+01, 1.57075539e-01, 0.00000000e+00, -9.01853582e-06
5.09079546e-04, 9.99999978e-03, 4.90004607e-02, 2.97018433e+01, 1.57067925e-01, 0.00000000e+00, -6.02605951e-06
5.09079546e-04, 9.99999978e-03, 4.95003648e-02, 2.97025547e+01, 1.57063395e-01, 0.00000000e+00, -2.95100358e-06
5.09079546e-04, 9.99999978e-03, 5.00002615e-02, 2.97027779e+01, 1.57061964e-01, 0.00000000e+00, 1.65154958e-07
5.09079546e-04, 9.99999978e-03, 5.05001582e-02, 2.97025089e+01, 1.57063648e-01, 0.00000000e+00, 3.28091801e-06
5.09079546e-04, 9.99999978e-03, 5.10000624e-02, 2.97017555e+01, 1.57068461e-01, 0.00000000e+00, 6.35526339e-06
5.09079546e-04, 9.99999978e-03, 5.14999591e-02, 2.97005253e+01, 1.57076314e-01, 0.00000000e+00, 9.34196214e-06
5.09079546e-04, 9.99999978e-03, 5.19998632e-02, 2.96988297e+01, 1.57087147e-01, 0.00000000e+00, 1.22092606e-05
5.09079546e-04, 9.99999978e-03, 5.24997599e-02, 2.96966934e+01, 1.57100752e-01, 0.00000000e+00, 1.49112984e-05
5.09079546e-04, 9.99999978e-03, 5.29996641e-02, 2.96941528e+01, 1.57116979e-01, 0.00000000e+00, 1.74068464e-05
5.09079546e-04, 9.99999978e-03, 5.34995608e-02, 2.96912365e+01, 1.57135591e-01, 0.00000000e+00, 1.96547117e-05
5.09079546e-04, 9.99999978e-03, 5.39994650e-02, 2.96879826e+01, 1.57156333e-01, 0.00000000e+00, 2.16142853e-05
5.09079546e-04, 9.99999978e-03, 5.44993617e-02, 2.96844501e+01, 1.57178894e-01, 0.00000000e+00, 2.32447856e-05
5.09079546e-04, 9.99999978e-03, 5.49992584e-02, 2.96806831e+01, 1.57202885e-01, 0.00000000e+00, 2.45055944e-05
5.09079546e-04, 9.99999978e-03, 5.54991625e-02, 2.96767464e+01, 1.57227993e-01, 0.00000000e+00, 2.53567941e-05
5.09079546e-04, 9.99999978e-03, 5.59990592e-02, 2.96727142e+01, 1.57253727e-01, 0.00000000e+00, 2.57582706e-05
5.09079546e-04, 9.99999978e-03, 5.64989634e-02, 2.96686478e+01, 1.57279640e-01, 0.00000000e+00, 2.56699477e-05
5.09079546e-04, 9.99999978e-03, 5.69988601e-02, 2.96646366e+01, 1.57305211e-01, 0.00000000e+00, 2.50521716e-05
5.09079546e-04, 9.99999978e-03, 5.74987642e-02, 2.96607609e+01, 1.57329932e-01, 0.00000000e+00, 2.38647208e-05
5.09079546e-04, 9.99999978e-03, 5.79986610e-02, 2.96571121e+01, 1.57353148e-01, 0.00000000e+00, 2.20667353e-05
5.09079546e-04, 9.99999978e-03, 5.84985651e-02, 2.96537933e+01, 1.57374293e-01, 0.00000000e+00, 1.96166584e-05
5.09079546e-04, 9.99999978e-03, 5.89984618e-02, 2.96509094e+01, 1.57392651e-01, 0.00000000e+00, 1.64707617e-05
5.09079546e-04, 9.99999978e-03, 5.94983585e-02, 2.96485691e+01, 1.57407582e-01, 0.00000000e+00, 1.25825136e-05
5.09079546e-04, 9.99999978e-03, 5.99982627e-02, 2.96468983e+01, 1.57418221e-01, 0.00000000e+00, 7.90113700e-06
5.09079546e-04, 9.99999978e-03, 6.04981594e-02, 2.96460190e+01, 1.57423794e-01, 0.00000000e+00, 2.36935625e-06
5.09079546e-04, 9.99999978e-03, 6.09980635e-02, 2.96460743e+01, 1.57423422e-01, 0.00000000e+00, -4.07957850e-06
5.09079546e-04, 9.99999978e-03, 6.14979602e-02, 2.96472092e+01, 1.57416180e-01, 0.00000000e+00, -1.15254988e-05
5.09079546e-04, 9.99999978e-03, 6.19978644e-02, 2.96495857e+01, 1.57401025e-01, 0.00000000e+00, -2.00669801e-05
5.09079546e-04, 9.99999978e-03, 6.24977611e-02, 2.96533775e+01, 1.57376871e-01, 0.00000000e+00, -2.98291452e-05
5.09079546e-04, 9.99999978e-03, 6.29976690e-02, 2.96587753e+01, 1.57342434e-01, 0.00000000e+00, -4.09737768e-05
5.09079546e-04, 9.99999978e-03, 6.34975582e-02, 2.96659946e+01, 1.57296374e-01, 0.00000000e+00, -5.37155829e-05
5.09079546e-04, 9.99999978e-03, 6.39974624e-02, 2.96752834e+01, 1.57237083e-01, 0.00000000e+00, -6.83454564e-05
5.09079546e-04, 9.99999978e-03, 6.44973665e-02, 2.96869278e+01, 1.57162741e-01, 0.00000000e+00, -8.52670855e-05
5.09079546e-04, 9.99999978e-03, 6.49972558e-02, 2.97012672e+01, 1.57071158e-01, 0.00000000e+00, -1.05057537e-04
5.09079546e-04, 9.99999978e-03, 6.54971600e-02, 2.97187138e+01, 1.56959593e-01, 0.00000000e+00, -1.28569067e-04
5.09079546e-04, 9.99999978e-03, 6.59970641e-02, 2.97398052e+01, 1.56824589e-01, 0.00000000e+00, -1.57110262e-04
5.09079546e-04, 9.99999978e-03, 6.64969683e-02, 2.97652340e+01, 1.56661540e-01, 0.00000000e+00, -1.92780761e-04
5.09079546e-04, 9.99999978e-03, 6.69968575e-02, 2.97959633e+01, 1.56464100e-01, 0.00000000e+00, -2.39076457e-04
5.09079546e-04, 9.99999978e-03, 6.74967617e-02, 2.98333645e+01, 1.56223029e-01, 0.00000000e+00, -3.01989698e-04
5.09079546e-04, 9.99999978e-03, 6.79966658e-02, 2.98794289e+01, 1.55924335e-01, 0.00000000e+00, -3.93263879e-04
5.09079546e-04, 9.99999978e-03, 6.84965551e-02, 2.99373360e+01, 1.55546188e-01, 0.00000000e+00, -5.41316287e-04
5.09079546e-04, 9.99999978e-03, 6.89964592e-02, 3.00142040e+01, 1.55059829e-01, 0.00000000e+00, -7.81926094e-04
5.09079546e-04, 9.99999978e-03, 6.94963634e-02, 3.01188622e+01, 1.54581994e-01, 0.00000000e+00, -1.09854620e-03
5.09079546e-04, 9.99999978e-03, 6.99962527e-02, 3.02144432e+01, 1.48937732e-01, 0.00000000e+00, -1.26776309e-03
1.00897998e-03, 9.99999978e-03, 3.00042592e-02, 3.00374355e+01, 1.46076769e-01, 0.00000000e+00, 1.44768890e-03
1.00897998e-03, 9.99999978e-03, 3.05041634e-02, 3.00206242e+01, 1.55025318e-01, 0.00000000e+00, 1.46942050e-03
1.00897998e-03, 9.99999978e-03, 3.10040601e-02, 2.99617081e+01, 1.55412734e-01, 0.00000000e+00, 1.19643251e-03
1.00897998e-03, 9.99999978e-03, 3.15039568e-02, 2.99091606e+01, 1.55740768e-01, 0.00000000e+00, 8.86176771e-04
1.00897998e-03, 9.99999978e-03, 3.20038609e-02, 2.98626957e+01, 1.56044021e-01, 0.00000000e+00, 6.81566773e-04
1.00897998e-03, 9.99999978e-03, 3.25037576e-02, 2.98225117e+01, 1.56302631e-01, 0.00000000e+00, 5.43356757e-04
1.00897998e-03, 9.99999978e-03, 3.30036618e-02, 2.97885361e+01, 1.56519994e-01, 0.00000000e+00, 4.40961157e-04
1.00897998e-03, 9.99999978e-03, 3.35035585e-02, 2.97599297e+01, 1.56702578e-01, 0.00000000e+00, 3.62052117e-04
1.00897998e-03, 9.99999978e-03, 3.40034626e-02, 2.97358799e+01, 1.56855822e-01, 0.00000000e+00, 2.99074047e-04
1.00897998e-03, 9.99999978e-03, 3.45033593e-02, 2.97157307e+01, 1.56984046e-01, 0.00000000e+00, 2.47254065e-04
1.00897998e-03, 9.99999978e-03, 3.50032635e-02, 2.96989594e+01, 1.57090679e-01, 0.00000000e+00, 2.03619056e-04
1.00897998e-03, 9.99999978e-03, 3.55031602e-02, 2.96851254e+01, 1.57178551e-01, 0.00000000e+00, 1.66248676e-04
1.00897998e-03, 9.99999978e-03, 3.60030569e-02, 2.96738682e+01, 1.57249972e-01, 0.00000000e+00, 1.33853639e-04
1.00897998e-03, 9.99999978e-03, 3.65029611e-02, 2.96648865e+01, 1.57306924e-01, 0.00000000e+00, 1.05540348e-04
1.00897998e-03, 9.99999978e-03, 3.70028578e-02, 2.96579132e+01, 1.57351062e-01, 0.00000000e+00, 8.06716562e-05
1.00897998e-03, 9.99999978e-03, 3.75027619e-02, 2.96527233e+01, 1.57383844e-01, 0.00000000e+00, 5.87810500e-05
1.00897998e-03, 9.99999978e-03, 3.80026586e-02, 2.96491051e+01, 1.57406613e-01, 0.00000000e+00, 3.95170246e-05
1.00897998e-03, 9.99999978e-03, 3.85025628e-02, 2.96468773e+01, 1.57420546e-01, 0.00000000e+00, 2.26078155e-05
1.00897998e-03, 9.99999978e-03, 3.90024595e-02, 2.96458721e+01, 1.57426700e-01, 0.00000000e+00, 7.83854830e-06
1.00897998e-03, 9.99999978e-03, 3.95023637e-02, 2.96459312e+01, 1.57426074e-01, 0.00000000e+00, -4.96613075e-06
1.00897998e-03, 9.99999978e-03, 4.00022604e-02, 2.96469135e+01, 1.57419607e-01, 0.00000000e+00, -1.59530700e-05
1.00897998e-03, 9.99999978e-03, 4.05021645e-02, 2.96486759e+01, 1.57408178e-01, 0.00000000e+00, -2.52476784e-05
1.00897998e-03, 9.99999978e-03, 4.10020612e-02, 2.96511002e+01, 1.57392561e-01, 0.00000000e+00, -3.29610921e-05
1.00897998e-03, 9.99999978e-03, 4.15019579e-02, 2.96540585e+01, 1.57373518e-01, 0.00000000e+00, -3.91939902e-05
1.00897998e-03, 9.99999978e-03, 4.20018621e-02, 2.96574440e+01, 1.57351762e-01, 0.00000000e+00, -4.40384647e-05
1.00897998e-03, 9.99999978e-03, 4.25017588e-02, 2.96611500e+01, 1.57327980e-01, 0.00000000e+00, -4.75821471e-05
1.00897998e-03, 9.99999978e-03, 4.30016629e-02, 2.96650791e+01, 1.57302782e-01, 0.00000000e+00, -4.99093294e-05
1.00897998e-03, 9.99999978e-03, 4.35015596e-02, 2.96691399e+01, 1.57276735e-01, 0.00000000e+00, -5.11010330e-05
1.00897998e-03, 9.99999978e-03, 4.40014638e-02, 2.96732426e+01, 1.57250464e-01, 0.00000000e+00, -5.12376646e-05
1.00897998e-03, 9.99999978e-03, 4.45013605e-02, 2.96773090e+01, 1.57224387e-01, 0.00000000e+00, -5.03991432e-05
1.00897998e-03, 9.99999978e-03, 4.50012647e-02, 2.96812706e+01, 1.57199025e-01, 0.00000000e+00, -4.86640893e-05
1.00897998e-03, 9.99999978e-03, 4.55011614e-02, 2.96850548e+01, 1.57174766e-01, 0.00000000e+00, -4.61120471e-05
1.00897998e-03, 9.99999978e-03, 4.60010581e-02, 2.96885986e+01, 1.57152072e-01, 0.00000000e+00, -4.28231833e-05
1.00897998e-03, 9.99999978e-03, 4.65009622e-02, 2.96918545e+01, 1.57131195e-01, 0.00000000e+00, -3.88770204e-05
1.00897998e-03, 9.99999978e-03, 4.70008589e-02, 2.96947727e+01, 1.57112509e-01, 0.00000000e+00, -3.43544452e-05
1.00897998e-03, 9.99999978e-03, 4.75007631e-02, 2.96973076e+01, 1.57096267e-01, 0.00000000e+00, -2.93371104e-05
1.00897998e-03, 9.99999978e-03, 4.80006598e-02, 2.96994305e+01, 1.57082677e-01, 0.00000000e+00, -2.39060864e-05
1.00897998e-03, 9.99999978e-03, 4.85005639e-02, 2.97011013e+01, 1.57071933e-01, 0.00000000e+00, -1.81437354e-05
