
[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ]
9.17911530e-06, 9.99999978e-03, 4.60010581e-02, 3.86079674e+01, 8.24890360e-02, 0.00000000e+00, 8.04075462e-05
9.17911530e-06, 9.99999978e-03, 4.65009622e-02, 3.85899124e+01, 8.27082768e-02, 0.00000000e+00, 7.92029532e-05
9.17911530e-06, 9.99999978e-03, 4.70008589e-02, 3.85719948e+01, 8.29252303e-02, 0.00000000e+00, 7.79150359e-05
9.17911530e-06, 9.99999978e-03, 4.75007631e-02, 3.85542374e+01, 8.31396952e-02, 0.00000000e+00, 7.65387740e-05
9.17911530e-06, 9.99999978e-03, 4.80006598e-02, 3.85366516e+01, 8.33515301e-02, 0.00000000e+00, 7.50696709e-05
9.17911530e-06, 9.99999978e-03, 4.85005639e-02, 3.85192604e+01, 8.35605413e-02, 0.00000000e+00, 7.35035937e-05
9.17911530e-06, 9.99999978e-03, 4.90004607e-02, 3.85020714e+01, 8.37665126e-02, 0.00000000e+00, 7.18367446e-05
9.17911530e-06, 9.99999978e-03, 4.95003648e-02, 3.84851227e+01, 8.39692801e-02, 0.00000000e+00, 7.00656674e-05
9.17911530e-06, 9.99999978e-03, 5.00002615e-02, 3.84684105e+01, 8.41686055e-02, 0.00000000e+00, 6.81872043e-05
9.17911530e-06, 9.99999978e-03, 5.05001582e-02, 3.84519653e+01, 8.43642652e-02, 0.00000000e+00, 6.61984523e-05
9.17911530e-06, 9.99999978e-03, 5.10000624e-02, 3.84358139e+01, 8.45560431e-02, 0.00000000e+00, 6.40967701e-05
9.17911530e-06, 9.99999978e-03, 5.14999591e-02, 3.84199905e+01, 8.47434774e-02, 0.00000000e+00, 6.18836857e-05
9.17911530e-06, 9.99999978e-03, 5.19998632e-02, 3.84044838e+01, 8.49267617e-02, 0.00000000e+00, 5.95496858e-05
9.17911530e-06, 9.99999978e-03, 5.24997599e-02, 3.83893356e+01, 8.51054341e-02, 0.00000000e+00, 5.70967240e-05
9.17911530e-06, 9.99999978e-03, 5.29996641e-02, 3.83745728e+01, 8.52792114e-02, 0.00000000e+00, 5.45235052e-05
9.17911530e-06, 9.99999978e-03, 5.34995608e-02, 3.83602180e+01, 8.54478180e-02, 0.00000000e+00, 5.18292727e-05
9.17911530e-06, 9.99999978e-03, 5.39994650e-02, 3.83463020e+01, 8.56109858e-02, 0.00000000e+00, 4.90138882e-05
9.17911530e-06, 9.99999978e-03, 5.44993617e-02, 3.83328476e+01, 8.57683867e-02, 0.00000000e+00, 4.60780648e-05
9.17911530e-06, 9.99999978e-03, 5.49992584e-02, 3.83198929e+01, 8.59197527e-02, 0.00000000e+00, 4.30235923e-05
9.17911530e-06, 9.99999978e-03, 5.54991625e-02, 3.83074532e+01, 8.60647336e-02, 0.00000000e+00, 3.98537231e-05
9.17911530e-06, 9.99999978e-03, 5.59990592e-02, 3.82955742e+01, 8.62029865e-02, 0.00000000e+00, 3.65736669e-05
9.17911530e-06, 9.99999978e-03, 5.64989634e-02, 3.82842865e+01, 8.63341764e-02, 0.00000000e+00, 3.31912997e-05
9.17911530e-06, 9.99999978e-03, 5.69988601e-02, 3.82736168e+01, 8.64579156e-02, 0.00000000e+00, 2.97181468e-05
9.17911530e-06, 9.99999978e-03, 5.74987642e-02, 3.82636108e+01, 8.65738243e-02, 0.00000000e+00, 2.61707482e-05
9.17911530e-06, 9.99999978e-03, 5.79986610e-02, 3.82543030e+01, 8.66814777e-02, 0.00000000e+00, 2.25725944e-05
9.17911530e-06, 9.99999978e-03, 5.84985651e-02, 3.82457390e+01, 8.67804289e-02, 0.00000000e+00, 1.89568600e-05
9.17911530e-06, 9.99999978e-03, 5.89984618e-02, 3.82379532e+01, 8.68702158e-02, 0.00000000e+00, 1.53702094e-05
9.17911530e-06, 9.99999978e-03, 5.94983585e-02, 3.82309990e+01, 8.69503245e-02, 0.00000000e+00, 1.18779599e-05
9.17911530e-06, 9.99999978e-03, 5.99982627e-02, 3.82249222e+01, 8.70202109e-02, 0.00000000e+00, 8.57081341e-06
9.17911530e-06, 9.99999978e-03, 6.04981594e-02, 3.82197800e+01, 8.70792568e-02, 0.00000000e+00, 5.57213161e-06
9.17911530e-06, 9.99999978e-03, 6.09980635e-02, 3.82156296e+01, 8.71267840e-02, 0.00000000e+00, 3.04169134e-06
9.17911530e-06, 9.99999978e-03, 6.14979602e-02, 3.82125473e+01, 8.71619880e-02, 0.00000000e+00, 1.16131071e-06
9.17911530e-06, 9.99999978e-03, 6.19978644e-02, 3.82106171e+01, 8.71839523e-02, 0.00000000e+00, 5.09305025e-08
9.17911530e-06, 9.99999978e-03, 6.24977611e-02, 3.82099342e+01, 8.71914849e-02, 0.00000000e+00, -4.45293068e-07
9.17911530e-06, 9.99999978e-03, 6.29976690e-02, 3.82106209e+01, 8.71834233e-02, 0.00000000e+00, -1.02100830e-06
9.17911530e-06, 9.99999978e-03, 6.34975582e-02, 3.82127800e+01, 8.71584564e-02, 0.00000000e+00, -2.72953025e-06
9.17911530e-06, 9.99999978e-03, 6.39974624e-02, 3.82165298e+01, 8.71151835e-02, 0.00000000e+00, -6.36038931e-06
9.17911530e-06, 9.99999978e-03, 6.44973665e-02, 3.82220154e+01, 8.70519280e-02, 0.00000000e+00, -1.22298861e-05
9.17911530e-06, 9.99999978e-03, 6.49972558e-02, 3.82294006e+01, 8.69664773e-02, 0.00000000e+00, -2.04669795e-05
9.17911530e-06, 9.99999978e-03, 6.54971600e-02, 3.82389565e+01, 8.68559405e-02, 0.00000000e+00, -3.12576012e-05
9.17911530e-06, 9.99999978e-03, 6.59970641e-02, 3.82510071e+01, 8.67163315e-02, 0.00000000e+00, -4.49959589e-05
9.17911530e-06, 9.99999978e-03, 6.64969683e-02, 3.82660179e+01, 8.65420178e-02, 0.00000000e+00, -6.24538443e-05
9.17911530e-06, 9.99999978e-03, 6.69968575e-02, 3.82847214e+01, 8.63246322e-02, 0.00000000e+00, -8.50627766e-05
9.17911530e-06, 9.99999978e-03, 6.74967617e-02, 3.83082352e+01, 8.60509351e-02, 0.00000000e+00, -1.15501782e-04
9.17911530e-06, 9.99999978e-03, 6.79966658e-02, 3.83384743e+01, 8.56985375e-02, 0.00000000e+00, -1.59442017e-04
9.17911530e-06, 9.99999978e-03, 6.84965551e-02, 3.83791084e+01, 8.52237940e-02, 0.00000000e+00, -2.28737001e-04
9.17911530e-06, 9.99999978e-03, 6.89964592e-02, 3.84374809e+01, 8.45566913e-02, 0.00000000e+00, -3.37143196e-04
9.17911530e-06, 9.99999978e-03, 6.94963634e-02, 3.85222702e+01, 8.38251933e-02, 0.00000000e+00, -5.22674527e-04
9.17911530e-06, 9.99999978e-03, 6.99962527e-02, 3.86584969e+01, 8.08397084e-02, 0.00000000e+00, -5.89537143e-04
5.09079546e-04, 9.99999978e-03, 3.00042592e-02, 3.93655624e+01, 6.79161549e-02, 0.00000000e+00, 1.32659834e-03
5.09079546e-04, 9.99999978e-03, 3.05041634e-02, 3.93213272e+01, 7.33984560e-02, 0.00000000e+00, 1.15762814e-03
5.09079546e-04, 9.99999978e-03, 3.10040601e-02, 3.92666130e+01, 7.40631074e-02, 0.00000000e+00, 8.81678250e-04
5.09079546e-04, 9.99999978e-03, 3.15039568e-02, 3.92228394e+01, 7.46288970e-02, 0.00000000e+00, 6.61376573e-04
5.09079546e-04, 9.99999978e-03, 3.20038609e-02, 3.91870499e+01, 7.51126185e-02, 0.00000000e+00, 5.29109966e-04
5.09079546e-04, 9.99999978e-03, 3.25037576e-02, 3.91557961e+01, 7.55317062e-02, 0.00000000e+00, 4.52787441e-04
5.09079546e-04, 9.99999978e-03, 3.30036618e-02, 3.91276093e+01, 7.59062171e-02, 0.00000000e+00, 4.03677579e-04
5.09079546e-04, 9.99999978e-03, 3.35035585e-02, 3.91016426e+01, 7.62491897e-02, 0.00000000e+00, 3.69843270e-04
5.09079546e-04, 9.99999978e-03, 3.40034626e-02, 3.90772896e+01, 7.65692145e-02, 0.00000000e+00, 3.45566601e-04
5.09079546e-04, 9.99999978e-03, 3.45033593e-02, 3.90541382e+01, 7.68720433e-02, 0.00000000e+00, 3.27539572e-04
5.09079546e-04, 9.99999978e-03, 3.50032635e-02, 3.90319061e+01, 7.71616921e-02, 0.00000000e+00, 3.13773868e-04
5.09079546e-04, 9.99999978e-03, 3.55031602e-02, 3.90103836e+01, 7.74410293e-02, 0.00000000e+00, 3.03032342e-04
5.09079546e-04, 9.99999978e-03, 3.60030569e-02, 3.89894104e+01, 7.77122006e-02, 0.00000000e+00, 2.94506579e-04
5.09079546e-04, 9.99999978e-03, 3.65029611e-02, 3.89688797e+01, 7.79767856e-02, 0.00000000e+00, 2.87643838e-04
5.09079546e-04, 9.99999978e-03, 3.70028578e-02, 3.89486923e+01, 7.82360360e-02, 0.00000000e+00, 2.82051915e-04
5.09079546e-04, 9.99999978e-03, 3.75027619e-02, 3.89287872e+01, 7.84908831e-02, 0.00000000e+00, 2.77442712e-04
5.09079546e-04, 9.99999978e-03, 3.80026586e-02, 3.89090958e+01, 7.87420869e-02, 0.00000000e+00, 2.73598649e-04
5.09079546e-04, 9.99999978e-03, 3.85025628e-02, 3.88895874e+01, 7.89902434e-02, 0.00000000e+00, 2.70351564e-04
5.09079546e-04, 9.99999978e-03, 3.90024595e-02, 3.88702240e+01, 7.92357698e-02, 0.00000000e+00, 2.67568423e-04
5.09079546e-04, 9.99999978e-03, 3.95023637e-02, 3.88509712e+01, 7.94790685e-02, 0.00000000e+00, 2.65142415e-04
5.09079546e-04, 9.99999978e-03, 4.00022604e-02, 3.88318253e+01, 7.97203705e-02, 0.00000000e+00, 2.62986374e-04
5.09079546e-04, 9.99999978e-03, 4.05021645e-02, 3.88127594e+01, 7.99598917e-02, 0.00000000e+00, 2.61028181e-04
5.09079546e-04, 9.99999978e-03, 4.10020612e-02, 3.87937698e+01, 8.01977739e-02, 0.00000000e+00, 2.59207591e-04
5.09079546e-04, 9.99999978e-03, 4.15019579e-02, 3.87748413e+01, 8.04341063e-02, 0.00000000e+00, 2.57473788e-04
5.09079546e-04, 9.99999978e-03, 4.20018621e-02, 3.87559853e+01, 8.06689560e-02, 0.00000000e+00, 2.55783409e-04
5.09079546e-04, 9.99999978e-03, 4.25017588e-02, 3.87371826e+01, 8.09023455e-02, 0.00000000e+00, 2.54099257e-04
5.09079546e-04, 9.99999978e-03, 4.30016629e-02, 3.87184563e+01, 8.11342373e-02, 0.00000000e+00, 2.52389116e-04
5.09079546e-04, 9.99999978e-03, 4.35015596e-02, 3.86997986e+01, 8.13646317e-02, 0.00000000e+00, 2.50625017e-04
5.09079546e-04, 9.99999978e-03, 4.40014638e-02, 3.86812019e+01, 8.15934464e-02, 0.00000000e+00, 2.48782279e-04
5.09079546e-04, 9.99999978e-03, 4.45013605e-02, 3.86627007e+01, 8.18205997e-02, 0.00000000e+00, 2.46839278e-04
5.09079546e-04, 9.99999978e-03, 4.50012647e-02, 3.86442871e+01, 8.20460021e-02, 0.00000000e+00, 2.44776631e-04
5.09079546e-04, 9.99999978e-03, 4.55011614e-02, 3.86259804e+01, 8.22695419e-02, 0.00000000e+00, 2.42577022e-04
5.09079546e-04, 9.99999978e-03, 4.60010581e-02, 3.86077843e+01, 8.24910775e-02, 0.00000000e+00, 2.40224908e-04
5.09079546e-04, 9.99999978e-03, 4.65009622e-02, 3.85897179e+01, 8.27104822e-02, 0.00000000e+00, 2.37706103e-04
5.09079546e-04, 9.99999978e-03, 4.70008589e-02, 3.85717926e+01, 8.29275772e-02, 0.00000000e+00, 2.35007610e-04
5.09079546e-04, 9.99999978e-03, 4.75007631e-02, 3.85540276e+01, 8.31422359e-02, 0.00000000e+00, 2.32117483e-04
5.09079546e-04, 9.99999978e-03, 4.80006598e-02, 3.85364227e+01, 8.33542421e-02, 0.00000000e+00, 2.29024517e-04
5.09079546e-04, 9.99999978e-03, 4.85005639e-02, 3.85190201e+01, 8.35634321e-02, 0.00000000e+00, 2.25718148e-04
5.09079546e-04, 9.99999978e-03, 4.90004607e-02, 3.85018272e+01, 8.37696195e-02, 0.00000000e+00, 2.22188377e-04
5.09079546e-04, 9.99999978e-03, 4.95003648e-02, 3.84848518e+01, 8.39725882e-02, 0.00000000e+00, 2.18425572e-04
5.09079546e-04, 9.99999978e-03, 5.00002615e-02, 3.84681320e+01, 8.41721222e-02, 0.00000000e+00, 2.14420332e-04
5.09079546e-04, 9.99999978e-03, 5.05001582e-02, 3.84516716e+01, 8.43680128e-02, 0.00000000e+00, 2.10163402e-04
5.09079546e-04, 9.99999978e-03, 5.10000624e-02, 3.84354973e+01, 8.45600218e-02, 0.00000000e+00, 2.05645614e-04
5.09079546e-04, 9.99999978e-03, 5.14999591e-02, 3.84196701e+01, 8.47476870e-02, 0.00000000e+00, 2.00865310e-04
5.09079546e-04, 9.99999978e-03, 5.19998632e-02, 3.84041405e+01, 8.49312246e-02, 0.00000000e+00, 1.95798333e-04
5.09079546e-04, 9.99999978e-03, 5.24997599e-02, 3.83889771e+01, 8.51101503e-02, 0.00000000e+00, 1.90442210e-04
5.09079546e-04, 9.99999978e-03, 5.29996641e-02, 3.83741951e+01, 8.52841809e-02, 0.00000000e+00, 1.84786870e-04
5.09079546e-04, 9.99999978e-03, 5.34995608e-02, 3.83598213e+01, 8.54530707e-02, 0.00000000e+00, 1.78821807e-04
5.09079546e-04, 9.99999978e-03, 5.39994650e-02, 3.83458900e+01, 8.56165066e-02, 0.00000000e+00, 1.72535991e-04
5.09079546e-04, 9.99999978e-03, 5.44993617e-02, 3.83324127e+01, 8.57741982e-02, 0.00000000e+00, 1.65917663e-04
5.09079546e-04, 9.99999978e-03, 5.49992584e-02, 3.83194351e+01, 8.59258473e-02, 0.00000000e+00, 1.58954324e-04
5.09079546e-04, 9.99999978e-03, 5.54991625e-02, 3.83069763e+01, 8.60711336e-02, 0.00000000e+00, 1.51632572e-04
5.09079546e-04, 9.99999978e-03, 5.59990592e-02, 3.82950783e+01, 8.62096995e-02, 0.00000000e+00, 1.43938058e-04
5.09079546e-04, 9.99999978e-03, 5.64989634e-02, 3.82837715e+01, 8.63412023e-02, 0.00000000e+00, 1.35855254e-04
5.09079546e-04, 9.99999978e-03, 5.69988601e-02, 3.82730865e+01, 8.64652693e-02, 0.00000000e+00, 1.27367661e-04
5.09079546e-04, 9.99999978e-03, 5.74987642e-02, 3.82630615e+01, 8.65815058e-02, 0.00000000e+00, 1.18457494e-04
5.09079546e-04, 9.99999978e-03, 5.79986610e-02, 3.82537346e+01, 8.66894796e-02, 0.00000000e+00, 1.09105749e-04
5.09079546e-04, 9.99999978e-03, 5.84985651e-02, 3.82451515e+01, 8.67887661e-02, 0.00000000e+00, 9.92922578e-05
5.09079546e-04, 9.99999978e-03, 5.89984618e-02, 3.82373466e+01, 8.68788809e-02, 0.00000000e+00, 8.89954681e-05
5.09079546e-04, 9.99999978e-03, 5.94983585e-02, 3.82303772e+01, 8.69593099e-02, 0.00000000e+00, 7.81922281e-05
5.09079546e-04, 9.99999978e-03, 5.99982627e-02, 3.82242928e+01, 8.70294869e-02, 0.00000000e+00, 6.68564899e-05
5.09079546e-04, 9.99999978e-03, 6.04981594e-02, 3.82191429e+01, 8.70888084e-02, 0.00000000e+00, 5.49563920e-05
5.09079546e-04, 9.99999978e-03, 6.09980635e-02, 3.82149925e+01, 8.71366039e-02, 0.00000000e+00, 4.24468708e-05
5.09079546e-04, 9.99999978e-03, 6.14979602e-02, 3.82119026e+01, 8.71721134e-02, 0.00000000e+00, 2.92566056e-05
5.09079546e-04, 9.99999978e-03, 6.19978644e-02, 3.82099571e+01, 8.71944875e-02, 0.00000000e+00, 1.52636876e-05
5.09079546e-04, 9.99999978e-03, 6.24977611e-02, 3.82092323e+01, 8.72027874e-02, 0.00000000e+00, 2.81938298e-07
5.09079546e-04, 9.99999978e-03, 6.29976690e-02, 3.82098274e+01, 8.71959329e-02, 0.00000000e+00, -1.59496449e-05
5.09079546e-04, 9.99999978e-03, 6.34975582e-02, 3.82118492e+01, 8.71727094e-02, 0.00000000e+00, -3.37628408e-05
5.09079546e-04, 9.99999978e-03, 6.39974624e-02, 3.82154121e+01, 8.71316493e-02, 0.00000000e+00, -5.35452928e-05
5.09079546e-04, 9.99999978e-03, 6.44973665e-02, 3.82206726e+01, 8.70710909e-02, 0.00000000e+00, -7.57568196e-05
5.09079546e-04, 9.99999978e-03, 6.49972558e-02, 3.82277985e+01, 8.69889259e-02, 0.00000000e+00, -1.00982099e-04
5.09079546e-04, 9.99999978e-03, 6.54971600e-02, 3.82370110e+01, 8.68825242e-02, 0.00000000e+00, -1.30037704e-04
5.09079546e-04, 9.99999978e-03, 6.59970641e-02, 3.82486038e+01, 8.67484733e-02, 0.00000000e+00, -1.64162688e-04
5.09079546e-04, 9.99999978e-03, 6.64969683e-02, 3.82629433e+01, 8.65822434e-02, 0.00000000e+00, -2.05355202e-04
5.09079546e-04, 9.99999978e-03, 6.69968575e-02, 3.82805519e+01, 8.63774195e-02, 0.00000000e+00, -2.56960018e-04
5.09079546e-04, 9.99999978e-03, 6.74967617e-02, 3.83021736e+01, 8.61248001e-02, 0.00000000e+00, -3.24779627e-04
5.09079546e-04, 9.99999978e-03, 6.79966658e-02, 3.83288689e+01, 8.58104900e-02, 0.00000000e+00, -4.20785625e-04
5.09079546e-04, 9.99999978e-03, 6.84965551e-02, 3.83623924e+01, 8.54127929e-02, 0.00000000e+00, -5.73818223e-04
5.09079546e-04, 9.99999978e-03, 6.89964592e-02, 3.84067688e+01, 8.49105120e-02, 0.00000000e+00, -8.16640793e-04
5.09079546e-04, 9.99999978e-03, 6.94963634e-02, 3.84658394e+01, 8.43273103e-02, 0.00000000e+00, -1.11969549e-03
5.09079546e-04, 9.99999978e-03, 6.99962527e-02, 3.85157356e+01, 7.88099021e-02, 0.00000000e+00, -1.31307484e-03
1.00897998e-03, 9.99999978e-03, 3.00042592e-02, 3.92851982e+01, 6.51470721e-02, 0.00000000e+00, 1.28390314e-03
1.00897998e-03, 9.99999978e-03, 3.05041634e-02, 3.92748451e+01, 7.36753196e-02, 0.00000000e+00, 1.56895176e-03
1.00897998e-03, 9.99999978e-03, 3.10040601e-02, 3.92418861e+01, 7.43940473e-02, 0.00000000e+00, 1.36365090e-03
1.00897998e-03, 9.99999978e-03, 3.15039568e-02, 3.92098923e+01, 7.48088062e-02, 0.00000000e+00, 1.09204522e-03
1.00897998e-03, 9.99999978e-03, 3.20038609e-02, 3.91795654e+01, 7.52185062e-02, 0.00000000e+00, 9.15680546e-04
1.00897998e-03, 9.99999978e-03, 3.25037576e-02, 3.91509895e+01, 7.55998790e-02, 0.00000000e+00, 8.04632320e-04
1.00897998e-03, 9.99999978e-03, 3.30036618e-02, 3.91243401e+01, 7.59525076e-02, 0.00000000e+00, 7.27604434e-04
1.00897998e-03, 9.99999978e-03, 3.35035585e-02, 3.90993080e+01, 7.62820393e-02, 0.00000000e+00, 6.72303839e-04
1.00897998e-03, 9.99999978e-03, 3.40034626e-02, 3.90755501e+01, 7.65933990e-02, 0.00000000e+00, 6.31571922e-04
1.00897998e-03, 9.99999978e-03, 3.45033593e-02, 3.90527992e+01, 7.68903717e-02, 0.00000000e+00, 6.00751548e-04
1.00897998e-03, 9.99999978e-03, 3.50032635e-02, 3.90308495e+01, 7.71759003e-02, 0.00000000e+00, 5.76910446e-04
1.00897998e-03, 9.99999978e-03, 3.55031602e-02, 3.90095367e+01, 7.74522349e-02, 0.00000000e+00, 5.58146450e-04
1.00897998e-03, 9.99999978e-03, 3.60030569e-02, 3.89887199e+01, 7.77211562e-02, 0.00000000e+00, 5.43166883e-04
1.00897998e-03, 9.99999978e-03, 3.65029611e-02, 3.89682961e+01, 7.79840276e-02, 0.00000000e+00, 5.31062309e-04
1.00897998e-03, 9.99999978e-03, 3.70028578e-02, 3.89482040e+01, 7.82419592e-02, 0.00000000e+00, 5.21172828e-04
1.00897998e-03, 9.99999978e-03, 3.75027619e-02, 3.89283638e+01, 7.84957856e-02, 0.00000000e+00, 5.13006235e-04
1.00897998e-03, 9.99999978e-03, 3.80026586e-02, 3.89087372e+01, 7.87461922e-02, 0.00000000e+00, 5.06186916e-04
1.00897998e-03, 9.99999978e-03, 3.85025628e-02, 3.88892670e+01, 7.89937079e-02, 0.00000000e+00, 5.00421389e-04
1.00897998e-03, 9.99999978e-03, 3.90024595e-02, 3.88699379e+01, 7.92387724e-02, 0.00000000e+00, 4.95476590e-04
1.00897998e-03, 9.99999978e-03, 3.95023637e-02, 3.88507156e+01, 7.94816837e-02, 0.00000000e+00, 4.91164217e-04
1.00897998e-03, 9.99999978e-03, 4.00022604e-02, 3.88315849e+01, 7.97227100e-02, 0.00000000e+00, 4.87329962e-04
1.00897998e-03, 9.99999978e-03, 4.05021645e-02, 3.88125343e+01, 7.99620301e-02, 0.00000000e+00, 4.83846117e-04
1.00897998e-03, 9.99999978e-03, 4.10020612e-02, 3.87935486e+01, 8.01997781e-02, 0.00000000e+00, 4.80605406e-04
1.00897998e-03, 9.99999978e-03, 4.15019579e-02, 3.87746315e+01, 8.04360434e-02, 0.00000000e+00, 4.77517344e-04
1.00897998e-03, 9.99999978e-03, 4.20018621e-02, 3.87557716e+01, 8.06708708e-02, 0.00000000e+00, 4.74504603e-04
1.00897998e-03, 9.99999978e-03, 4.25017588e-02, 3.87369728e+01, 8.09042677e-02, 0.00000000e+00, 4.71500680e-04
1.00897998e-03, 9.99999978e-03, 4.30016629e-02, 3.87182465e+01, 8.11362267e-02, 0.00000000e+00, 4.68448066e-04
1.00897998e-03, 9.99999978e-03, 4.35015596e-02, 3.86995697e+01, 8.13667029e-02, 0.00000000e+00, 4.65296529e-04
1.00897998e-03, 9.99999978e-03, 4.40014638e-02, 3.86809769e+01, 8.15956295e-02, 0.00000000e+00, 4.62001888e-04
1.00897998e-03, 9.99999978e-03, 4.45013605e-02, 3.86624680e+01, 8.18229318e-02, 0.00000000e+00, 4.58525232e-04
1.00897998e-03, 9.99999978e-03, 4.50012647e-02, 3.86440392e+01, 8.20484906e-02, 0.00000000e+00, 4.54831781e-04
1.00897998e-03, 9.99999978e-03, 4.55011614e-02, 3.86257286e+01, 8.22722167e-02, 0.00000000e+00, 4.50890424e-04
1.00897998e-03, 9.99999978e-03, 4.60010581e-02, 3.86075096e+01, 8.24939460e-02, 0.00000000e+00, 4.46673104e-04
1.00897998e-03, 9.99999978e-03, 4.65009622e-02, 3.85894318e+01, 8.27135593e-02, 0.00000000e+00, 4.42154182e-04
1.00897998e-03, 9.99999978e-03, 4.70008589e-02, 3.85714874e+01, 8.29308927e-02, 0.00000000e+00, 4.37310169e-04
1.00897998e-03, 9.99999978e-03, 4.75007631e-02, 3.85537109e+01, 8.31457973e-02, 0.00000000e+00, 4.32119326e-04
1.00897998e-03, 9.99999978e-03, 4.80006598e-02, 3.85360985e+01, 8.33580717e-02, 0.00000000e+00, 4.26561368e-04
1.00897998e-03, 9.99999978e-03, 4.85005639e-02, 3.85186691e+01, 8.35675374e-02, 0.00000000e+00, 4.20616940e-04
