
[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ]
9.17911530e-06, 9.99999978e-03, 4.90004607e-02, 3.09457150e+01, 1.48912579e-01, 0.00000000e+00, -2.15283479e-04
9.17911530e-06, 9.99999978e-03, 4.95003648e-02, 3.10181026e+01, 1.48424357e-01, 0.00000000e+00, -2.17500725e-04
9.17911530e-06, 9.99999978e-03, 5.00002615e-02, 3.10907497e+01, 1.47932678e-01, 0.00000000e+00, -2.19386566e-04
9.17911530e-06, 9.99999978e-03, 5.05001582e-02, 3.11635818e+01, 1.47438139e-01, 0.00000000e+00, -2.20960821e-04
9.17911530e-06, 9.99999978e-03, 5.10000624e-02, 3.12364979e+01, 1.46941364e-01, 0.00000000e+00, -2.22217670e-04
9.17911530e-06, 9.99999978e-03, 5.14999591e-02, 3.13093281e+01, 1.46443486e-01, 0.00000000e+00, -2.23174648e-04
9.17911530e-06, 9.99999978e-03, 5.19998632e-02, 3.13821602e+01, 1.45943850e-01, 0.00000000e+00, -2.23825191e-04
9.17911530e-06, 9.99999978e-03, 5.24997599e-02, 3.14548264e+01, 1.45443693e-01, 0.00000000e+00, -2.24189571e-04
9.17911530e-06, 9.99999978e-03, 5.29996641e-02, 3.15272484e+01, 1.44943446e-01, 0.00000000e+00, -2.23990966e-04
9.17911530e-06, 9.99999978e-03, 5.34995608e-02, 3.15993671e+01, 1.44443601e-01, 0.00000000e+00, -2.23468640e-04
9.17911530e-06, 9.99999978e-03, 5.39994650e-02, 3.16711063e+01, 1.43944651e-01, 0.00000000e+00, -2.22676259e-04
9.17911530e-06, 9.99999978e-03, 5.44993617e-02, 3.17423935e+01, 1.43447131e-01, 0.00000000e+00, -2.21637471e-04
9.17911530e-06, 9.99999978e-03, 5.49992584e-02, 3.18131676e+01, 1.42951488e-01, 0.00000000e+00, -2.20349379e-04
9.17911530e-06, 9.99999978e-03, 5.54991625e-02, 3.18833599e+01, 1.42458186e-01, 0.00000000e+00, -2.18833302e-04
9.17911530e-06, 9.99999978e-03, 5.59990592e-02, 3.19529171e+01, 1.41967699e-01, 0.00000000e+00, -2.17084918e-04
9.17911530e-06, 9.99999978e-03, 5.64989634e-02, 3.20217781e+01, 1.41480416e-01, 0.00000000e+00, -2.15125503e-04
9.17911530e-06, 9.99999978e-03, 5.69988601e-02, 3.20898895e+01, 1.40996784e-01, 0.00000000e+00, -2.12951592e-04
9.17911530e-06, 9.99999978e-03, 5.74987642e-02, 3.21572037e+01, 1.40517160e-01, 0.00000000e+00, -2.10585669e-04
9.17911530e-06, 9.99999978e-03, 5.79986610e-02, 3.22236748e+01, 1.40041962e-01, 0.00000000e+00, -2.08026177e-04
9.17911530e-06, 9.99999978e-03, 5.84985651e-02, 3.22892532e+01, 1.39571533e-01, 0.00000000e+00, -2.05298085e-04
9.17911530e-06, 9.99999978e-03, 5.89984618e-02, 3.23539009e+01, 1.39106214e-01, 0.00000000e+00, -2.02403506e-04
9.17911530e-06, 9.99999978e-03, 5.94983585e-02, 3.24175873e+01, 1.38646305e-01, 0.00000000e+00, -1.99371920e-04
9.17911530e-06, 9.99999978e-03, 5.99982627e-02, 3.24802742e+01, 1.38192087e-01, 0.00000000e+00, -1.96211608e-04
9.17911530e-06, 9.99999978e-03, 6.04981594e-02, 3.25419388e+01, 1.37743816e-01, 0.00000000e+00, -1.92960200e-04
9.17911530e-06, 9.99999978e-03, 6.09980635e-02, 3.26025658e+01, 1.37301683e-01, 0.00000000e+00, -1.89636834e-04
9.17911530e-06, 9.99999978e-03, 6.14979602e-02, 3.26621437e+01, 1.36865810e-01, 0.00000000e+00, -1.86293706e-04
9.17911530e-06, 9.99999978e-03, 6.19978644e-02, 3.27206612e+01, 1.36436284e-01, 0.00000000e+00, -1.82969496e-04
9.17911530e-06, 9.99999978e-03, 6.24977611e-02, 3.27781372e+01, 1.36013076e-01, 0.00000000e+00, -1.79742710e-04
9.17911530e-06, 9.99999978e-03, 6.29976690e-02, 3.28345985e+01, 1.35596052e-01, 0.00000000e+00, -1.76687856e-04
9.17911530e-06, 9.99999978e-03, 6.34975582e-02, 3.28900833e+01, 1.35184929e-01, 0.00000000e+00, -1.73931388e-04
9.17911530e-06, 9.99999978e-03, 6.39974624e-02, 3.29446793e+01, 1.34779170e-01, 0.00000000e+00, -1.71609994e-04
9.17911530e-06, 9.99999978e-03, 6.44973665e-02, 3.29984856e+01, 1.34378016e-01, 0.00000000e+00, -1.69921652e-04
9.17911530e-06, 9.99999978e-03, 6.49972558e-02, 3.30516739e+01, 1.33980244e-01, 0.00000000e+00, -1.69050385e-04
9.17911530e-06, 9.99999978e-03, 6.54971600e-02, 3.31044922e+01, 1.33583963e-01, 0.00000000e+00, -1.69025225e-04
9.17911530e-06, 9.99999978e-03, 6.59970641e-02, 3.31573486e+01, 1.33186132e-01, 0.00000000e+00, -1.70297310e-04
9.17911530e-06, 9.99999978e-03, 6.64969683e-02, 3.32108536e+01, 1.32782191e-01, 0.00000000e+00, -1.74056680e-04
9.17911530e-06, 9.99999978e-03, 6.69968575e-02, 3.32659798e+01, 1.32364824e-01, 0.00000000e+00, -1.82004180e-04
9.17911530e-06, 9.99999978e-03, 6.74967617e-02, 3.33243446e+01, 1.31921813e-01, 0.00000000e+00, -1.97052868e-04
9.17911530e-06, 9.99999978e-03, 6.79966658e-02, 3.33887863e+01, 1.31431878e-01, 0.00000000e+00, -2.24975563e-04
9.17911530e-06, 9.99999978e-03, 6.84965551e-02, 3.34648056e+01, 1.30852729e-01, 0.00000000e+00, -2.78061634e-04
9.17911530e-06, 9.99999978e-03, 6.89964592e-02, 3.35637703e+01, 1.30109251e-01, 0.00000000e+00, -3.70316207e-04
9.17911530e-06, 9.99999978e-03, 6.94963634e-02, 3.36992416e+01, 1.29336029e-01, 0.00000000e+00, -5.43172064e-04
9.17911530e-06, 9.99999978e-03, 6.99962527e-02, 3.39140320e+01, 1.26339927e-01, 0.00000000e+00, -5.93618082e-04
5.09079546e-04, 9.99999978e-03, 3.00042592e-02, 2.99120026e+01, 1.50895521e-01, 0.00000000e+00, 1.26122741e-03
5.09079546e-04, 9.99999978e-03, 3.05041634e-02, 2.98172054e+01, 1.56536177e-01, 0.00000000e+00, 1.07638678e-03
5.09079546e-04, 9.99999978e-03, 3.10040601e-02, 2.97155190e+01, 1.56979844e-01, 0.00000000e+00, 7.46136182e-04
5.09079546e-04, 9.99999978e-03, 3.15039568e-02, 2.96444740e+01, 1.57423422e-01, 0.00000000e+00, 4.90396400e-04
5.09079546e-04, 9.99999978e-03, 3.20038609e-02, 2.95950279e+01, 1.57743439e-01, 0.00000000e+00, 3.26815061e-04
5.09079546e-04, 9.99999978e-03, 3.25037576e-02, 2.95599289e+01, 1.57969102e-01, 0.00000000e+00, 2.19915208e-04
5.09079546e-04, 9.99999978e-03, 3.30036618e-02, 2.95359459e+01, 1.58122435e-01, 0.00000000e+00, 1.41458208e-04
5.09079546e-04, 9.99999978e-03, 3.35035585e-02, 2.95210400e+01, 1.58217445e-01, 0.00000000e+00, 7.99092450e-05
5.09079546e-04, 9.99999978e-03, 3.40034626e-02, 2.95138168e+01, 1.58263415e-01, 0.00000000e+00, 2.92802324e-05
5.09079546e-04, 9.99999978e-03, 3.45033593e-02, 2.95133324e+01, 1.58266664e-01, 0.00000000e+00, -1.39737604e-05
5.09079546e-04, 9.99999978e-03, 3.50032635e-02, 2.95188484e+01, 1.58232063e-01, 0.00000000e+00, -5.24673160e-05
5.09079546e-04, 9.99999978e-03, 3.55031602e-02, 2.95297260e+01, 1.58163026e-01, 0.00000000e+00, -8.75858605e-05
5.09079546e-04, 9.99999978e-03, 3.60030569e-02, 2.95455303e+01, 1.58062711e-01, 0.00000000e+00, -1.20194316e-04
5.09079546e-04, 9.99999978e-03, 3.65029611e-02, 2.95658913e+01, 1.57933444e-01, 0.00000000e+00, -1.50881329e-04
5.09079546e-04, 9.99999978e-03, 3.70028578e-02, 2.95904903e+01, 1.57777131e-01, 0.00000000e+00, -1.79829163e-04
5.09079546e-04, 9.99999978e-03, 3.75027619e-02, 2.96190434e+01, 1.57595485e-01, 0.00000000e+00, -2.07212885e-04
5.09079546e-04, 9.99999978e-03, 3.80026586e-02, 2.96513100e+01, 1.57389939e-01, 0.00000000e+00, -2.33153129e-04
5.09079546e-04, 9.99999978e-03, 3.85025628e-02, 2.96870689e+01, 1.57161891e-01, 0.00000000e+00, -2.57742708e-04
5.09079546e-04, 9.99999978e-03, 3.90024595e-02, 2.97261028e+01, 1.56912521e-01, 0.00000000e+00, -2.81057786e-04
5.09079546e-04, 9.99999978e-03, 3.95023637e-02, 2.97682209e+01, 1.56642973e-01, 0.00000000e+00, -3.03161796e-04
5.09079546e-04, 9.99999978e-03, 4.00022604e-02, 2.98132477e+01, 1.56354398e-01, 0.00000000e+00, -3.24108609e-04
5.09079546e-04, 9.99999978e-03, 4.05021645e-02, 2.98609943e+01, 1.56047732e-01, 0.00000000e+00, -3.43944150e-04
5.09079546e-04, 9.99999978e-03, 4.10020612e-02, 2.99112988e+01, 1.55724034e-01, 0.00000000e+00, -3.62708292e-04
5.09079546e-04, 9.99999978e-03, 4.15019579e-02, 2.99639950e+01, 1.55384198e-01, 0.00000000e+00, -3.80435900e-04
5.09079546e-04, 9.99999978e-03, 4.20018621e-02, 3.00189304e+01, 1.55029148e-01, 0.00000000e+00, -3.97158234e-04
5.09079546e-04, 9.99999978e-03, 4.25017588e-02, 3.00759506e+01, 1.54659763e-01, 0.00000000e+00, -4.12903319e-04
5.09079546e-04, 9.99999978e-03, 4.30016629e-02, 3.01349030e+01, 1.54276907e-01, 0.00000000e+00, -4.27697145e-04
5.09079546e-04, 9.99999978e-03, 4.35015596e-02, 3.01956520e+01, 1.53881431e-01, 0.00000000e+00, -4.41562996e-04
5.09079546e-04, 9.99999978e-03, 4.40014638e-02, 3.02580528e+01, 1.53474122e-01, 0.00000000e+00, -4.54524066e-04
5.09079546e-04, 9.99999978e-03, 4.45013605e-02, 3.03219700e+01, 1.53055772e-01, 0.00000000e+00, -4.66601021e-04
5.09079546e-04, 9.99999978e-03, 4.50012647e-02, 3.03872738e+01, 1.52627185e-01, 0.00000000e+00, -4.77814989e-04
5.09079546e-04, 9.99999978e-03, 4.55011614e-02, 3.04538383e+01, 1.52189091e-01, 0.00000000e+00, -4.88184887e-04
5.09079546e-04, 9.99999978e-03, 4.60010581e-02, 3.05215378e+01, 1.51742235e-01, 0.00000000e+00, -4.97730915e-04
5.09079546e-04, 9.99999978e-03, 4.65009622e-02, 3.05902481e+01, 1.51287362e-01, 0.00000000e+00, -5.06470620e-04
5.09079546e-04, 9.99999978e-03, 4.70008589e-02, 3.06598549e+01, 1.50825128e-01, 0.00000000e+00, -5.14423533e-04
5.09079546e-04, 9.99999978e-03, 4.75007631e-02, 3.07302475e+01, 1.50356278e-01, 0.00000000e+00, -5.21606882e-04
5.09079546e-04, 9.99999978e-03, 4.80006598e-02, 3.08013115e+01, 1.49881437e-01, 0.00000000e+00, -5.28039061e-04
5.09079546e-04, 9.99999978e-03, 4.85005639e-02, 3.08729401e+01, 1.49401292e-01, 0.00000000e+00, -5.33736602e-04
5.09079546e-04, 9.99999978e-03, 4.90004607e-02, 3.09450340e+01, 1.48916483e-01, 0.00000000e+00, -5.38717781e-04
5.09079546e-04, 9.99999978e-03, 4.95003648e-02, 3.10174923e+01, 1.48427621e-01, 0.00000000e+00, -5.42998605e-04
5.09079546e-04, 9.99999978e-03, 5.00002615e-02, 3.10902195e+01, 1.47935346e-01, 0.00000000e+00, -5.46596129e-04
5.09079546e-04, 9.99999978e-03, 5.05001582e-02, 3.11631203e+01, 1.47440225e-01, 0.00000000e+00, -5.49525779e-04
5.09079546e-04, 9.99999978e-03, 5.10000624e-02, 3.12361069e+01, 1.46942884e-01, 0.00000000e+00, -5.51803794e-04
5.09079546e-04, 9.99999978e-03, 5.14999591e-02, 3.13090057e+01, 1.46444410e-01, 0.00000000e+00, -5.53441118e-04
5.09079546e-04, 9.99999978e-03, 5.19998632e-02, 3.13819084e+01, 1.45944268e-01, 0.00000000e+00, -5.54452068e-04
5.09079546e-04, 9.99999978e-03, 5.24997599e-02, 3.14546471e+01, 1.45443484e-01, 0.00000000e+00, -5.54849743e-04
5.09079546e-04, 9.99999978e-03, 5.29996641e-02, 3.15271435e+01, 1.44942671e-01, 0.00000000e+00, -5.54638507e-04
5.09079546e-04, 9.99999978e-03, 5.34995608e-02, 3.15993271e+01, 1.44442305e-01, 0.00000000e+00, -5.53843740e-04
5.09079546e-04, 9.99999978e-03, 5.39994650e-02, 3.16711273e+01, 1.43942878e-01, 0.00000000e+00, -5.52481797e-04
5.09079546e-04, 9.99999978e-03, 5.44993617e-02, 3.17424736e+01, 1.43444896e-01, 0.00000000e+00, -5.50574157e-04
5.09079546e-04, 9.99999978e-03, 5.49992584e-02, 3.18133011e+01, 1.42948776e-01, 0.00000000e+00, -5.48140844e-04
5.09079546e-04, 9.99999978e-03, 5.54991625e-02, 3.18835449e+01, 1.42455056e-01, 0.00000000e+00, -5.45197923e-04
5.09079546e-04, 9.99999978e-03, 5.59990592e-02, 3.19531536e+01, 1.41964138e-01, 0.00000000e+00, -5.41763322e-04
5.09079546e-04, 9.99999978e-03, 5.64989634e-02, 3.20220642e+01, 1.41476452e-01, 0.00000000e+00, -5.37853339e-04
5.09079546e-04, 9.99999978e-03, 5.69988601e-02, 3.20902214e+01, 1.40992433e-01, 0.00000000e+00, -5.33487124e-04
5.09079546e-04, 9.99999978e-03, 5.74987642e-02, 3.21575813e+01, 1.40512437e-01, 0.00000000e+00, -5.28683304e-04
5.09079546e-04, 9.99999978e-03, 5.79986610e-02, 3.22240944e+01, 1.40036896e-01, 0.00000000e+00, -5.23464172e-04
5.09079546e-04, 9.99999978e-03, 5.84985651e-02, 3.22897148e+01, 1.39566153e-01, 0.00000000e+00, -5.17852721e-04
5.09079546e-04, 9.99999978e-03, 5.89984618e-02, 3.23543968e+01, 1.39100522e-01, 0.00000000e+00, -5.11877413e-04
5.09079546e-04, 9.99999978e-03, 5.94983585e-02, 3.24181175e+01, 1.38640344e-01, 0.00000000e+00, -5.05569158e-04
5.09079546e-04, 9.99999978e-03, 5.99982627e-02, 3.24808273e+01, 1.38185933e-01, 0.00000000e+00, -4.98966896e-04
5.09079546e-04, 9.99999978e-03, 6.04981594e-02, 3.25425148e+01, 1.37737453e-01, 0.00000000e+00, -4.92115563e-04
5.09079546e-04, 9.99999978e-03, 6.09980635e-02, 3.26031570e+01, 1.37295201e-01, 0.00000000e+00, -4.85072524e-04
5.09079546e-04, 9.99999978e-03, 6.14979602e-02, 3.26627312e+01, 1.36859283e-01, 0.00000000e+00, -4.77907277e-04
5.09079546e-04, 9.99999978e-03, 6.19978644e-02, 3.27212486e+01, 1.36429802e-01, 0.00000000e+00, -4.70710307e-04
5.09079546e-04, 9.99999978e-03, 6.24977611e-02, 3.27787056e+01, 1.36006773e-01, 0.00000000e+00, -4.63595759e-04
5.09079546e-04, 9.99999978e-03, 6.29976690e-02, 3.28351212e+01, 1.35590062e-01, 0.00000000e+00, -4.56714915e-04
5.09079546e-04, 9.99999978e-03, 6.34975582e-02, 3.28905449e+01, 1.35179490e-01, 0.00000000e+00, -4.50266292e-04
5.09079546e-04, 9.99999978e-03, 6.39974624e-02, 3.29450417e+01, 1.34774551e-01, 0.00000000e+00, -4.44518577e-04
5.09079546e-04, 9.99999978e-03, 6.44973665e-02, 3.29986992e+01, 1.34374619e-01, 0.00000000e+00, -4.39837488e-04
5.09079546e-04, 9.99999978e-03, 6.49972558e-02, 3.30516739e+01, 1.33978605e-01, 0.00000000e+00, -4.36755916e-04
5.09079546e-04, 9.99999978e-03, 6.54971600e-02, 3.31041718e+01, 1.33584946e-01, 0.00000000e+00, -4.36064642e-04
5.09079546e-04, 9.99999978e-03, 6.59970641e-02, 3.31565018e+01, 1.33191288e-01, 0.00000000e+00, -4.39009513e-04
5.09079546e-04, 9.99999978e-03, 6.64969683e-02, 3.32091179e+01, 1.32794186e-01, 0.00000000e+00, -4.47624363e-04
5.09079546e-04, 9.99999978e-03, 6.69968575e-02, 3.32626877e+01, 1.32388383e-01, 0.00000000e+00, -4.65312769e-04
5.09079546e-04, 9.99999978e-03, 6.74967617e-02, 3.33182335e+01, 1.31965742e-01, 0.00000000e+00, -4.97931615e-04
5.09079546e-04, 9.99999978e-03, 6.79966658e-02, 3.33772697e+01, 1.31513491e-01, 0.00000000e+00, -5.57200750e-04
5.09079546e-04, 9.99999978e-03, 6.84965551e-02, 3.34423332e+01, 1.31010935e-01, 0.00000000e+00, -6.71987189e-04
5.09079546e-04, 9.99999978e-03, 6.89964592e-02, 3.35193748e+01, 1.30433396e-01, 0.00000000e+00, -8.77372338e-04
5.09079546e-04, 9.99999978e-03, 6.94963634e-02, 3.36154327e+01, 1.29859939e-01, 0.00000000e+00, -1.14868837e-03
5.09079546e-04, 9.99999978e-03, 6.99962527e-02, 3.36962318e+01, 1.24238648e-01, 0.00000000e+00, -1.37611839e-03
1.00897998e-03, 9.99999978e-03, 3.00042592e-02, 2.97298241e+01, 1.48055315e-01, 0.00000000e+00, 1.42572157e-03
1.00897998e-03, 9.99999978e-03, 3.05041634e-02, 2.97142067e+01, 1.57014444e-01, 0.00000000e+00, 1.43846706e-03
1.00897998e-03, 9.99999978e-03, 3.10040601e-02, 2.96590366e+01, 1.57358333e-01, 0.00000000e+00, 1.12524664e-03
1.00897998e-03, 9.99999978e-03, 3.15039568e-02, 2.96125240e+01, 1.57643795e-01, 0.00000000e+00, 7.84749514e-04
1.00897998e-03, 9.99999978e-03, 3.20038609e-02, 2.95745468e+01, 1.57889262e-01, 0.00000000e+00, 5.50028344e-04
1.00897998e-03, 9.99999978e-03, 3.25037576e-02, 2.95453625e+01, 1.58074886e-01, 0.00000000e+00, 3.81985883e-04
1.00897998e-03, 9.99999978e-03, 3.30036618e-02, 2.95249100e+01, 1.58204064e-01, 0.00000000e+00, 2.49983917e-04
1.00897998e-03, 9.99999978e-03, 3.35035585e-02, 2.95122890e+01, 1.58283472e-01, 0.00000000e+00, 1.41671931e-04
1.00897998e-03, 9.99999978e-03, 3.40034626e-02, 2.95065899e+01, 1.58318967e-01, 0.00000000e+00, 4.91962528e-05
1.00897998e-03, 9.99999978e-03, 3.45033593e-02, 2.95070515e+01, 1.58315390e-01, 0.00000000e+00, -3.21254047e-05
1.00897998e-03, 9.99999978e-03, 3.50032635e-02, 2.95131054e+01, 1.58276245e-01, 0.00000000e+00, -1.04776111e-04
1.00897998e-03, 9.99999978e-03, 3.55031602e-02, 2.95243416e+01, 1.58204198e-01, 0.00000000e+00, -1.70713582e-04
1.00897998e-03, 9.99999978e-03, 3.60030569e-02, 2.95404320e+01, 1.58101395e-01, 0.00000000e+00, -2.31529280e-04
1.00897998e-03, 9.99999978e-03, 3.65029611e-02, 2.95610485e+01, 1.57969907e-01, 0.00000000e+00, -2.88191251e-04
1.00897998e-03, 9.99999978e-03, 3.70028578e-02, 2.95858860e+01, 1.57811627e-01, 0.00000000e+00, -3.41245352e-04
1.00897998e-03, 9.99999978e-03, 3.75027619e-02, 2.96146622e+01, 1.57628119e-01, 0.00000000e+00, -3.91159963e-04
1.00897998e-03, 9.99999978e-03, 3.80026586e-02, 2.96471386e+01, 1.57420889e-01, 0.00000000e+00, -4.38256888e-04
1.00897998e-03, 9.99999978e-03, 3.85025628e-02, 2.96830959e+01, 1.57191217e-01, 0.00000000e+00, -4.82775649e-04
1.00897998e-03, 9.99999978e-03, 3.90024595e-02, 2.97223244e+01, 1.56940311e-01, 0.00000000e+00, -5.24900912e-04
1.00897998e-03, 9.99999978e-03, 3.95023637e-02, 2.97646275e+01, 1.56669334e-01, 0.00000000e+00, -5.64778398e-04
1.00897998e-03, 9.99999978e-03, 4.00022604e-02, 2.98098202e+01, 1.56379327e-01, 0.00000000e+00, -6.02525542e-04
1.00897998e-03, 9.99999978e-03, 4.05021645e-02, 2.98577385e+01, 1.56071350e-01, 0.00000000e+00, -6.38239202e-04
1.00897998e-03, 9.99999978e-03, 4.10020612e-02, 2.99082050e+01, 1.55746341e-01, 0.00000000e+00, -6.72000519e-04
1.00897998e-03, 9.99999978e-03, 4.15019579e-02, 2.99610596e+01, 1.55405208e-01, 0.00000000e+00, -7.03878992e-04
1.00897998e-03, 9.99999978e-03, 4.20018621e-02, 3.00161457e+01, 1.55048937e-01, 0.00000000e+00, -7.33935041e-04
1.00897998e-03, 9.99999978e-03, 4.25017588e-02, 3.00733109e+01, 1.54678345e-01, 0.00000000e+00, -7.62222509e-04
1.00897998e-03, 9.99999978e-03, 4.30016629e-02, 3.01324120e+01, 1.54294327e-01, 0.00000000e+00, -7.88790407e-04
1.00897998e-03, 9.99999978e-03, 4.35015596e-02, 3.01932964e+01, 1.53897688e-01, 0.00000000e+00, -8.13682564e-04
1.00897998e-03, 9.99999978e-03, 4.40014638e-02, 3.02558327e+01, 1.53489277e-01, 0.00000000e+00, -8.36941530e-04
1.00897998e-03, 9.99999978e-03, 4.45013605e-02, 3.03198833e+01, 1.53069854e-01, 0.00000000e+00, -8.58605781e-04
1.00897998e-03, 9.99999978e-03, 4.50012647e-02, 3.03853188e+01, 1.52640194e-01, 0.00000000e+00, -8.78713559e-04
1.00897998e-03, 9.99999978e-03, 4.55011614e-02, 3.04520092e+01, 1.52201071e-01, 0.00000000e+00, -8.97300313e-04
1.00897998e-03, 9.99999978e-03, 4.60010581e-02, 3.05198288e+01, 1.51753202e-01, 0.00000000e+00, -9.14401549e-04
1.00897998e-03, 9.99999978e-03, 4.65009622e-02, 3.05886612e+01, 1.51297316e-01, 0.00000000e+00, -9.30050621e-04
1.00897998e-03, 9.99999978e-03, 4.70008589e-02, 3.06583881e+01, 1.50834143e-01, 0.00000000e+00, -9.44281754e-04
1.00897998e-03, 9.99999978e-03, 4.75007631e-02, 3.07288933e+01, 1.50364310e-01, 0.00000000e+00, -9.57126846e-04
1.00897998e-03, 9.99999978e-03, 4.80006598e-02, 3.08000698e+01, 1.49888575e-01, 0.00000000e+00, -9.68618784e-04
1.00897998e-03, 9.99999978e-03, 4.85005639e-02, 3.08718071e+01, 1.49407521e-01, 0.00000000e+00, -9.78788361e-04
