
[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ]
9.17911530e-06, 9.99999978e-03, 4.10020612e-02, 3.39996834e+01, 1.26685113e-01, 0.00000000e+00, 2.33371000e-04
9.17911530e-06, 9.99999978e-03, 4.15019579e-02, 3.39281960e+01, 1.27249762e-01, 0.00000000e+00, 2.37073764e-04
9.17911530e-06, 9.99999978e-03, 4.20018621e-02, 3.38555679e+01, 1.27820894e-01, 0.00000000e+00, 2.40530586e-04
9.17911530e-06, 9.99999978e-03, 4.25017588e-02, 3.37818527e+01, 1.28397956e-01, 0.00000000e+00, 2.43729373e-04
9.17911530e-06, 9.99999978e-03, 4.30016629e-02, 3.37071037e+01, 1.28980488e-01, 0.00000000e+00, 2.46659853e-04
9.17911530e-06, 9.99999978e-03, 4.35015596e-02, 3.36313782e+01, 1.29567921e-01, 0.00000000e+00, 2.49312783e-04
9.17911530e-06, 9.99999978e-03, 4.40014638e-02, 3.35547409e+01, 1.30159780e-01, 0.00000000e+00, 2.51679972e-04
9.17911530e-06, 9.99999978e-03, 4.45013605e-02, 3.34772491e+01, 1.30755454e-01, 0.00000000e+00, 2.53753649e-04
9.17911530e-06, 9.99999978e-03, 4.50012647e-02, 3.33989830e+01, 1.31354392e-01, 0.00000000e+00, 2.55526480e-04
9.17911530e-06, 9.99999978e-03, 4.55011614e-02, 3.33199959e+01, 1.31956056e-01, 0.00000000e+00, 2.56990985e-04
9.17911530e-06, 9.99999978e-03, 4.60010581e-02, 3.32403755e+01, 1.32559776e-01, 0.00000000e+00, 2.58139044e-04
9.17911530e-06, 9.99999978e-03, 4.65009622e-02, 3.31601906e+01, 1.33165002e-01, 0.00000000e+00, 2.58960208e-04
9.17911530e-06, 9.99999978e-03, 4.70008589e-02, 3.30795288e+01, 1.33771107e-01, 0.00000000e+00, 2.59447639e-04
9.17911530e-06, 9.99999978e-03, 4.75007631e-02, 3.29984665e+01, 1.34377450e-01, 0.00000000e+00, 2.59382650e-04
9.17911530e-06, 9.99999978e-03, 4.80006598e-02, 3.29170837e+01, 1.34983435e-01, 0.00000000e+00, 2.58821237e-04
9.17911530e-06, 9.99999978e-03, 4.85005639e-02, 3.28354645e+01, 1.35588452e-01, 0.00000000e+00, 2.57899752e-04
9.17911530e-06, 9.99999978e-03, 4.90004607e-02, 3.27537079e+01, 1.36191800e-01, 0.00000000e+00, 2.56613683e-04
9.17911530e-06, 9.99999978e-03, 4.95003648e-02, 3.26719055e+01, 1.36792839e-01, 0.00000000e+00, 2.54960265e-04
9.17911530e-06, 9.99999978e-03, 5.00002615e-02, 3.25901527e+01, 1.37390807e-01, 0.00000000e+00, 2.52934318e-04
9.17911530e-06, 9.99999978e-03, 5.05001582e-02, 3.25085602e+01, 1.37985080e-01, 0.00000000e+00, 2.50530138e-04
9.17911530e-06, 9.99999978e-03, 5.10000624e-02, 3.24272270e+01, 1.38574913e-01, 0.00000000e+00, 2.47741758e-04
9.17911530e-06, 9.99999978e-03, 5.14999591e-02, 3.23463554e+01, 1.39158905e-01, 0.00000000e+00, 2.44568451e-04
9.17911530e-06, 9.99999978e-03, 5.19998632e-02, 3.22658615e+01, 1.39737710e-01, 0.00000000e+00, 2.40993701e-04
9.17911530e-06, 9.99999978e-03, 5.24997599e-02, 3.21859741e+01, 1.40309870e-01, 0.00000000e+00, 2.37016095e-04
9.17911530e-06, 9.99999978e-03, 5.29996641e-02, 3.21067924e+01, 1.40874639e-01, 0.00000000e+00, 2.32629347e-04
9.17911530e-06, 9.99999978e-03, 5.34995608e-02, 3.20284424e+01, 1.41431227e-01, 0.00000000e+00, 2.27827331e-04
9.17911530e-06, 9.99999978e-03, 5.39994650e-02, 3.19510517e+01, 1.41978845e-01, 0.00000000e+00, 2.22603994e-04
9.17911530e-06, 9.99999978e-03, 5.44993617e-02, 3.18747520e+01, 1.42516702e-01, 0.00000000e+00, 2.16953427e-04
9.17911530e-06, 9.99999978e-03, 5.49992584e-02, 3.17996712e+01, 1.43043980e-01, 0.00000000e+00, 2.10869985e-04
9.17911530e-06, 9.99999978e-03, 5.54991625e-02, 3.17259483e+01, 1.43559828e-01, 0.00000000e+00, 2.04348238e-04
9.17911530e-06, 9.99999978e-03, 5.59990592e-02, 3.16537189e+01, 1.44063413e-01, 0.00000000e+00, 1.97383109e-04
9.17911530e-06, 9.99999978e-03, 5.64989634e-02, 3.15831318e+01, 1.44553900e-01, 0.00000000e+00, 1.89970029e-04
9.17911530e-06, 9.99999978e-03, 5.69988601e-02, 3.15143261e+01, 1.45030349e-01, 0.00000000e+00, 1.82104937e-04
9.17911530e-06, 9.99999978e-03, 5.74987642e-02, 3.14474602e+01, 1.45491898e-01, 0.00000000e+00, 1.73784603e-04
9.17911530e-06, 9.99999978e-03, 5.79986610e-02, 3.13826790e+01, 1.45937622e-01, 0.00000000e+00, 1.65006742e-04
9.17911530e-06, 9.99999978e-03, 5.84985651e-02, 3.13201485e+01, 1.46366596e-01, 0.00000000e+00, 1.55770482e-04
9.17911530e-06, 9.99999978e-03, 5.89984618e-02, 3.12600269e+01, 1.46777809e-01, 0.00000000e+00, 1.46076753e-04
9.17911530e-06, 9.99999978e-03, 5.94983585e-02, 3.12024803e+01, 1.47170320e-01, 0.00000000e+00, 1.35929033e-04
9.17911530e-06, 9.99999978e-03, 5.99982627e-02, 3.11476822e+01, 1.47543103e-01, 0.00000000e+00, 1.25334424e-04
9.17911530e-06, 9.99999978e-03, 6.04981594e-02, 3.10958099e+01, 1.47895113e-01, 0.00000000e+00, 1.14305258e-04
9.17911530e-06, 9.99999978e-03, 6.09980635e-02, 3.10470428e+01, 1.48225218e-01, 0.00000000e+00, 1.02861377e-04
9.17911530e-06, 9.99999978e-03, 6.14979602e-02, 3.10015774e+01, 1.48532301e-01, 0.00000000e+00, 9.10340023e-05
9.17911530e-06, 9.99999978e-03, 6.19978644e-02, 3.09596119e+01, 1.48815155e-01, 0.00000000e+00, 7.88714824e-05
9.17911530e-06, 9.99999978e-03, 6.24977611e-02, 3.09213543e+01, 1.49072438e-01, 0.00000000e+00, 6.64485633e-05
9.17911530e-06, 9.99999978e-03, 6.29976690e-02, 3.08870335e+01, 1.49302840e-01, 0.00000000e+00, 5.38815002e-05
9.17911530e-06, 9.99999978e-03, 6.34975582e-02, 3.08568935e+01, 1.49504691e-01, 0.00000000e+00, 4.13524431e-05
9.17911530e-06, 9.99999978e-03, 6.39974624e-02, 3.08312054e+01, 1.49676368e-01, 0.00000000e+00, 2.91500819e-05
9.17911530e-06, 9.99999978e-03, 6.44973665e-02, 3.08102856e+01, 1.49815753e-01, 0.00000000e+00, 1.77359016e-05
9.17911530e-06, 9.99999978e-03, 6.49972558e-02, 3.07945309e+01, 1.49920315e-01, 0.00000000e+00, 7.84520671e-06
9.17911530e-06, 9.99999978e-03, 6.54971600e-02, 3.07844753e+01, 1.49986684e-01, 0.00000000e+00, 5.10793768e-07
9.17911530e-06, 9.99999978e-03, 6.59970641e-02, 3.07809677e+01, 1.50009051e-01, 0.00000000e+00, -3.62847481e-06
9.17911530e-06, 9.99999978e-03, 6.64969683e-02, 3.07850704e+01, 1.49981156e-01, 0.00000000e+00, -8.93937522e-06
9.17911530e-06, 9.99999978e-03, 6.69968575e-02, 3.07980461e+01, 1.49894401e-01, 0.00000000e+00, -2.38953908e-05
9.17911530e-06, 9.99999978e-03, 6.74967617e-02, 3.08217106e+01, 1.49736390e-01, 0.00000000e+00, -5.26059994e-05
9.17911530e-06, 9.99999978e-03, 6.79966658e-02, 3.08593445e+01, 1.49485305e-01, 0.00000000e+00, -9.95814989e-05
9.17911530e-06, 9.99999978e-03, 6.84965551e-02, 3.09173145e+01, 1.49098217e-01, 0.00000000e+00, -1.75888155e-04
9.17911530e-06, 9.99999978e-03, 6.89964592e-02, 3.10087166e+01, 1.48496941e-01, 0.00000000e+00, -2.93427525e-04
9.17911530e-06, 9.99999978e-03, 6.94963634e-02, 3.11491737e+01, 1.47838533e-01, 0.00000000e+00, -4.94331296e-04
9.17911530e-06, 9.99999978e-03, 6.99962527e-02, 3.13909721e+01, 1.44847304e-01, 0.00000000e+00, -5.99040359e-04
5.09079546e-04, 9.99999978e-03, 3.00042592e-02, 3.53826637e+01, 1.10397249e-01, 0.00000000e+00, 1.37853145e-03
5.09079546e-04, 9.99999978e-03, 3.05041634e-02, 3.53100548e+01, 1.15999289e-01, 0.00000000e+00, 1.16323982e-03
5.09079546e-04, 9.99999978e-03, 3.10040601e-02, 3.52221413e+01, 1.16608091e-01, 0.00000000e+00, 9.01149644e-04
5.09079546e-04, 9.99999978e-03, 3.15039568e-02, 3.51500282e+01, 1.17211238e-01, 0.00000000e+00, 7.03406462e-04
5.09079546e-04, 9.99999978e-03, 3.20038609e-02, 3.50878296e+01, 1.17747575e-01, 0.00000000e+00, 5.95099176e-04
5.09079546e-04, 9.99999978e-03, 3.25037576e-02, 3.50302467e+01, 1.18239798e-01, 0.00000000e+00, 5.41971647e-04
5.09079546e-04, 9.99999978e-03, 3.30036618e-02, 3.49750633e+01, 1.18708111e-01, 0.00000000e+00, 5.15244843e-04
5.09079546e-04, 9.99999978e-03, 3.35035585e-02, 3.49209595e+01, 1.19164877e-01, 0.00000000e+00, 5.03135554e-04
5.09079546e-04, 9.99999978e-03, 3.40034626e-02, 3.48670616e+01, 1.19617932e-01, 0.00000000e+00, 4.99778893e-04
5.09079546e-04, 9.99999978e-03, 3.45033593e-02, 3.48128052e+01, 1.20072186e-01, 0.00000000e+00, 5.01769886e-04
5.09079546e-04, 9.99999978e-03, 3.50032635e-02, 3.47578049e+01, 1.20530821e-01, 0.00000000e+00, 5.07096760e-04
5.09079546e-04, 9.99999978e-03, 3.55031602e-02, 3.47018089e+01, 1.20995842e-01, 0.00000000e+00, 5.14534710e-04
5.09079546e-04, 9.99999978e-03, 3.60030569e-02, 3.46446686e+01, 1.21468551e-01, 0.00000000e+00, 5.23298804e-04
5.09079546e-04, 9.99999978e-03, 3.65029611e-02, 3.45862808e+01, 1.21949732e-01, 0.00000000e+00, 5.32867562e-04
5.09079546e-04, 9.99999978e-03, 3.70028578e-02, 3.45265656e+01, 1.22439846e-01, 0.00000000e+00, 5.42875729e-04
5.09079546e-04, 9.99999978e-03, 3.75027619e-02, 3.44654922e+01, 1.22939073e-01, 0.00000000e+00, 5.53062302e-04
5.09079546e-04, 9.99999978e-03, 3.80026586e-02, 3.44030457e+01, 1.23447426e-01, 0.00000000e+00, 5.63237933e-04
5.09079546e-04, 9.99999978e-03, 3.85025628e-02, 3.43392296e+01, 1.23964824e-01, 0.00000000e+00, 5.73262863e-04
5.09079546e-04, 9.99999978e-03, 3.90024595e-02, 3.42740517e+01, 1.24491036e-01, 0.00000000e+00, 5.83032321e-04
5.09079546e-04, 9.99999978e-03, 3.95023637e-02, 3.42075272e+01, 1.25025794e-01, 0.00000000e+00, 5.92466618e-04
5.09079546e-04, 9.99999978e-03, 4.00022604e-02, 3.41396980e+01, 1.25568748e-01, 0.00000000e+00, 6.01504114e-04
5.09079546e-04, 9.99999978e-03, 4.05021645e-02, 3.40705833e+01, 1.26119494e-01, 0.00000000e+00, 6.10096497e-04
5.09079546e-04, 9.99999978e-03, 4.10020612e-02, 3.40002441e+01, 1.26677662e-01, 0.00000000e+00, 6.18205115e-04
5.09079546e-04, 9.99999978e-03, 4.15019579e-02, 3.39287071e+01, 1.27242759e-01, 0.00000000e+00, 6.25798595e-04
5.09079546e-04, 9.99999978e-03, 4.20018621e-02, 3.38560257e+01, 1.27814367e-01, 0.00000000e+00, 6.32850686e-04
5.09079546e-04, 9.99999978e-03, 4.25017588e-02, 3.37822533e+01, 1.28391907e-01, 0.00000000e+00, 6.39339210e-04
5.09079546e-04, 9.99999978e-03, 4.30016629e-02, 3.37074471e+01, 1.28974944e-01, 0.00000000e+00, 6.45244785e-04
5.09079546e-04, 9.99999978e-03, 4.35015596e-02, 3.36316605e+01, 1.29562944e-01, 0.00000000e+00, 6.50550181e-04
5.09079546e-04, 9.99999978e-03, 4.40014638e-02, 3.35549660e+01, 1.30155325e-01, 0.00000000e+00, 6.55239390e-04
5.09079546e-04, 9.99999978e-03, 4.45013605e-02, 3.34774132e+01, 1.30751535e-01, 0.00000000e+00, 6.59297511e-04
5.09079546e-04, 9.99999978e-03, 4.50012647e-02, 3.33990784e+01, 1.31351069e-01, 0.00000000e+00, 6.62710459e-04
5.09079546e-04, 9.99999978e-03, 4.55011614e-02, 3.33200302e+01, 1.31953284e-01, 0.00000000e+00, 6.65463391e-04
5.09079546e-04, 9.99999978e-03, 4.60010581e-02, 3.32403374e+01, 1.32557631e-01, 0.00000000e+00, 6.67541521e-04
5.09079546e-04, 9.99999978e-03, 4.65009622e-02, 3.31600838e+01, 1.33163497e-01, 0.00000000e+00, 6.68924826e-04
5.09079546e-04, 9.99999978e-03, 4.70008589e-02, 3.30793419e+01, 1.33770257e-01, 0.00000000e+00, 6.69598230e-04
5.09079546e-04, 9.99999978e-03, 4.75007631e-02, 3.29981995e+01, 1.34377301e-01, 0.00000000e+00, 6.69540197e-04
5.09079546e-04, 9.99999978e-03, 4.80006598e-02, 3.29167366e+01, 1.34983972e-01, 0.00000000e+00, 6.68739493e-04
5.09079546e-04, 9.99999978e-03, 4.85005639e-02, 3.28350449e+01, 1.35589674e-01, 0.00000000e+00, 6.67187735e-04
5.09079546e-04, 9.99999978e-03, 4.90004607e-02, 3.27532043e+01, 1.36193737e-01, 0.00000000e+00, 6.64875261e-04
5.09079546e-04, 9.99999978e-03, 4.95003648e-02, 3.26713257e+01, 1.36795416e-01, 0.00000000e+00, 6.61793514e-04
5.09079546e-04, 9.99999978e-03, 5.00002615e-02, 3.25895004e+01, 1.37394100e-01, 0.00000000e+00, 6.57930388e-04
5.09079546e-04, 9.99999978e-03, 5.05001582e-02, 3.25078201e+01, 1.37989089e-01, 0.00000000e+00, 6.53272495e-04
5.09079546e-04, 9.99999978e-03, 5.10000624e-02, 3.24263992e+01, 1.38579667e-01, 0.00000000e+00, 6.47805748e-04
5.09079546e-04, 9.99999978e-03, 5.14999591e-02, 3.23454514e+01, 1.39164373e-01, 0.00000000e+00, 6.41526480e-04
5.09079546e-04, 9.99999978e-03, 5.19998632e-02, 3.22648735e+01, 1.39743939e-01, 0.00000000e+00, 6.34400523e-04
5.09079546e-04, 9.99999978e-03, 5.24997599e-02, 3.21848946e+01, 1.40316889e-01, 0.00000000e+00, 6.26422348e-04
5.09079546e-04, 9.99999978e-03, 5.29996641e-02, 3.21056175e+01, 1.40882418e-01, 0.00000000e+00, 6.17576821e-04
5.09079546e-04, 9.99999978e-03, 5.34995608e-02, 3.20271835e+01, 1.41439825e-01, 0.00000000e+00, 6.07848691e-04
5.09079546e-04, 9.99999978e-03, 5.39994650e-02, 3.19497013e+01, 1.41988248e-01, 0.00000000e+00, 5.97222592e-04
5.09079546e-04, 9.99999978e-03, 5.44993617e-02, 3.18733063e+01, 1.42526925e-01, 0.00000000e+00, 5.85682923e-04
5.09079546e-04, 9.99999978e-03, 5.49992584e-02, 3.17981281e+01, 1.43055052e-01, 0.00000000e+00, 5.73213620e-04
5.09079546e-04, 9.99999978e-03, 5.54991625e-02, 3.17243061e+01, 1.43571779e-01, 0.00000000e+00, 5.59798384e-04
5.09079546e-04, 9.99999978e-03, 5.59990592e-02, 3.16519794e+01, 1.44076243e-01, 0.00000000e+00, 5.45420568e-04
5.09079546e-04, 9.99999978e-03, 5.64989634e-02, 3.15812893e+01, 1.44567594e-01, 0.00000000e+00, 5.30062767e-04
5.09079546e-04, 9.99999978e-03, 5.69988601e-02, 3.15123825e+01, 1.45044938e-01, 0.00000000e+00, 5.13706764e-04
5.09079546e-04, 9.99999978e-03, 5.74987642e-02, 3.14454079e+01, 1.45507410e-01, 0.00000000e+00, 4.96333407e-04
5.09079546e-04, 9.99999978e-03, 5.79986610e-02, 3.13805199e+01, 1.45954058e-01, 0.00000000e+00, 4.77922324e-04
5.09079546e-04, 9.99999978e-03, 5.84985651e-02, 3.13178806e+01, 1.46383971e-01, 0.00000000e+00, 4.58451337e-04
5.09079546e-04, 9.99999978e-03, 5.89984618e-02, 3.12576447e+01, 1.46796167e-01, 0.00000000e+00, 4.37896058e-04
5.09079546e-04, 9.99999978e-03, 5.94983585e-02, 3.11999893e+01, 1.47189662e-01, 0.00000000e+00, 4.16229188e-04
5.09079546e-04, 9.99999978e-03, 5.99982627e-02, 3.11450768e+01, 1.47563472e-01, 0.00000000e+00, 3.93419847e-04
5.09079546e-04, 9.99999978e-03, 6.04981594e-02, 3.10930843e+01, 1.47916481e-01, 0.00000000e+00, 3.69432179e-04
5.09079546e-04, 9.99999978e-03, 6.09980635e-02, 3.10442047e+01, 1.48247644e-01, 0.00000000e+00, 3.44224507e-04
5.09079546e-04, 9.99999978e-03, 6.14979602e-02, 3.09986191e+01, 1.48555800e-01, 0.00000000e+00, 3.17747094e-04
5.09079546e-04, 9.99999978e-03, 6.19978644e-02, 3.09565334e+01, 1.48839712e-01, 0.00000000e+00, 2.89940013e-04
5.09079546e-04, 9.99999978e-03, 6.24977611e-02, 3.09181633e+01, 1.49098143e-01, 0.00000000e+00, 2.60729925e-04
5.09079546e-04, 9.99999978e-03, 6.29976690e-02, 3.08837299e+01, 1.49329618e-01, 0.00000000e+00, 2.30024481e-04
5.09079546e-04, 9.99999978e-03, 6.34975582e-02, 3.08534946e+01, 1.49532646e-01, 0.00000000e+00, 1.97703775e-04
5.09079546e-04, 9.99999978e-03, 6.39974624e-02, 3.08277149e+01, 1.49705440e-01, 0.00000000e+00, 1.63602148e-04
5.09079546e-04, 9.99999978e-03, 6.44973665e-02, 3.08067245e+01, 1.49846017e-01, 0.00000000e+00, 1.27469917e-04
5.09079546e-04, 9.99999978e-03, 6.49972558e-02, 3.07908821e+01, 1.49951994e-01, 0.00000000e+00, 8.88948489e-05
5.09079546e-04, 9.99999978e-03, 6.54971600e-02, 3.07806358e+01, 1.50020406e-01, 0.00000000e+00, 4.70378654e-05
5.09079546e-04, 9.99999978e-03, 6.59970641e-02, 3.07765560e+01, 1.50047421e-01, 0.00000000e+00, 4.86625879e-07
5.09079546e-04, 9.99999978e-03, 6.64969683e-02, 3.07793922e+01, 1.50028229e-01, 0.00000000e+00, -5.31351434e-05
5.09079546e-04, 9.99999978e-03, 6.69968575e-02, 3.07900925e+01, 1.49956226e-01, 0.00000000e+00, -1.17744436e-04
5.09079546e-04, 9.99999978e-03, 6.74967617e-02, 3.08099728e+01, 1.49822146e-01, 0.00000000e+00, -1.99469796e-04
5.09079546e-04, 9.99999978e-03, 6.79966658e-02, 3.08409595e+01, 1.49611965e-01, 0.00000000e+00, -3.10049101e-04
5.09079546e-04, 9.99999978e-03, 6.84965551e-02, 3.08861237e+01, 1.49303615e-01, 0.00000000e+00, -4.77867870e-04
5.09079546e-04, 9.99999978e-03, 6.89964592e-02, 3.09523678e+01, 1.48868397e-01, 0.00000000e+00, -7.38099450e-04
5.09079546e-04, 9.99999978e-03, 6.94963634e-02, 3.10481873e+01, 1.48425519e-01, 0.00000000e+00, -1.07211189e-03
5.09079546e-04, 9.99999978e-03, 6.99962527e-02, 3.11374416e+01, 1.42793149e-01, 0.00000000e+00, -1.26228516e-03
1.00897998e-03, 9.99999978e-03, 3.00042592e-02, 3.52575684e+01, 1.07515164e-01, 0.00000000e+00, 1.36350654e-03
1.00897998e-03, 9.99999978e-03, 3.05041634e-02, 3.52398033e+01, 1.16338134e-01, 0.00000000e+00, 1.58666028e-03
1.00897998e-03, 9.99999978e-03, 3.10040601e-02, 3.51865959e+01, 1.16916135e-01, 0.00000000e+00, 1.40254071e-03
1.00897998e-03, 9.99999978e-03, 3.15039568e-02, 3.51327362e+01, 1.17362201e-01, 0.00000000e+00, 1.17268390e-03
1.00897998e-03, 9.99999978e-03, 3.20038609e-02, 3.50789261e+01, 1.17825337e-01, 0.00000000e+00, 1.04084250e-03
1.00897998e-03, 9.99999978e-03, 3.25037576e-02, 3.50254898e+01, 1.18280165e-01, 0.00000000e+00, 9.72512877e-04
1.00897998e-03, 9.99999978e-03, 3.30036618e-02, 3.49726372e+01, 1.18727200e-01, 0.00000000e+00, 9.36788740e-04
1.00897998e-03, 9.99999978e-03, 3.35035585e-02, 3.49198952e+01, 1.19171411e-01, 0.00000000e+00, 9.21391416e-04
1.00897998e-03, 9.99999978e-03, 3.40034626e-02, 3.48668098e+01, 1.19616874e-01, 0.00000000e+00, 9.18917649e-04
1.00897998e-03, 9.99999978e-03, 3.45033593e-02, 3.48130417e+01, 1.20066404e-01, 0.00000000e+00, 9.24658845e-04
1.00897998e-03, 9.99999978e-03, 3.50032635e-02, 3.47583580e+01, 1.20522015e-01, 0.00000000e+00, 9.35659744e-04
1.00897998e-03, 9.99999978e-03, 3.55031602e-02, 3.47025642e+01, 1.20985113e-01, 0.00000000e+00, 9.50007816e-04
1.00897998e-03, 9.99999978e-03, 3.60030569e-02, 3.46455536e+01, 1.21456608e-01, 0.00000000e+00, 9.66454914e-04
1.00897998e-03, 9.99999978e-03, 3.65029611e-02, 3.45872307e+01, 1.21937096e-01, 0.00000000e+00, 9.84152779e-04
1.00897998e-03, 9.99999978e-03, 3.70028578e-02, 3.45275497e+01, 1.22426867e-01, 0.00000000e+00, 1.00250298e-03
1.00897998e-03, 9.99999978e-03, 3.75027619e-02, 3.44664803e+01, 1.22926012e-01, 0.00000000e+00, 1.02107623e-03
1.00897998e-03, 9.99999978e-03, 3.80026586e-02, 3.44040184e+01, 1.23434491e-01, 0.00000000e+00, 1.03955960e-03
1.00897998e-03, 9.99999978e-03, 3.85025628e-02, 3.43401604e+01, 1.23952135e-01, 0.00000000e+00, 1.05772086e-03
1.00897998e-03, 9.99999978e-03, 3.90024595e-02, 3.42749405e+01, 1.24478713e-01, 0.00000000e+00, 1.07538444e-03
1.00897998e-03, 9.99999978e-03, 3.95023637e-02, 3.42083626e+01, 1.25013903e-01, 0.00000000e+00, 1.09241647e-03
1.00897998e-03, 9.99999978e-03, 4.00022604e-02, 3.41404686e+01, 1.25557348e-01, 0.00000000e+00, 1.10871310e-03
1.00897998e-03, 9.99999978e-03, 4.05021645e-02, 3.40712967e+01, 1.26108706e-01, 0.00000000e+00, 1.12419191e-03
1.00897998e-03, 9.99999978e-03, 4.10020612e-02, 3.40008774e+01, 1.26667470e-01, 0.00000000e+00, 1.13878690e-03
1.00897998e-03, 9.99999978e-03, 4.15019579e-02, 3.39292679e+01, 1.27233207e-01, 0.00000000e+00, 1.15244417e-03
1.00897998e-03, 9.99999978e-03, 4.20018621e-02, 3.38565102e+01, 1.27805457e-01, 0.00000000e+00, 1.16511888e-03
1.00897998e-03, 9.99999978e-03, 4.25017588e-02, 3.37826576e+01, 1.28383726e-01, 0.00000000e+00, 1.17677229e-03
1.00897998e-03, 9.99999978e-03, 4.30016629e-02, 3.37077675e+01, 1.28967479e-01, 0.00000000e+00, 1.18737051e-03
1.00897998e-03, 9.99999978e-03, 4.35015596e-02, 3.36319008e+01, 1.29556209e-01, 0.00000000e+00, 1.19688362e-03
1.00897998e-03, 9.99999978e-03, 4.40014638e-02, 3.35551147e+01, 1.30149364e-01, 0.00000000e+00, 1.20528368e-03
1.00897998e-03, 9.99999978e-03, 4.45013605e-02, 3.34774742e+01, 1.30746365e-01, 0.00000000e+00, 1.21254486e-03
1.00897998e-03, 9.99999978e-03, 4.50012647e-02, 3.33990440e+01, 1.31346688e-01, 0.00000000e+00, 1.21864164e-03
1.00897998e-03, 9.99999978e-03, 4.55011614e-02, 3.33199081e+01, 1.31949738e-01, 0.00000000e+00, 1.22355006e-03
1.00897998e-03, 9.99999978e-03, 4.60010581e-02, 3.32401161e+01, 1.32554919e-01, 0.00000000e+00, 1.22724590e-03
1.00897998e-03, 9.99999978e-03, 4.65009622e-02, 3.31597672e+01, 1.33161634e-01, 0.00000000e+00, 1.22970156e-03
1.00897998e-03, 9.99999978e-03, 4.70008589e-02, 3.30789223e+01, 1.33769304e-01, 0.00000000e+00, 1.23089214e-03
1.00897998e-03, 9.99999978e-03, 4.75007631e-02, 3.29976730e+01, 1.34377241e-01, 0.00000000e+00, 1.23081007e-03
1.00897998e-03, 9.99999978e-03, 4.80006598e-02, 3.29160995e+01, 1.34984851e-01, 0.00000000e+00, 1.22942741e-03
1.00897998e-03, 9.99999978e-03, 4.85005639e-02, 3.28343048e+01, 1.35591477e-01, 0.00000000e+00, 1.22670783e-03
