
[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ]
9.17911530e-06, 9.99999978e-03, 5.64989634e-02, 2.46196690e+01, 1.86737835e-01, 0.00000000e+00, -1.34751019e-07
9.17911530e-06, 9.99999978e-03, 5.69988601e-02, 2.46192665e+01, 1.86739922e-01, 0.00000000e+00, -1.85365295e-07
9.17911530e-06, 9.99999978e-03, 5.74987642e-02, 2.46194344e+01, 1.86738819e-01, 0.00000000e+00, -2.79196826e-07
9.17911530e-06, 9.99999978e-03, 5.79986610e-02, 2.46203194e+01, 1.86733738e-01, 0.00000000e+00, -4.04128741e-07
9.17911530e-06, 9.99999978e-03, 5.84985651e-02, 2.46220684e+01, 1.86723813e-01, 0.00000000e+00, -5.49742197e-07
9.17911530e-06, 9.99999978e-03, 5.89984618e-02, 2.46248493e+01, 1.86708480e-01, 0.00000000e+00, -7.50130255e-07
9.17911530e-06, 9.99999978e-03, 5.94983585e-02, 2.46288204e+01, 1.86686948e-01, 0.00000000e+00, -1.18315700e-06
9.17911530e-06, 9.99999978e-03, 5.99982627e-02, 2.46342182e+01, 1.86657742e-01, 0.00000000e+00, -2.05144374e-06
9.17911530e-06, 9.99999978e-03, 6.04981594e-02, 2.46412716e+01, 1.86619595e-01, 0.00000000e+00, -3.51992981e-06
9.17911530e-06, 9.99999978e-03, 6.09980635e-02, 2.46502380e+01, 1.86571151e-01, 0.00000000e+00, -5.79768721e-06
9.17911530e-06, 9.99999978e-03, 6.14979602e-02, 2.46614017e+01, 1.86510921e-01, 0.00000000e+00, -9.08917718e-06
9.17911530e-06, 9.99999978e-03, 6.19978644e-02, 2.46750679e+01, 1.86437145e-01, 0.00000000e+00, -1.35841847e-05
9.17911530e-06, 9.99999978e-03, 6.24977611e-02, 2.46915932e+01, 1.86347902e-01, 0.00000000e+00, -1.94529748e-05
9.17911530e-06, 9.99999978e-03, 6.29976690e-02, 2.47113705e+01, 1.86241075e-01, 0.00000000e+00, -2.68531476e-05
9.17911530e-06, 9.99999978e-03, 6.34975582e-02, 2.47348518e+01, 1.86114192e-01, 0.00000000e+00, -3.59420956e-05
9.17911530e-06, 9.99999978e-03, 6.39974624e-02, 2.47625599e+01, 1.85964346e-01, 0.00000000e+00, -4.68961553e-05
9.17911530e-06, 9.99999978e-03, 6.44973665e-02, 2.47951050e+01, 1.85788199e-01, 0.00000000e+00, -5.99315426e-05
9.17911530e-06, 9.99999978e-03, 6.49972558e-02, 2.48332100e+01, 1.85581729e-01, 0.00000000e+00, -7.53435088e-05
9.17911530e-06, 9.99999978e-03, 6.54971600e-02, 2.48777752e+01, 1.85340032e-01, 0.00000000e+00, -9.35680655e-05
9.17911530e-06, 9.99999978e-03, 6.59970641e-02, 2.49299355e+01, 1.85056716e-01, 0.00000000e+00, -1.15293129e-04
9.17911530e-06, 9.99999978e-03, 6.64969683e-02, 2.49912415e+01, 1.84723303e-01, 0.00000000e+00, -1.41677301e-04
9.17911530e-06, 9.99999978e-03, 6.69968575e-02, 2.50639343e+01, 1.84327409e-01, 0.00000000e+00, -1.74763380e-04
9.17911530e-06, 9.99999978e-03, 6.74967617e-02, 2.51515064e+01, 1.83850065e-01, 0.00000000e+00, -2.18321991e-04
9.17911530e-06, 9.99999978e-03, 6.79966658e-02, 2.52598019e+01, 1.83259398e-01, 0.00000000e+00, -2.80262699e-04
9.17911530e-06, 9.99999978e-03, 6.84965551e-02, 2.53998871e+01, 1.82493731e-01, 0.00000000e+00, -3.77579534e-04
9.17911530e-06, 9.99999978e-03, 6.89964592e-02, 2.55942631e+01, 1.81443885e-01, 0.00000000e+00, -5.29431098e-04
9.17911530e-06, 9.99999978e-03, 6.94963634e-02, 2.58690319e+01, 1.80340722e-01, 0.00000000e+00, -7.96884357e-04
9.17911530e-06, 9.99999978e-03, 6.99962527e-02, 2.63175678e+01, 1.75875753e-01, 0.00000000e+00, -8.89028714e-04
5.09079546e-04, 9.99999978e-03, 3.00042592e-02, 2.55676003e+01, 1.72773078e-01, 0.00000000e+00, 1.87730673e-03
5.09079546e-04, 9.99999978e-03, 3.05041634e-02, 2.53930454e+01, 1.81184322e-01, 0.00000000e+00, 1.70695118e-03
5.09079546e-04, 9.99999978e-03, 3.10040601e-02, 2.51974812e+01, 1.81987956e-01, 0.00000000e+00, 1.26638717e-03
5.09079546e-04, 9.99999978e-03, 3.15039568e-02, 2.50480671e+01, 1.82801083e-01, 0.00000000e+00, 9.19277139e-04
5.09079546e-04, 9.99999978e-03, 3.20038609e-02, 2.49308987e+01, 1.83456302e-01, 0.00000000e+00, 7.02188583e-04
5.09079546e-04, 9.99999978e-03, 3.25037576e-02, 2.48342724e+01, 1.83991894e-01, 0.00000000e+00, 5.64859482e-04
5.09079546e-04, 9.99999978e-03, 3.30036618e-02, 2.47530766e+01, 1.84438780e-01, 0.00000000e+00, 4.66836442e-04
5.09079546e-04, 9.99999978e-03, 3.35035585e-02, 2.46841202e+01, 1.84816420e-01, 0.00000000e+00, 3.91771173e-04
5.09079546e-04, 9.99999978e-03, 3.40034626e-02, 2.46251564e+01, 1.85138091e-01, 0.00000000e+00, 3.31653457e-04
5.09079546e-04, 9.99999978e-03, 3.45033593e-02, 2.45745544e+01, 1.85413182e-01, 0.00000000e+00, 2.81926681e-04
5.09079546e-04, 9.99999978e-03, 3.50032635e-02, 2.45310879e+01, 1.85648769e-01, 0.00000000e+00, 2.39882560e-04
5.09079546e-04, 9.99999978e-03, 3.55031602e-02, 2.44937878e+01, 1.85850367e-01, 0.00000000e+00, 2.03839678e-04
5.09079546e-04, 9.99999978e-03, 3.60030569e-02, 2.44618473e+01, 1.86022520e-01, 0.00000000e+00, 1.72682427e-04
5.09079546e-04, 9.99999978e-03, 3.65029611e-02, 2.44346046e+01, 1.86168984e-01, 0.00000000e+00, 1.45621772e-04
5.09079546e-04, 9.99999978e-03, 3.70028578e-02, 2.44114857e+01, 1.86292917e-01, 0.00000000e+00, 1.22072917e-04
5.09079546e-04, 9.99999978e-03, 3.75027619e-02, 2.43919888e+01, 1.86397195e-01, 0.00000000e+00, 1.01574318e-04
5.09079546e-04, 9.99999978e-03, 3.80026586e-02, 2.43756828e+01, 1.86484143e-01, 0.00000000e+00, 8.37532571e-05
5.09079546e-04, 9.99999978e-03, 3.85025628e-02, 2.43621826e+01, 1.86555967e-01, 0.00000000e+00, 6.82940299e-05
5.09079546e-04, 9.99999978e-03, 3.90024595e-02, 2.43511372e+01, 1.86614484e-01, 0.00000000e+00, 5.49256438e-05
5.09079546e-04, 9.99999978e-03, 3.95023637e-02, 2.43422470e+01, 1.86661422e-01, 0.00000000e+00, 4.34086724e-05
5.09079546e-04, 9.99999978e-03, 4.00022604e-02, 2.43352394e+01, 1.86698258e-01, 0.00000000e+00, 3.35310833e-05
5.09079546e-04, 9.99999978e-03, 4.05021645e-02, 2.43298569e+01, 1.86726391e-01, 0.00000000e+00, 2.50969460e-05
5.09079546e-04, 9.99999978e-03, 4.10020612e-02, 2.43258801e+01, 1.86746955e-01, 0.00000000e+00, 1.79565050e-05
5.09079546e-04, 9.99999978e-03, 4.15019579e-02, 2.43231106e+01, 1.86761215e-01, 0.00000000e+00, 1.19173483e-05
5.09079546e-04, 9.99999978e-03, 4.20018621e-02, 2.43213654e+01, 1.86769992e-01, 0.00000000e+00, 6.83744838e-06
5.09079546e-04, 9.99999978e-03, 4.25017588e-02, 2.43204594e+01, 1.86774284e-01, 0.00000000e+00, 2.65338213e-06
5.09079546e-04, 9.99999978e-03, 4.30016629e-02, 2.43202419e+01, 1.86774820e-01, 0.00000000e+00, -7.17113380e-07
5.09079546e-04, 9.99999978e-03, 4.35015596e-02, 2.43205719e+01, 1.86772451e-01, 0.00000000e+00, -3.36275230e-06
5.09079546e-04, 9.99999978e-03, 4.40014638e-02, 2.43213329e+01, 1.86767802e-01, 0.00000000e+00, -5.37420783e-06
5.09079546e-04, 9.99999978e-03, 4.45013605e-02, 2.43224182e+01, 1.86761498e-01, 0.00000000e+00, -6.81901065e-06
5.09079546e-04, 9.99999978e-03, 4.50012647e-02, 2.43237343e+01, 1.86754048e-01, 0.00000000e+00, -7.75621174e-06
5.09079546e-04, 9.99999978e-03, 4.55011614e-02, 2.43251820e+01, 1.86745882e-01, 0.00000000e+00, -8.23628125e-06
5.09079546e-04, 9.99999978e-03, 4.60010581e-02, 2.43266869e+01, 1.86737463e-01, 0.00000000e+00, -8.31096349e-06
5.09079546e-04, 9.99999978e-03, 4.65009622e-02, 2.43281746e+01, 1.86729193e-01, 0.00000000e+00, -8.03118473e-06
5.09079546e-04, 9.99999978e-03, 4.70008589e-02, 2.43295879e+01, 1.86721325e-01, 0.00000000e+00, -7.44425734e-06
5.09079546e-04, 9.99999978e-03, 4.75007631e-02, 2.43308716e+01, 1.86714202e-01, 0.00000000e+00, -6.59681018e-06
5.09079546e-04, 9.99999978e-03, 4.80006598e-02, 2.43319817e+01, 1.86708078e-01, 0.00000000e+00, -5.53484278e-06
5.09079546e-04, 9.99999978e-03, 4.85005639e-02, 2.43328800e+01, 1.86703101e-01, 0.00000000e+00, -4.30110049e-06
5.09079546e-04, 9.99999978e-03, 4.90004607e-02, 2.43335438e+01, 1.86699450e-01, 0.00000000e+00, -2.93852668e-06
5.09079546e-04, 9.99999978e-03, 4.95003648e-02, 2.43339462e+01, 1.86697200e-01, 0.00000000e+00, -1.49270693e-06
5.09079546e-04, 9.99999978e-03, 5.00002615e-02, 2.43340816e+01, 1.86696440e-01, 0.00000000e+00, -4.88393237e-09
5.09079546e-04, 9.99999978e-03, 5.05001582e-02, 2.43339405e+01, 1.86697245e-01, 0.00000000e+00, 1.48403308e-06
5.09079546e-04, 9.99999978e-03, 5.10000624e-02, 2.43335304e+01, 1.86699525e-01, 0.00000000e+00, 2.93063022e-06
5.09079546e-04, 9.99999978e-03, 5.14999591e-02, 2.43328648e+01, 1.86703205e-01, 0.00000000e+00, 4.29058900e-06
5.09079546e-04, 9.99999978e-03, 5.19998632e-02, 2.43319569e+01, 1.86708227e-01, 0.00000000e+00, 5.52486290e-06
5.09079546e-04, 9.99999978e-03, 5.24997599e-02, 2.43308411e+01, 1.86714381e-01, 0.00000000e+00, 6.58719091e-06
5.09079546e-04, 9.99999978e-03, 5.29996641e-02, 2.43295536e+01, 1.86721504e-01, 0.00000000e+00, 7.43466080e-06
5.09079546e-04, 9.99999978e-03, 5.34995608e-02, 2.43281384e+01, 1.86729416e-01, 0.00000000e+00, 8.02433169e-06
5.09079546e-04, 9.99999978e-03, 5.39994650e-02, 2.43266392e+01, 1.86737731e-01, 0.00000000e+00, 8.30654062e-06
5.09079546e-04, 9.99999978e-03, 5.44993617e-02, 2.43251305e+01, 1.86746180e-01, 0.00000000e+00, 8.23449955e-06
5.09079546e-04, 9.99999978e-03, 5.49992584e-02, 2.43236752e+01, 1.86754376e-01, 0.00000000e+00, 7.75610260e-06
5.09079546e-04, 9.99999978e-03, 5.54991625e-02, 2.43223534e+01, 1.86761886e-01, 0.00000000e+00, 6.81978781e-06
5.09079546e-04, 9.99999978e-03, 5.59990592e-02, 2.43212585e+01, 1.86768219e-01, 0.00000000e+00, 5.37472397e-06
5.09079546e-04, 9.99999978e-03, 5.64989634e-02, 2.43204899e+01, 1.86772913e-01, 0.00000000e+00, 3.36216408e-06
5.09079546e-04, 9.99999978e-03, 5.69988601e-02, 2.43201542e+01, 1.86775342e-01, 0.00000000e+00, 7.16112424e-07
5.09079546e-04, 9.99999978e-03, 5.74987642e-02, 2.43203640e+01, 1.86774835e-01, 0.00000000e+00, -2.65560880e-06
5.09079546e-04, 9.99999978e-03, 5.79986610e-02, 2.43212624e+01, 1.86770588e-01, 0.00000000e+00, -6.83673989e-06
5.09079546e-04, 9.99999978e-03, 5.84985651e-02, 2.43230019e+01, 1.86761841e-01, 0.00000000e+00, -1.19140086e-05
5.09079546e-04, 9.99999978e-03, 5.89984618e-02, 2.43257618e+01, 1.86747640e-01, 0.00000000e+00, -1.79507879e-05
5.09079546e-04, 9.99999978e-03, 5.94983585e-02, 2.43297291e+01, 1.86727121e-01, 0.00000000e+00, -2.50894027e-05
5.09079546e-04, 9.99999978e-03, 5.99982627e-02, 2.43351002e+01, 1.86699048e-01, 0.00000000e+00, -3.35212571e-05
5.09079546e-04, 9.99999978e-03, 6.04981594e-02, 2.43421021e+01, 1.86662257e-01, 0.00000000e+00, -4.33974128e-05
5.09079546e-04, 9.99999978e-03, 6.09980635e-02, 2.43509789e+01, 1.86615378e-01, 0.00000000e+00, -5.49128454e-05
5.09079546e-04, 9.99999978e-03, 6.14979602e-02, 2.43620129e+01, 1.86556906e-01, 0.00000000e+00, -6.82801183e-05
5.09079546e-04, 9.99999978e-03, 6.19978644e-02, 2.43755035e+01, 1.86485171e-01, 0.00000000e+00, -8.37386833e-05
5.09079546e-04, 9.99999978e-03, 6.24977611e-02, 2.43917980e+01, 1.86398268e-01, 0.00000000e+00, -1.01559497e-04
5.09079546e-04, 9.99999978e-03, 6.29976690e-02, 2.44112778e+01, 1.86294064e-01, 0.00000000e+00, -1.22057580e-04
5.09079546e-04, 9.99999978e-03, 6.34975582e-02, 2.44343853e+01, 1.86170176e-01, 0.00000000e+00, -1.45606537e-04
5.09079546e-04, 9.99999978e-03, 6.39974624e-02, 2.44616146e+01, 1.86023772e-01, 0.00000000e+00, -1.72667817e-04
5.09079546e-04, 9.99999978e-03, 6.44973665e-02, 2.44935398e+01, 1.85851708e-01, 0.00000000e+00, -2.03825781e-04
5.09079546e-04, 9.99999978e-03, 6.49972558e-02, 2.45308304e+01, 1.85650185e-01, 0.00000000e+00, -2.39869958e-04
5.09079546e-04, 9.99999978e-03, 6.54971600e-02, 2.45742798e+01, 1.85414657e-01, 0.00000000e+00, -2.81918794e-04
5.09079546e-04, 9.99999978e-03, 6.59970641e-02, 2.46248703e+01, 1.85139626e-01, 0.00000000e+00, -3.31649702e-04
5.09079546e-04, 9.99999978e-03, 6.64969683e-02, 2.46838245e+01, 1.84818000e-01, 0.00000000e+00, -3.91767739e-04
5.09079546e-04, 9.99999978e-03, 6.69968575e-02, 2.47527771e+01, 1.84440404e-01, 0.00000000e+00, -4.66837781e-04
5.09079546e-04, 9.99999978e-03, 6.74967617e-02, 2.48339653e+01, 1.83993593e-01, 0.00000000e+00, -5.64858608e-04
5.09079546e-04, 9.99999978e-03, 6.79966658e-02, 2.49305935e+01, 1.83458045e-01, 0.00000000e+00, -7.02181482e-04
5.09079546e-04, 9.99999978e-03, 6.84965551e-02, 2.50477657e+01, 1.82802886e-01, 0.00000000e+00, -9.19269049e-04
5.09079546e-04, 9.99999978e-03, 6.89964592e-02, 2.51971779e+01, 1.81989759e-01, 0.00000000e+00, -1.26636738e-03
5.09079546e-04, 9.99999978e-03, 6.94963634e-02, 2.53927364e+01, 1.81186169e-01, 0.00000000e+00, -1.70684012e-03
5.09079546e-04, 9.99999978e-03, 6.99962527e-02, 2.55672531e+01, 1.72775254e-01, 0.00000000e+00, -1.87745737e-03
1.00897998e-03, 9.99999978e-03, 3.00042592e-02, 2.49659863e+01, 1.68378904e-01, 0.00000000e+00, 2.35920073e-03
1.00897998e-03, 9.99999978e-03, 3.05041634e-02, 2.49335690e+01, 1.81812316e-01, 0.00000000e+00, 2.31951009e-03
1.00897998e-03, 9.99999978e-03, 3.10040601e-02, 2.48139591e+01, 1.82520926e-01, 0.00000000e+00, 1.97017659e-03
1.00897998e-03, 9.99999978e-03, 3.15039568e-02, 2.47058067e+01, 1.83105484e-01, 0.00000000e+00, 1.51447509e-03
1.00897998e-03, 9.99999978e-03, 3.20038609e-02, 2.46083241e+01, 1.83655143e-01, 0.00000000e+00, 1.20888453e-03
1.00897998e-03, 9.99999978e-03, 3.25037576e-02, 2.45218468e+01, 1.84135735e-01, 0.00000000e+00, 9.98172560e-04
1.00897998e-03, 9.99999978e-03, 3.30036618e-02, 2.44466457e+01, 1.84550077e-01, 0.00000000e+00, 8.37507250e-04
1.00897998e-03, 9.99999978e-03, 3.35035585e-02, 2.43814983e+01, 1.84907064e-01, 0.00000000e+00, 7.09946908e-04
1.00897998e-03, 9.99999978e-03, 3.40034626e-02, 2.43250866e+01, 1.85214683e-01, 0.00000000e+00, 6.05465088e-04
1.00897998e-03, 9.99999978e-03, 3.45033593e-02, 2.42762966e+01, 1.85479522e-01, 0.00000000e+00, 5.17765991e-04
1.00897998e-03, 9.99999978e-03, 3.50032635e-02, 2.42341652e+01, 1.85707167e-01, 0.00000000e+00, 4.42907825e-04
1.00897998e-03, 9.99999978e-03, 3.55031602e-02, 2.41978836e+01, 1.85902402e-01, 0.00000000e+00, 3.78306548e-04
1.00897998e-03, 9.99999978e-03, 3.60030569e-02, 2.41667404e+01, 1.86069191e-01, 0.00000000e+00, 3.22159700e-04
1.00897998e-03, 9.99999978e-03, 3.65029611e-02, 2.41401291e+01, 1.86211139e-01, 0.00000000e+00, 2.73144396e-04
1.00897998e-03, 9.99999978e-03, 3.70028578e-02, 2.41175213e+01, 1.86331153e-01, 0.00000000e+00, 2.30252728e-04
1.00897998e-03, 9.99999978e-03, 3.75027619e-02, 2.40984383e+01, 1.86431989e-01, 0.00000000e+00, 1.92681429e-04
1.00897998e-03, 9.99999978e-03, 3.80026586e-02, 2.40824699e+01, 1.86515912e-01, 0.00000000e+00, 1.59774412e-04
1.00897998e-03, 9.99999978e-03, 3.85025628e-02, 2.40692368e+01, 1.86585024e-01, 0.00000000e+00, 1.30985558e-04
1.00897998e-03, 9.99999978e-03, 3.90024595e-02, 2.40584145e+01, 1.86641172e-01, 0.00000000e+00, 1.05852654e-04
1.00897998e-03, 9.99999978e-03, 3.95023637e-02, 2.40496941e+01, 1.86686009e-01, 0.00000000e+00, 8.39800123e-05
1.00897998e-03, 9.99999978e-03, 4.00022604e-02, 2.40428181e+01, 1.86720997e-01, 0.00000000e+00, 6.50264483e-05
1.00897998e-03, 9.99999978e-03, 4.05021645e-02, 2.40375404e+01, 1.86747462e-01, 0.00000000e+00, 4.86830577e-05
1.00897998e-03, 9.99999978e-03, 4.10020612e-02, 2.40336380e+01, 1.86766624e-01, 0.00000000e+00, 3.46915331e-05
1.00897998e-03, 9.99999978e-03, 4.15019579e-02, 2.40309219e+01, 1.86779603e-01, 0.00000000e+00, 2.28046683e-05
1.00897998e-03, 9.99999978e-03, 4.20018621e-02, 2.40292034e+01, 1.86787233e-01, 0.00000000e+00, 1.28445536e-05
1.00897998e-03, 9.99999978e-03, 4.25017588e-02, 2.40283146e+01, 1.86790481e-01, 0.00000000e+00, 4.65091489e-06
1.00897998e-03, 9.99999978e-03, 4.30016629e-02, 2.40281086e+01, 1.86790138e-01, 0.00000000e+00, -1.97052168e-06
1.00897998e-03, 9.99999978e-03, 4.35015596e-02, 2.40284481e+01, 1.86786965e-01, 0.00000000e+00, -7.19558784e-06
1.00897998e-03, 9.99999978e-03, 4.40014638e-02, 2.40292206e+01, 1.86781555e-01, 0.00000000e+00, -1.11831869e-05
1.00897998e-03, 9.99999978e-03, 4.45013605e-02, 2.40303211e+01, 1.86774582e-01, 0.00000000e+00, -1.40439661e-05
1.00897998e-03, 9.99999978e-03, 4.50012647e-02, 2.40316410e+01, 1.86766475e-01, 0.00000000e+00, -1.58820912e-05
1.00897998e-03, 9.99999978e-03, 4.55011614e-02, 2.40330944e+01, 1.86757788e-01, 0.00000000e+00, -1.68056285e-05
1.00897998e-03, 9.99999978e-03, 4.60010581e-02, 2.40346012e+01, 1.86748907e-01, 0.00000000e+00, -1.69196028e-05
1.00897998e-03, 9.99999978e-03, 4.65009622e-02, 2.40360928e+01, 1.86740190e-01, 0.00000000e+00, -1.63269488e-05
1.00897998e-03, 9.99999978e-03, 4.70008589e-02, 2.40375080e+01, 1.86731994e-01, 0.00000000e+00, -1.51218283e-05
1.00897998e-03, 9.99999978e-03, 4.75007631e-02, 2.40387897e+01, 1.86724618e-01, 0.00000000e+00, -1.33951780e-05
1.00897998e-03, 9.99999978e-03, 4.80006598e-02, 2.40399017e+01, 1.86718255e-01, 0.00000000e+00, -1.12387170e-05
1.00897998e-03, 9.99999978e-03, 4.85005639e-02, 2.40407982e+01, 1.86713114e-01, 0.00000000e+00, -8.73910176e-06
